gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2563532185	475	270	439	20	162	3.2e-09	36.8	pfam13489	Methyltransf_23	165
2563532187	464	204	348	2	140	2.4e-09	37.2	pfam13425	O-antigen_lig	140
2563532188	342	7	192	1	169	1.6e-23	83.2	pfam00535	Glycos_transf_2	170
2563532190	418	21	72	2	49	2.7e-08	34.1	pfam12838	Fer4_7	52
2563532190	418	98	175	2	72	3.6e-15	55.7	pfam04422	FrhB_FdhB_N	78
2563532190	418	184	348	5	154	4.8e-40	136.8	pfam04432	FrhB_FdhB_C	155
2563532191	428	17	365	1	283	1.6e-32	113.4	pfam04230	PS_pyruv_trans	284
2563532192	87	41	83	1	40	3.9e-06	26.8	pfam13333	rve_2	52
2563532194	391	15	185	6	159	1.0e-16	61.7	pfam13579	Glyco_trans_4_4	160
2563532194	391	205	353	3	135	4.2e-17	62.6	pfam13692	Glyco_trans_1_4	135
2563532195	449	1	186	1	182	2.6e-37	128.1	pfam03721	UDPG_MGDP_dh_N	188
2563532195	449	202	293	2	93	1.2e-22	79.8	pfam00984	UDPG_MGDP_dh	94
2563532195	449	315	409	2	105	1.4e-08	34.9	pfam03720	UDPG_MGDP_dh_C	106
2563532196	251	63	214	3	149	7.9e-21	74.4	pfam13614	AAA_31	154
2563532197	577	7	194	5	147	2.4e-06	27.5	pfam02706	Wzz	152
2563532198	398	8	389	3	359	7.0e-112	374.2	pfam01041	DegT_DnrJ_EryC1	360
2563532199	324	8	247	1	241	4.7e-52	176.7	pfam01370	Epimerase	241
2563532200	213	121	156	1	36	4.5e-09	35.5	pfam00132	Hexapep	36
2563532200	213	157	191	1	29	1.6e-04	21.1	pfam00132	Hexapep	36
2563532201	372	13	361	2	359	1.5e-129	432.3	pfam01041	DegT_DnrJ_EryC1	360
2563532202	347	2	121	1	120	1.2e-25	90.6	pfam01408	GFO_IDH_MocA	120
2563532203	168	24	59	1	34	1.9e-07	30.4	pfam00132	Hexapep	36
2563532203	168	100	135	2	36	1.2e-06	27.8	pfam00132	Hexapep	36
2563532204	3056	81	119	11	37	3.3e-02	14.9	pfam00400	WD40	37
2563532204	3056	249	287	2	37	5.7e-06	26.8	pfam00400	WD40	37
2563532204	3056	519	557	5	37	1.5e-02	16	pfam00400	WD40	37
2563532204	3056	561	599	1	37	1.7e-05	25.3	pfam00400	WD40	37
2563532204	3056	603	641	1	37	1.7e-05	25.3	pfam00400	WD40	37
2563532204	3056	645	683	1	37	4.9e-04	20.7	pfam00400	WD40	37
2563532204	3056	1389	1494	1	108	2.4e-26	92.4	pfam13205	Big_5	108
2563532204	3056	1507	1659	2	149	2.1e-53	180.2	pfam13313	DUF4082	149
2563532204	3056	1670	1780	1	108	3.4e-23	82.2	pfam13205	Big_5	108
2563532204	3056	1795	1945	1	149	3.8e-57	192.4	pfam13313	DUF4082	149
2563532204	3056	1956	2064	1	108	2.2e-22	79.6	pfam13205	Big_5	108
2563532204	3056	2570	2659	10	62	2.3e-04	21	pfam03404	Mo-co_dimer	138
2563532204	3056	2679	2762	1	81	1.9e-12	47.2	pfam00041	fn3	85
2563532204	3056	2772	2882	1	108	7.2e-21	74.8	pfam13205	Big_5	108
2563532205	377	171	372	1	153	3.6e-61	205.3	pfam02397	Bac_transf	153
2563532208	555	43	494	2	473	5.4e-57	194.1	pfam07969	Amidohydro_3	474
2563532209	298	1	143	1	142	5.7e-63	211	pfam01913	FTR	142
2563532209	298	146	296	1	149	1.2e-63	213.5	pfam02741	FTR_C	149
2563532210	271	37	225	17	166	4.9e-27	94.6	pfam01493	GXGXG	190
2563532211	284	37	210	2	145	2.4e-09	37.7	pfam04055	Radical_SAM	167
2563532214	431	1	142	1	141	2.0e-40	138.3	pfam05697	Trigger_N	141
2563532214	431	153	236	5	93	5.0e-12	45.8	pfam00254	FKBP_C	94
2563532214	431	259	412	1	161	9.7e-36	123.1	pfam05698	Trigger_C	162
2563532215	215	28	209	2	179	2.3e-87	291.5	pfam00574	CLP_protease	182
2563532216	424	14	51	1	39	2.0e-20	72.2	pfam06689	zf-C4_ClpX	39
2563532216	424	111	311	3	171	1.7e-47	161.6	pfam07724	AAA_2	171
2563532216	424	317	399	1	73	2.9e-16	59.1	pfam10431	ClpB_D2-small	81
2563532217	810	15	208	2	208	1.2e-43	149.2	pfam02190	LON_substr_bdg	209
2563532217	810	358	499	1	127	1.2e-18	67.6	pfam00004	AAA	132
2563532217	810	575	779	2	204	8.2e-97	322.6	pfam05362	Lon_C	205
2563532218	90	1	90	1	90	4.9e-34	116.3	pfam00216	Bac_DNA_binding	90
2563532221	620	1	155	1	154	9.9e-25	87.4	pfam13624	SurA_N_3	154
2563532221	620	239	354	10	114	1.9e-23	83.1	pfam13616	Rotamase_3	116
2563532222	260	13	253	1	241	4.3e-77	259.2	pfam13561	adh_short_C2	241
2563532223	614	137	525	2	365	1.5e-72	244.5	pfam00496	SBP_bac_5	377
2563532224	358	135	357	2	184	3.4e-31	108.3	pfam00528	BPD_transp_1	185
2563532225	393	204	387	1	184	1.0e-20	74.1	pfam00528	BPD_transp_1	185
2563532226	544	25	186	2	136	7.4e-28	97.6	pfam00005	ABC_tran	137
2563532226	544	237	282	1	28	2.1e-05	24.8	pfam08352	oligo_HPY	65
2563532226	544	311	464	2	137	1.1e-28	100.3	pfam00005	ABC_tran	137
2563532226	544	515	543	1	28	1.2e-06	28.8	pfam08352	oligo_HPY	65
2563532227	155	25	154	1	131	7.2e-58	194.1	pfam05981	CreA	131
2563532229	191	13	186	2	170	1.4e-36	125.5	pfam05685	Uma2	172
2563532230	435	60	408	2	343	1.5e-70	238.1	pfam01979	Amidohydro_1	344
2563532231	352	56	339	2	280	1.2e-76	257.5	pfam01008	IF-2B	282
2563532232	239	16	223	2	178	4.4e-30	105.1	pfam07264	EI24	178
2563532235	74	9	66	1	58	1.5e-20	72.8	pfam07927	HicA_toxin	58
2563532236	129	1	128	1	116	3.1e-28	98.3	pfam02635	DrsE	116
2563532237	118	2	117	1	113	4.0e-16	59.2	pfam02635	DrsE	116
2563532238	149	14	128	6	120	3.9e-20	72	pfam01797	Y1_Tnp	121
2563532239	555	22	191	1	137	5.5e-30	104.5	pfam00005	ABC_tran	137
2563532239	555	230	312	1	78	1.5e-11	44	pfam12848	ABC_tran_Xtn	85
2563532239	555	339	473	2	137	5.4e-22	78.6	pfam00005	ABC_tran	137
2563532240	147	5	140	1	138	1.0e-44	152.3	pfam10116	Host_attach	138
2563532241	872	279	364	2	88	4.9e-08	33	pfam08447	PAS_3	89
2563532241	872	388	500	2	109	1.3e-14	54.3	pfam08448	PAS_4	110
2563532241	872	511	577	2	63	4.0e-14	52.2	pfam00512	HisKA	64
2563532241	872	623	735	2	104	1.6e-22	79.6	pfam02518	HATPase_c	106
2563532241	872	758	870	1	110	4.2e-18	65.4	pfam00072	Response_reg	112
2563532242	147	5	140	1	138	7.2e-43	146.4	pfam10116	Host_attach	138
2563532243	1164	7	172	1	138	4.1e-33	114.8	pfam02811	PHP	139
2563532243	1164	290	730	3	425	0.0e+00	580.7	pfam07733	DNA_pol3_alpha	426
2563532243	1164	803	893	2	87	2.8e-23	81.8	pfam14579	HHH_6	89
2563532244	818	35	122	2	74	1.6e-11	44.2	pfam00575	S1	75
2563532244	818	124	394	1	270	9.6e-93	310.4	pfam10150	RNase_E_G	270
2563532245	319	24	70	1	48	2.0e-08	33.7	pfam01479	S4	48
2563532245	319	104	253	2	163	1.3e-29	103.3	pfam00849	PseudoU_synth_2	164
2563532246	217	5	180	2	212	2.0e-13	51	pfam00702	Hydrolase	213
2563532247	321	73	171	23	76	3.3e-04	20.4	pfam00574	CLP_protease	182
2563532247	321	134	287	6	147	7.7e-32	110.2	pfam01343	Peptidase_S49	154
2563532249	225	3	113	1	112	8.9e-26	90.1	pfam00072	Response_reg	112
2563532249	225	145	220	5	76	1.8e-21	75.8	pfam00486	Trans_reg_C	77
2563532250	447	337	446	2	91	9.6e-14	51.4	pfam02518	HATPase_c	106
2563532251	1147	5	208	2	193	7.6e-26	91.7	pfam13476	AAA_23	200
2563532251	1147	1032	1106	15	89	3.3e-11	43.1	pfam13558	SbcCD_C	90
2563532252	713	15	139	1	133	1.2e-15	57.2	pfam01553	Acyltransferase	134
2563532252	713	215	620	18	420	2.5e-68	230.5	pfam00501	AMP-binding	421
2563532253	389	8	347	1	348	3.7e-15	55.6	pfam07690	MFS_1	352
2563532254	459	32	454	2	465	6.0e-50	170	pfam11700	ATG22	467
2563532256	1183	144	249	1	101	3.9e-14	53	pfam13426	PAS_9	101
2563532256	1183	284	371	2	88	5.6e-16	58.4	pfam08447	PAS_3	89
2563532256	1183	411	499	2	88	1.1e-13	51.1	pfam08447	PAS_3	89
2563532256	1183	523	621	2	101	5.6e-10	39.7	pfam13426	PAS_9	101
2563532256	1183	639	742	2	101	3.8e-11	43.5	pfam13426	PAS_9	101
2563532256	1183	754	912	1	160	5.7e-50	169.1	pfam00990	GGDEF	161
2563532256	1183	931	1167	3	237	3.3e-74	249.2	pfam00563	EAL	237
2563532257	982	11	295	5	294	1.1e-27	96.8	pfam05231	MASE1	300
2563532257	982	313	418	1	100	1.2e-13	51.5	pfam13426	PAS_9	101
2563532257	982	436	539	2	101	2.3e-13	50.6	pfam13426	PAS_9	101
2563532257	982	551	709	1	160	8.0e-50	168.6	pfam00990	GGDEF	161
2563532257	982	728	964	2	237	3.4e-73	245.9	pfam00563	EAL	237
2563532258	198	16	62	2	44	7.2e-07	28.8	pfam00440	TetR_N	47
2563532258	198	87	168	3	80	4.2e-11	43.5	pfam13305	WHG	81
2563532259	300	4	63	2	60	6.2e-16	58	pfam00126	HTH_1	60
2563532259	300	88	293	4	207	6.9e-41	139.8	pfam03466	LysR_substrate	209
2563532260	194	33	181	2	156	2.3e-11	44.1	pfam00484	Pro_CA	156
2563532262	168	30	159	1	128	1.2e-16	60.6	pfam00293	NUDIX	135
2563532263	254	6	243	3	243	3.2e-56	190.6	pfam01784	NIF3	245
2563532264	648	120	332	2	221	2.4e-45	154.4	pfam00122	E1-E2_ATPase	221
2563532264	648	337	550	2	212	4.9e-28	98.8	pfam00702	Hydrolase	213
2563532265	230	16	224	1	213	3.1e-57	193.8	pfam01988	VIT1	214
2563532266	93	5	79	2	72	1.5e-14	53.9	pfam01541	GIY-YIG	78
2563532267	213	37	208	3	152	1.9e-30	105.8	pfam03167	UDG	155
2563532268	246	30	150	49	162	3.8e-12	46.1	pfam00145	DNA_methylase	335
2563532284	372	1	187	1	193	1.4e-31	109.5	pfam05707	Zot	194
2563532287	53	3	53	2	50	3.2e-08	33.5	pfam12728	HTH_17	51
2563532288	334	158	316	2	170	9.9e-33	113.2	pfam00589	Phage_integrase	172
2563532290	117	19	89	1	68	2.9e-23	81.6	pfam13411	MerR_1	69
2563532291	98	3	92	1	89	1.0e-30	105.6	pfam00216	Bac_DNA_binding	90
2563532292	791	45	146	1	95	1.1e-23	83	pfam01588	tRNA_bind	96
2563532292	791	212	385	1	174	1.3e-70	236.5	pfam03483	B3_4	174
2563532292	791	405	471	3	58	8.0e-17	61.3	pfam03484	B5	58
2563532292	791	697	790	1	94	5.6e-27	93.9	pfam03147	FDX-ACB	94
2563532293	339	18	88	2	71	5.8e-24	83.8	pfam02912	Phe_tRNA-synt_N	71
2563532293	339	92	338	2	245	3.6e-107	357.3	pfam01409	tRNA-synt_2d	245
2563532294	120	3	109	1	107	4.0e-49	165	pfam00453	Ribosomal_L20	107
2563532295	65	2	62	1	61	2.7e-24	85.3	pfam01632	Ribosomal_L35p	61
2563532296	156	1	67	14	73	4.6e-21	74.8	pfam05198	IF3_N	74
2563532296	156	68	153	1	86	3.6e-37	126.1	pfam00707	IF3_C	86
2563532297	635	1	61	3	60	1.8e-13	50.2	pfam02824	TGS	60
2563532297	635	169	218	2	44	5.7e-15	55	pfam07973	tRNA_SAD	44
2563532297	635	317	528	1	179	3.9e-45	153.9	pfam00587	tRNA-synt_2b	179
2563532297	635	540	630	1	93	1.6e-21	76.1	pfam03129	HGTP_anticodon	94
2563532301	295	58	230	1	166	4.5e-51	172.9	pfam03193	DUF258	167
2563532302	416	27	204	6	180	7.0e-54	182.3	pfam16491	Peptidase_M48_N	180
2563532302	416	207	413	2	194	7.1e-40	136.7	pfam01435	Peptidase_M48	196
2563532303	181	9	171	1	164	1.2e-35	123.4	pfam00929	RNase_T	165
2563532304	236	5	119	2	92	2.0e-23	82.4	pfam02537	CRCB	92
2563532305	423	1	107	1	107	6.0e-27	93.9	pfam02403	Seryl_tRNA_N	108
2563532305	423	216	399	5	179	1.0e-28	100.4	pfam00587	tRNA-synt_2b	179
2563532306	185	14	184	3	169	2.7e-41	140.9	pfam01300	Sua5_yciO_yrdC	179
2563532307	775	4	117	2	103	3.6e-28	97.7	pfam01751	Toprim	103
2563532307	775	131	562	2	411	0.0e+00	441.9	pfam01131	Topoisom_bac	412
2563532307	775	590	628	1	38	7.6e-16	57.4	pfam01396	zf-C4_Topoisom	39
2563532307	775	640	678	2	38	5.0e-15	54.8	pfam01396	zf-C4_Topoisom	39
2563532307	775	682	722	2	36	3.5e-11	42.5	pfam01396	zf-C4_Topoisom	39
2563532308	155	5	155	1	153	9.2e-51	171.5	pfam04361	DUF494	153
2563532309	350	58	266	2	209	3.8e-81	271.2	pfam02481	DNA_processg_A	210
2563532310	372	34	81	1	41	3.2e-12	46.2	pfam01476	LysM	44
2563532311	168	3	153	3	157	3.1e-52	176.2	pfam01327	Pep_deformylase	158
2563532312	309	1	180	1	180	1.0e-43	149	pfam00551	Formyl_trans_N	181
2563532312	309	203	302	1	98	2.3e-22	78.9	pfam02911	Formyl_trans_C	100
2563532313	435	1	120	1	133	4.3e-21	75.4	pfam01029	NusB	134
2563532313	435	233	433	3	198	4.0e-61	206	pfam01189	Nol1_Nop2_Fmu	200
2563532314	194	33	191	4	160	1.5e-49	167.4	pfam14334	DUF4390	161
2563532315	724	293	362	2	68	2.2e-12	46.9	pfam00672	HAMP	69
2563532315	724	379	491	3	113	1.3e-09	37.9	pfam00989	PAS	113
2563532315	724	502	573	2	60	4.0e-09	36.2	pfam00512	HisKA	64
2563532315	724	613	721	2	104	2.9e-20	72.4	pfam02518	HATPase_c	106
2563532316	453	8	119	1	111	1.4e-28	99.2	pfam00072	Response_reg	112
2563532316	453	145	306	3	167	5.1e-40	136.8	pfam00158	Sigma54_activat	168
2563532317	142	14	138	2	125	4.9e-56	188.2	pfam00572	Ribosomal_L13	125
2563532318	131	11	131	1	121	2.9e-45	153.6	pfam00380	Ribosomal_S9	121
2563532319	243	4	168	1	163	9.7e-27	93.7	pfam00535	Glycos_transf_2	170
2563532320	94	12	82	1	71	3.0e-33	113.6	pfam07578	LAB_N	71
2563532321	540	61	225	2	152	3.0e-15	56.7	pfam13231	PMT_2	158
2563532323	337	7	130	1	120	4.9e-25	88.5	pfam01408	GFO_IDH_MocA	120
2563532323	337	142	248	1	76	1.4e-06	28.2	pfam02894	GFO_IDH_MocA_C	116
2563532324	86	3	85	1	83	2.7e-40	136.2	pfam16691	DUF5062	83
2563532325	242	9	82	2	84	6.8e-21	74.3	pfam04376	ATE_N	84
2563532325	242	102	227	2	124	1.9e-41	141.3	pfam04377	ATE_C	126
2563532326	448	217	287	1	70	1.7e-12	46.8	pfam04542	Sigma70_r2	71
2563532326	448	296	372	2	74	1.1e-09	38.2	pfam04539	Sigma70_r3	78
2563532326	448	385	438	1	49	5.0e-16	57.8	pfam04545	Sigma70_r4	50
2563532327	640	7	99	2	108	8.1e-07	29.3	pfam06480	FtsH_ext	110
2563532327	640	188	322	1	131	2.1e-45	154.2	pfam00004	AAA	132
2563532327	640	382	593	2	210	1.0e-73	247.4	pfam01434	Peptidase_M41	211
2563532329	402	55	305	4	154	8.8e-13	47.9	pfam16576	HlyD_D23	155
2563532330	651	32	181	1	136	5.5e-29	101.3	pfam00005	ABC_tran	137
2563532330	651	266	497	1	203	2.9e-37	128.9	pfam12704	MacB_PCD	204
2563532330	651	531	644	2	120	7.1e-19	67.8	pfam02687	FtsX	121
2563532331	451	60	241	1	188	4.1e-24	85.3	pfam02321	OEP	188
2563532331	451	267	443	7	188	1.0e-21	77.5	pfam02321	OEP	188
2563532332	172	18	134	1	118	2.5e-35	120.8	pfam13436	Gly-zipper_OmpA	118
2563532334	477	61	260	3	188	3.4e-22	79	pfam02321	OEP	188
2563532334	477	286	467	5	188	1.6e-33	116	pfam02321	OEP	188
2563532335	377	48	281	18	155	6.9e-17	61.2	pfam16576	HlyD_D23	155
2563532336	226	22	171	1	136	2.9e-32	111.9	pfam00005	ABC_tran	137
2563532337	407	11	247	2	201	3.6e-40	138.4	pfam12704	MacB_PCD	204
2563532337	407	287	400	4	120	3.3e-23	81.8	pfam02687	FtsX	121
2563532338	391	181	353	1	141	1.2e-06	29.2	pfam13365	Trypsin_2	147
2563532339	1064	92	200	2	112	3.6e-34	117.5	pfam14850	Pro_dh-DNA_bdg	112
2563532339	1064	203	504	15	295	5.4e-92	308.2	pfam01619	Pro_dh	296
2563532339	1064	579	1045	10	459	2.3e-113	379	pfam00171	Aldedh	462
2563532340	120	16	64	1	49	5.4e-09	35.8	pfam13436	Gly-zipper_OmpA	118
2563532344	134	26	124	3	98	2.5e-29	101.2	pfam00507	Oxidored_q4	98
2563532345	212	54	164	4	129	8.5e-22	77.3	pfam01058	Oxidored_q6	131
2563532346	588	42	168	1	115	6.5e-40	136.4	pfam00329	Complex1_30kDa	118
2563532346	588	318	588	1	271	2.5e-109	364.5	pfam00346	Complex1_49kDa	271
2563532347	159	17	159	2	141	1.3e-41	141.6	pfam01257	2Fe-2S_thioredx	145
2563532348	423	49	222	1	150	9.5e-49	165	pfam01512	Complex1_51K	151
2563532348	423	244	295	5	56	1.1e-10	41.3	pfam10531	SLBB	59
2563532348	423	332	417	2	84	2.5e-25	88.2	pfam10589	NADH_4Fe-4S	85
2563532349	895	1	82	5	79	2.4e-13	49.8	pfam13510	Fer2_4	82
2563532349	895	88	127	1	38	1.4e-14	53.2	pfam10588	NADH-G_4Fe-4S_3	40
2563532349	895	221	275	2	55	2.7e-08	33.6	pfam04879	Molybdop_Fe4S4	55
2563532349	895	558	645	363	423	1.5e-04	20.8	pfam00384	Molybdopterin	432
2563532350	318	9	310	3	298	1.4e-124	415.2	pfam00146	NADHdh	299
2563532351	171	50	104	1	52	1.1e-10	41.7	pfam12838	Fer4_7	52
2563532352	169	16	158	2	137	4.8e-32	110.5	pfam00499	Oxidored_q3	137
2563532353	102	8	101	3	103	1.2e-21	76.2	pfam00420	Oxidored_q2	105
2563532355	611	67	124	2	58	2.4e-23	81.8	pfam00662	Proton_antipo_N	58
2563532355	611	136	426	1	292	4.4e-85	285.3	pfam00361	Proton_antipo_M	293
2563532356	490	126	420	1	287	3.0e-69	233.3	pfam00361	Proton_antipo_M	293
2563532357	480	120	419	1	292	1.6e-72	244	pfam00361	Proton_antipo_M	293
2563532358	348	37	231	2	174	2.9e-16	59.8	pfam01145	Band_7	177
2563532359	545	348	486	4	136	7.0e-25	88	pfam00005	ABC_tran	137
2563532360	168	8	159	19	155	5.1e-13	48.9	pfam05128	DUF697	162
2563532361	471	59	248	1	188	2.0e-27	96.1	pfam02321	OEP	188
2563532361	471	270	455	6	187	1.2e-28	100.1	pfam02321	OEP	188
2563532362	1045	2	1025	2	1020	0.0e+00	1153.6	pfam00873	ACR_tran	1021
2563532363	383	55	290	15	155	1.6e-08	34	pfam16576	HlyD_D23	155
2563532365	1529	10	261	2	253	3.1e-62	210.3	pfam00109	ketoacyl-synt	253
2563532365	1529	269	388	1	117	9.1e-41	138.4	pfam02801	Ketoacyl-synt_C	118
2563532365	1529	390	528	1	103	1.9e-15	56.8	pfam16197	KAsynt_C_assoc	113
2563532365	1529	532	817	1	267	4.0e-48	164.4	pfam00698	Acyl_transf_1	319
2563532365	1529	1147	1330	1	180	6.6e-27	94.4	pfam08659	KR	180
2563532365	1529	1418	1482	3	67	2.2e-15	56.6	pfam00550	PP-binding	67
2563532366	3122	34	285	2	253	6.6e-97	323.9	pfam00109	ketoacyl-synt	253
2563532366	3122	293	411	1	117	3.9e-43	146.1	pfam02801	Ketoacyl-synt_C	118
2563532366	3122	413	524	1	83	3.0e-10	40.1	pfam16197	KAsynt_C_assoc	113
2563532366	3122	564	831	1	252	2.1e-50	171.9	pfam00698	Acyl_transf_1	319
2563532366	3122	960	1027	2	67	1.8e-12	47.3	pfam00550	PP-binding	67
2563532366	3122	1232	1623	13	376	2.6e-45	154.7	pfam00202	Aminotran_3	404
2563532366	3122	1687	2004	17	314	5.0e-46	157.4	pfam00296	Bac_luciferase	314
2563532366	3122	2040	2338	5	300	9.0e-67	225.1	pfam00668	Condensation	301
2563532366	3122	2359	2448	1	91	2.0e-22	79.4	pfam13745	HxxPF_rpt	91
2563532366	3122	2501	2907	2	420	8.3e-91	304.5	pfam00501	AMP-binding	421
2563532366	3122	2915	2990	1	71	8.4e-14	52.2	pfam13193	AMP-binding_C	71
2563532366	3122	3019	3083	2	67	6.5e-06	26.3	pfam00550	PP-binding	67
2563532367	1600	36	287	2	252	9.6e-99	329.9	pfam00109	ketoacyl-synt	253
2563532367	1600	295	413	1	117	7.4e-44	148.4	pfam02801	Ketoacyl-synt_C	118
2563532367	1600	415	534	2	112	7.0e-15	55	pfam16197	KAsynt_C_assoc	113
2563532367	1600	571	889	2	316	3.6e-63	213.8	pfam00698	Acyl_transf_1	319
2563532367	1600	1204	1382	1	179	1.7e-62	210.4	pfam08659	KR	180
2563532367	1600	1481	1548	2	67	2.9e-12	46.6	pfam00550	PP-binding	67
2563532368	2570	37	289	2	253	5.0e-98	327.6	pfam00109	ketoacyl-synt	253
2563532368	2570	297	415	1	117	5.3e-41	139.2	pfam02801	Ketoacyl-synt_C	118
2563532368	2570	417	540	9	98	1.7e-10	40.8	pfam16197	KAsynt_C_assoc	113
2563532368	2570	581	894	2	317	7.8e-62	209.5	pfam00698	Acyl_transf_1	319
2563532368	2570	942	1227	1	294	1.6e-69	234.3	pfam14765	PS-DH	298
2563532368	2570	1453	1553	1	99	2.5e-19	69.6	pfam08242	Methyltransf_12	99
2563532368	2570	1874	1949	2	63	2.8e-07	30.3	pfam08240	ADH_N	109
2563532368	2570	1994	2124	1	127	6.3e-23	81	pfam00107	ADH_zinc_N	130
2563532368	2570	2175	2353	1	180	1.2e-61	207.7	pfam08659	KR	180
2563532368	2570	2453	2520	3	67	8.5e-13	48.3	pfam00550	PP-binding	67
2563532369	78	1	53	1	52	9.8e-27	92	pfam03621	MbtH	53
2563532370	9454	37	289	2	253	1.8e-97	325.7	pfam00109	ketoacyl-synt	253
2563532370	9454	297	415	1	117	2.2e-40	137.2	pfam02801	Ketoacyl-synt_C	118
2563532370	9454	417	539	9	94	6.2e-10	39	pfam16197	KAsynt_C_assoc	113
2563532370	9454	581	894	2	317	4.9e-61	206.8	pfam00698	Acyl_transf_1	319
2563532370	9454	1205	1383	1	179	1.1e-58	198	pfam08659	KR	180
2563532370	9454	1480	1544	2	64	5.6e-14	52.1	pfam00550	PP-binding	67
2563532370	9454	1560	1862	5	300	1.4e-61	208.1	pfam00668	Condensation	301
2563532370	9454	1883	1979	1	89	1.5e-30	105.4	pfam13745	HxxPF_rpt	91
2563532370	9454	2032	2438	1	421	2.5e-97	326	pfam00501	AMP-binding	421
2563532370	9454	2446	2520	1	71	4.1e-17	62.8	pfam13193	AMP-binding_C	71
2563532370	9454	2545	2609	3	67	2.9e-13	49.8	pfam00550	PP-binding	67
2563532370	9454	2625	2927	5	300	2.3e-60	204.1	pfam00668	Condensation	301
2563532370	9454	2948	3044	1	89	6.3e-29	100.2	pfam13745	HxxPF_rpt	91
2563532370	9454	3097	3499	1	421	3.4e-98	328.8	pfam00501	AMP-binding	421
2563532370	9454	3507	3581	1	71	8.6e-17	61.8	pfam13193	AMP-binding_C	71
2563532370	9454	3606	3670	3	67	5.5e-13	48.9	pfam00550	PP-binding	67
2563532370	9454	3686	3988	5	300	3.7e-60	203.4	pfam00668	Condensation	301
2563532370	9454	4009	4105	1	89	6.3e-29	100.2	pfam13745	HxxPF_rpt	91
2563532370	9454	4158	4560	1	421	4.2e-98	328.6	pfam00501	AMP-binding	421
2563532370	9454	4568	4642	1	71	4.1e-17	62.8	pfam13193	AMP-binding_C	71
2563532370	9454	4667	4729	3	64	7.6e-12	45.3	pfam00550	PP-binding	67
2563532370	9454	4754	5053	24	299	1.9e-33	115.7	pfam00668	Condensation	301
2563532370	9454	5231	5529	4	299	2.1e-64	217.4	pfam00668	Condensation	301
2563532370	9454	5690	6100	1	421	7.9e-90	301.3	pfam00501	AMP-binding	421
2563532370	9454	6108	6182	1	71	5.8e-18	65.6	pfam13193	AMP-binding_C	71
2563532370	9454	6207	6271	3	67	2.9e-13	49.8	pfam00550	PP-binding	67
2563532370	9454	6287	6604	5	300	4.0e-53	180.3	pfam00668	Condensation	301
2563532370	9454	6625	6721	1	89	3.3e-29	101.1	pfam13745	HxxPF_rpt	91
2563532370	9454	6774	7172	1	421	7.9e-106	354	pfam00501	AMP-binding	421
2563532370	9454	7180	7254	1	71	4.0e-13	50.1	pfam13193	AMP-binding_C	71
2563532370	9454	7279	7343	3	64	4.8e-13	49.1	pfam00550	PP-binding	67
2563532370	9454	7359	7661	5	300	3.9e-59	200	pfam00668	Condensation	301
2563532370	9454	7682	7778	1	91	2.5e-27	95.1	pfam13745	HxxPF_rpt	91
2563532370	9454	7782	7897	340	421	8.7e-16	57.4	pfam00501	AMP-binding	421
2563532370	9454	7920	7984	2	67	5.8e-16	58.5	pfam00550	PP-binding	67
2563532370	9454	8009	8311	3	300	4.8e-78	262.1	pfam00668	Condensation	301
2563532370	9454	8332	8422	1	91	2.2e-28	98.5	pfam13745	HxxPF_rpt	91
2563532370	9454	8476	8865	1	421	1.2e-102	343.6	pfam00501	AMP-binding	421
2563532370	9454	8873	8947	1	71	1.3e-16	61.3	pfam13193	AMP-binding_C	71
2563532370	9454	8974	9038	2	67	7.1e-11	42.2	pfam00550	PP-binding	67
2563532370	9454	9086	9320	1	257	1.3e-57	194.8	pfam07993	NAD_binding_4	257
2563532371	1879	43	296	2	253	1.3e-93	313.1	pfam00109	ketoacyl-synt	253
2563532371	1879	304	420	1	117	6.4e-41	138.9	pfam02801	Ketoacyl-synt_C	118
2563532371	1879	422	534	1	89	2.0e-14	53.5	pfam16197	KAsynt_C_assoc	113
2563532371	1879	578	893	2	312	4.8e-60	203.6	pfam00698	Acyl_transf_1	319
2563532371	1879	940	1232	1	294	1.6e-55	188.4	pfam14765	PS-DH	298
2563532371	1879	1478	1655	1	180	1.2e-59	201.2	pfam08659	KR	180
2563532371	1879	1762	1829	3	67	4.9e-12	45.9	pfam00550	PP-binding	67
2563532372	270	134	221	2	80	1.6e-13	50.7	pfam01648	ACPS	114
2563532373	195	1	53	1	52	1.8e-20	72	pfam03621	MbtH	53
2563532374	275	43	269	2	229	5.8e-50	170.4	pfam00975	Thioesterase	231
2563532375	3566	177	614	16	419	6.4e-55	186.3	pfam00501	AMP-binding	421
2563532375	3566	962	1131	1	161	1.4e-17	64	pfam08659	KR	180
2563532375	3566	1256	1395	161	292	5.9e-08	32.5	pfam16950	SAMBD	292
2563532375	3566	1643	1707	2	67	4.5e-13	49.2	pfam00550	PP-binding	67
2563532375	3566	1736	1998	3	253	1.5e-69	234.3	pfam00109	ketoacyl-synt	253
2563532375	3566	2006	2125	1	117	2.6e-39	133.7	pfam02801	Ketoacyl-synt_C	118
2563532375	3566	2127	2240	1	107	1.7e-15	56.9	pfam16197	KAsynt_C_assoc	113
2563532375	3566	2279	2596	2	312	2.9e-59	201	pfam00698	Acyl_transf_1	319
