gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2563532292	791	212	385	SMART	SM00873	IPR005146	B3/B4 tRNA-binding domain	GO:0003723|GO:0004826
2563532292	791	401	476	ProSiteProfiles	PS51483	IPR005147	tRNA synthetase, B5-domain	GO:0000287|GO:0003723|GO:0005524|GO:0006432
2563532292	791	403	471	SMART	SM00874	IPR005147	tRNA synthetase, B5-domain	GO:0000287|GO:0003723|GO:0005524|GO:0006432
2563532292	791	405	475	SUPERFAMILY	SSF46955	IPR009061	DNA binding domain, putative	
2563532292	791	35	194	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2563532292	791	198	393	SUPERFAMILY	SSF56037	IPR020825	Phenylalanyl-tRNA synthetase, B3/B4	
2563532292	791	467	686	SUPERFAMILY	SSF55681			
2563532293	339	117	329	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2563532293	339	13	100	SUPERFAMILY	SSF46589	IPR010978	tRNA-binding arm	GO:0000166
2563532293	339	93	339	SUPERFAMILY	SSF55681			
2563532294	120	54	70	ProSitePatterns	PS00937	IPR005813	Ribosomal protein L20	GO:0003735|GO:0005622|GO:0005840|GO:0006412|GO:0019843
2563532294	120	2	115	SUPERFAMILY	SSF74731			
2563532295	65	5	31	ProSitePatterns	PS00936	IPR018265	Ribosomal protein L35, conserved site	GO:0003735|GO:0005622|GO:0005840|GO:0006412
2563532295	65	2	64	SUPERFAMILY	SSF143034			
2563532296	156	43	56	ProSitePatterns	PS00938	IPR019813	Translation initiation factor 3, conserved site	GO:0003743|GO:0006413
2563532296	156	2	63	SUPERFAMILY	SSF54364	IPR019814	Translation initiation factor 3, N-terminal	GO:0003743|GO:0006413
2563532296	156	68	156	SUPERFAMILY	SSF55200	IPR019815	Translation initiation factor 3, C-terminal	GO:0006413
2563532297	635	529	633	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
2563532297	635	242	533	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2563532297	635	3	61	SUPERFAMILY	SSF81271	IPR012676	TGS-like	
2563532297	635	169	218	SMART	SM00863	IPR012947	Threonyl/alanyl tRNA synthetase, SAD	GO:0005524|GO:0016876|GO:0043039
2563532297	635	63	240	SUPERFAMILY	SSF55186	IPR018163	Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain	GO:0000166
2563532297	635	242	525	SUPERFAMILY	SSF55681			
2563532299	1230	909	1010	SUPERFAMILY	SSF63380	IPR017938	Riboflavin synthase-like beta-barrel	GO:0016491|GO:0055114
2563532299	1230	434	466	SUPERFAMILY	SSF51971			
2563532299	1230	502	631	SUPERFAMILY	SSF51971			
2563532299	1230	700	784	SUPERFAMILY	SSF51971			
2563532299	1230	1012	1193	SUPERFAMILY	SSF52343			
2563532300	669	140	177	SUPERFAMILY	SSF56300			
2563532300	669	299	402	SUPERFAMILY	SSF56300			
2563532300	669	429	442	SUPERFAMILY	SSF56300			
2563532301	295	79	225	ProSiteProfiles	PS50936	IPR010914	EngC GTPase	GO:0003924|GO:0005525
2563532301	295	5	62	SUPERFAMILY	SSF50249	IPR012340	Nucleic acid-binding, OB-fold	
2563532301	295	72	290	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532303	181	7	180	SMART	SM00479	IPR006055	Exonuclease	GO:0004527
2563532303	181	4	180	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2563532305	423	138	409	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2563532305	423	1	112	SUPERFAMILY	SSF46589	IPR010978	tRNA-binding arm	GO:0000166
2563532305	423	116	418	SUPERFAMILY	SSF55681			
2563532306	185	6	185	ProSiteProfiles	PS51163	IPR006070	YrdC-like domain	GO:0003725
2563532306	185	6	182	SUPERFAMILY	SSF55821	IPR017945	DHBP synthase RibB-like alpha/beta domain	
2563532307	775	108	196	SMART	SM00436	IPR003601	DNA topoisomerase, type IA, domain 2	GO:0003677|GO:0003916|GO:0006265
2563532307	775	252	524	SMART	SM00437	IPR003602	DNA topoisomerase, type IA, DNA-binding	GO:0003677|GO:0003916|GO:0006265
2563532307	775	3	103	SMART	SM00493	IPR006171	Toprim domain	
2563532307	775	3	113	ProSiteProfiles	PS50880	IPR006171	Toprim domain	
2563532307	775	3	603	SUPERFAMILY	SSF56712	IPR023405	DNA topoisomerase, type IA, core domain	
2563532307	775	289	311	ProSitePatterns	PS00396	IPR023406	DNA topoisomerase, type IA, active site	GO:0003917
2563532307	775	588	626	SUPERFAMILY	SSF57783			
2563532307	775	633	676	SUPERFAMILY	SSF57783			
2563532309	350	68	274	SUPERFAMILY	SSF102405			
2563532310	372	33	81	SMART	SM00257	IPR018392	LysM domain	GO:0016998
2563532310	372	33	80	SUPERFAMILY	SSF54106			
2563532311	168	3	165	SUPERFAMILY	SSF56420	IPR023635	Peptide deformylase	
2563532312	309	1	203	SUPERFAMILY	SSF53328	IPR002376	Formyl transferase, N-terminal	GO:0009058|GO:0016742
2563532312	309	205	302	SUPERFAMILY	SSF50486	IPR011034	Formyl transferase, C-terminal-like	GO:0003824
2563532313	435	1	143	SUPERFAMILY	SSF48013	IPR006027	NusB/RsmB/TIM44	GO:0003723|GO:0006355
2563532313	435	311	322	ProSitePatterns	PS01153	IPR018314	Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p, conserved site	GO:0003723|GO:0008168
2563532313	435	136	434	SUPERFAMILY	SSF53335			
2563532315	724	367	492	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532315	724	377	448	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532315	724	379	446	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2563532315	724	571	721	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563532315	724	613	723	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2563532315	724	313	365	ProSiteProfiles	PS50885	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563532315	724	313	365	SMART	SM00304	IPR003660	HAMP linker domain	GO:0004871|GO:0007165|GO:0016021
2563532315	724	502	574	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2563532315	724	509	723	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2563532315	724	497	572	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2563532315	724	313	361	SUPERFAMILY	SSF158472			
2563532316	453	6	118	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563532316	453	7	122	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2563532316	453	144	368	ProSiteProfiles	PS50045	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524|GO:0006355|GO:0008134
2563532316	453	352	451	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2563532316	453	5	189	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2563532316	453	145	382	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532317	142	105	127	ProSitePatterns	PS00783	IPR023563	Ribosomal protein L13, conserved site	GO:0003735|GO:0005840|GO:0006412
2563532317	142	1	140	SUPERFAMILY	SSF52161	IPR023564	Ribosomal protein L13 domain	GO:0003735|GO:0005840|GO:0006412
2563532318	131	6	131	SUPERFAMILY	SSF54211	IPR020568	Ribosomal protein S5 domain 2-type fold	
2563532318	131	70	88	ProSitePatterns	PS00360	IPR020574	Ribosomal protein S9, conserved site	GO:0003735|GO:0005840|GO:0006412
2563532319	243	1	217	SUPERFAMILY	SSF53448			
2563532322	61	1	18	ProSiteProfiles	PS51257			
2563532323	337	4	162	SUPERFAMILY	SSF51735			
2563532323	337	135	303	SUPERFAMILY	SSF55347			
2563532325	242	75	231	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2563532326	448	410	436	ProSitePatterns	PS00716	IPR000943	RNA polymerase sigma-70	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2563532326	448	290	362	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2563532326	448	350	443	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2563532326	448	166	286	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2563532327	640	184	324	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563532327	640	292	310	ProSitePatterns	PS00674	IPR003960	ATPase, AAA-type, conserved site	GO:0005524
2563532327	640	144	392	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532327	640	403	601	SUPERFAMILY	SSF140990			
2563532329	402	60	253	SUPERFAMILY	SSF111369			
2563532330	651	13	251	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2563532330	651	41	228	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563532330	651	153	167	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2563532330	651	12	278	ProSiteProfiles	PS51267	IPR017911	ABC transporter, macrolide export, ATP-binding domain	GO:0016820
2563532330	651	12	234	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532331	451	1	18	ProSiteProfiles	PS51257			
2563532331	451	1	447	SUPERFAMILY	SSF56954			
2563532332	172	1	19	ProSiteProfiles	PS51257			
2563532334	477	1	469	SUPERFAMILY	SSF56954			
2563532335	377	50	285	SUPERFAMILY	SSF111369			
2563532336	226	6	225	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2563532336	226	31	226	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563532336	226	143	157	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2563532336	226	5	223	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532338	391	158	360	SUPERFAMILY	SSF50494	IPR009003	Trypsin-like cysteine/serine peptidase domain	GO:0003824
2563532339	1064	845	856	ProSitePatterns	PS00070	IPR016160	Aldehyde dehydrogenase, conserved site	GO:0008152|GO:0016491|GO:0055114
2563532339	1064	575	1048	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2563532339	1064	39	201	SUPERFAMILY	SSF81935	IPR024089	Proline dehydrogenase PutA, domain I/II	GO:0003842|GO:0055114
2563532339	1064	219	542	SUPERFAMILY	SSF51730			
2563532345	212	136	152	ProSitePatterns	PS01150	IPR006138	NADH-ubiquinone oxidoreductase, 20 Kd subunit	GO:0008137|GO:0048038|GO:0051539|GO:0055114
2563532345	212	27	177	SUPERFAMILY	SSF56770			
2563532346	588	241	252	ProSitePatterns	PS00535	IPR014029	NADH:ubiquinone oxidoreductase, 49kDa subunit, conserved site	GO:0016651|GO:0055114
2563532346	588	127	148	ProSitePatterns	PS00542	IPR020396	NADH:ubiquinone oxidoreductase, 30kDa subunit, conserved site	GO:0016651|GO:0055114
2563532346	588	16	218	SUPERFAMILY	SSF143243			
2563532346	588	214	588	SUPERFAMILY	SSF56762			
2563532347	159	13	157	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2563532348	423	344	355	ProSitePatterns	PS00645	IPR001949	NADH:ubiquinone oxidoreductase, 51kDa subunit, conserved site	GO:0008137|GO:0010181|GO:0051539|GO:0055114
2563532348	423	331	376	SMART	SM00928	IPR019575	NADH ubiquinone oxidoreductase, F subunit, iron sulphur binding	GO:0055114
2563532348	423	20	241	SUPERFAMILY	SSF142019			
2563532348	423	243	326	SUPERFAMILY	SSF142984			
2563532348	423	328	419	SUPERFAMILY	SSF140490			
2563532349	895	31	48	ProSitePatterns	PS00641	IPR000283	NADH:ubiquinone oxidoreductase, 75kDa subunit, conserved site	GO:0008137|GO:0016020|GO:0042773|GO:0055114
2563532349	895	103	115	ProSitePatterns	PS00642	IPR000283	NADH:ubiquinone oxidoreductase, 75kDa subunit, conserved site	GO:0008137|GO:0016020|GO:0042773|GO:0055114
2563532349	895	150	160	ProSitePatterns	PS00643	IPR000283	NADH:ubiquinone oxidoreductase, 75kDa subunit, conserved site	GO:0008137|GO:0016020|GO:0042773|GO:0055114
2563532349	895	1	78	SUPERFAMILY	SSF54292	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2563532349	895	1	83	ProSiteProfiles	PS51085	IPR001041	2Fe-2S ferredoxin-type domain	GO:0009055|GO:0051536
2563532349	895	221	275	SMART	SM00926	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2563532349	895	221	277	ProSiteProfiles	PS51669	IPR006963	Molybdopterin oxidoreductase, 4Fe-4S domain	GO:0016491|GO:0055114
2563532349	895	797	871	SUPERFAMILY	SSF50692	IPR009010	Aspartate decarboxylase-like domain	
2563532349	895	88	128	SMART	SM00929	IPR019574	NADH:ubiquinone oxidoreductase, subunit G, iron-sulphur binding	GO:0016491|GO:0055114
2563532349	895	82	211	SUPERFAMILY	SSF54862			
2563532349	895	219	671	SUPERFAMILY	SSF53706			
2563532350	318	49	64	ProSitePatterns	PS00667	IPR018086	NADH:ubiquinone oxidoreductase, subunit 1, conserved site	GO:0016020|GO:0055114
2563532351	171	41	71	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563532351	171	81	110	ProSiteProfiles	PS51379	IPR017896	4Fe-4S ferredoxin-type, iron-sulphur binding domain	GO:0051536
2563532351	171	51	62	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2563532351	171	90	101	ProSitePatterns	PS00198	IPR017900	4Fe-4S ferredoxin, iron-sulphur binding, conserved site	
2563532351	171	24	136	SUPERFAMILY	SSF54862			
2563532358	348	71	209	SUPERFAMILY	SSF117892			
2563532359	545	328	545	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2563532359	545	357	534	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2563532359	545	16	302	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2563532359	545	19	291	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2563532359	545	327	538	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2563532361	471	1	17	ProSiteProfiles	PS51257			
2563532361	471	3	459	SUPERFAMILY	SSF56954			
2563532362	1045	371	496	ProSiteProfiles	PS50156	IPR000731	Sterol-sensing domain	GO:0016021
2563532362	1045	183	273	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2563532362	1045	721	804	SUPERFAMILY	SSF82714	IPR027463	Multidrug efflux transporter AcrB TolC docking domain, DN/DC subdomains	
2563532362	1045	39	132	SUPERFAMILY	SSF82693			
2563532362	1045	139	182	SUPERFAMILY	SSF82693			
2563532362	1045	275	331	SUPERFAMILY	SSF82693			
2563532362	1045	297	498	SUPERFAMILY	SSF82866			
2563532362	1045	563	669	SUPERFAMILY	SSF82693			
2563532362	1045	804	1028	SUPERFAMILY	SSF82866			
2563532363	383	1	22	ProSiteProfiles	PS51257			
2563532363	383	49	295	SUPERFAMILY	SSF111369			
2563532365	1529	1441	1456	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532365	1529	1409	1483	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532365	1529	1416	1483	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532365	1529	531	664	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532365	1529	727	823	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532365	1529	663	725	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2563532365	1529	9	129	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532365	1529	157	383	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532365	1529	416	436	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532365	1529	174	190	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2563532365	1529	534	834	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2563532365	1529	1417	1486	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532365	1529	13	441	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
2563532365	1529	1147	1331	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2563532365	1529	907	1131	SUPERFAMILY	SSF51735			
2563532365	1529	1145	1360	SUPERFAMILY	SSF51735			
2563532366	3122	953	1042	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532366	3122	958	1027	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532366	3122	3010	3083	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532366	3122	3017	3084	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532366	3122	1702	2020	SUPERFAMILY	SSF51679	IPR011251	Luciferase-like domain	GO:0016705|GO:0055114
2563532366	3122	1230	1627	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2563532366	3122	563	695	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532366	3122	759	873	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532366	3122	694	758	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2563532366	3122	31	154	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532366	3122	181	409	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532366	3122	198	214	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2563532366	3122	566	882	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2563532366	3122	959	1031	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532366	3122	3018	3087	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532366	3122	37	463	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
2563532366	3122	2646	2657	ProSitePatterns	PS00455	IPR020845	AMP-binding, conserved site	
2563532366	3122	2045	2218	SUPERFAMILY	SSF52777			
2563532366	3122	2226	2485	SUPERFAMILY	SSF52777			
2563532366	3122	2460	3031	SUPERFAMILY	SSF56801			
2563532367	1600	1475	1562	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532367	1600	1479	1549	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532367	1600	569	697	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532367	1600	763	858	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532367	1600	696	762	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2563532367	1600	33	409	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532367	1600	200	216	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2563532367	1600	573	870	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2563532367	1600	1480	1552	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532367	1600	39	465	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
2563532367	1600	1204	1383	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2563532367	1600	983	1189	SUPERFAMILY	SSF51735			
2563532367	1600	1199	1438	SUPERFAMILY	SSF51735			
2563532368	2570	1983	2004	ProSitePatterns	PS01162	IPR002364	Quinone oxidoreductase/zeta-crystallin, conserved site	GO:0008270|GO:0016491
2563532368	2570	2479	2494	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532368	2570	2443	2525	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532368	2570	2451	2521	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532368	2570	1857	1988	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2563532368	2570	580	707	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532368	2570	770	863	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532368	2570	706	769	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2563532368	2570	35	158	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532368	2570	185	404	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532368	2570	202	218	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2563532368	2570	583	874	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2563532368	2570	2452	2524	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532368	2570	942	1108	SMART	SM00826	IPR020807	Polyketide synthase, dehydratase domain	
2563532368	2570	40	467	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
2563532368	2570	2175	2354	SMART	SM00822	IPR020842	Polyketide synthase/Fatty acid synthase, KR	
2563532368	2570	1857	2162	SMART	SM00829	IPR020843	Polyketide synthase, enoylreductase	GO:0016491|GO:0016747
2563532368	2570	1446	1608	SUPERFAMILY	SSF53335			
2563532368	2570	1626	1836	SUPERFAMILY	SSF51735			
2563532368	2570	1954	2089	SUPERFAMILY	SSF51735			
2563532368	2570	2171	2407	SUPERFAMILY	SSF51735			
2563532369	78	3	53	SMART	SM00923	IPR005153	MbtH-like protein	
2563532369	78	1	68	SUPERFAMILY	SSF160582			
2563532370	9454	1503	1518	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532370	9454	2568	2583	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532370	9454	3629	3644	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532370	9454	4690	4705	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532370	9454	6230	6245	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532370	9454	7302	7317	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532370	9454	7943	7958	ProSitePatterns	PS00012	IPR006162	Phosphopantetheine attachment site	
2563532370	9454	1478	1545	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532370	9454	1479	1576	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532370	9454	2537	2610	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532370	9454	2543	2610	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532370	9454	3598	3671	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532370	9454	3604	3671	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532370	9454	4659	4728	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532370	9454	4665	4731	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532370	9454	6199	6272	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532370	9454	6205	6272	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532370	9454	7272	7343	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532370	9454	7277	7344	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532370	9454	7913	8025	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532370	9454	7918	7985	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532370	9454	8965	9038	SUPERFAMILY	SSF47336	IPR009081	Acyl carrier protein-like	
2563532370	9454	8972	9039	ProSiteProfiles	PS50075	IPR009081	Acyl carrier protein-like	
2563532370	9454	580	701	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532370	9454	762	867	SUPERFAMILY	SSF52151	IPR016035	Acyl transferase/acyl hydrolase/lysophospholipase	GO:0008152
2563532370	9454	706	769	SUPERFAMILY	SSF55048	IPR016036	Malonyl-CoA ACP transacylase, ACP-binding	GO:0003824|GO:0008152
2563532370	9454	35	158	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532370	9454	185	404	SUPERFAMILY	SSF53901	IPR016039	Thiolase-like	GO:0003824|GO:0008152
2563532370	9454	202	218	ProSitePatterns	PS00606	IPR018201	Beta-ketoacyl synthase, active site	
2563532370	9454	583	874	SMART	SM00827	IPR020801	Polyketide synthase, acyl transferase domain	
2563532370	9454	1479	1548	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532370	9454	2544	2613	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532370	9454	3605	3674	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532370	9454	4666	4734	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532370	9454	6206	6275	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532370	9454	7278	7347	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532370	9454	7919	7988	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532370	9454	8973	9042	SMART	SM00823	IPR020806	Polyketide synthase, phosphopantetheine-binding domain	GO:0031177
2563532370	9454	40	467	SMART	SM00825	IPR020841	Polyketide synthase, beta-ketoacyl synthase domain	
