gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2563532368	2570	44.33	37	1133	3	1054	0.0e+00	908	COG3321	Acyl transferase domain in polyketide synthase (PKS) enzymes	1061
2563532369	78	52.17	1	69	2	70	4.0e-21	92.8	COG3251	Uncharacterized conserved protein YbdZ, MbtH family	71
2563532370	9454	48.57	37	977	3	924	0.0e+00	874	COG3321	Acyl transferase domain in polyketide synthase (PKS) enzymes	1061
2563532371	1879	44.15	44	1076	4	1002	0.0e+00	912	COG3321	Acyl transferase domain in polyketide synthase (PKS) enzymes	1061
2563532372	270	35.09	34	204	7	174	1.0e-29	123	COG2091	Phosphopantetheinyl transferase	223
2563532373	195	39.71	1	68	2	69	2.0e-16	78.9	COG3251	Uncharacterized conserved protein YbdZ, MbtH family	71
2563532374	275	50.23	37	256	2	220	1.0e-66	247	COG3208	Surfactin synthase thioesterase subunit	244
2563532375	3566	41.88	1734	2768	1	1009	0.0e+00	879	COG3321	Acyl transferase domain in polyketide synthase (PKS) enzymes	1061
2563532376	386	17.36	125	386	84	292	1.0e-07	51.2	COG2159	Predicted metal-dependent hydrolase, TIM-barrel fold	293
2563532377	2911	40.32	1133	2118	2	962	0.0e+00	822	COG3321	Acyl transferase domain in polyketide synthase (PKS) enzymes	1061
2563532378	4111	41.94	274	933	1	642	0.0e+00	491	COG1020	Non-ribosomal peptide synthetase component F	642
2563532380	363	61.02	1	363	1	372	0.0e+00	508	COG0012	Ribosome-binding ATPase YchF, GTP1/OBG family	372
2563532381	375	40.64	15	375	3	376	4.0e-101	361	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	379
2563532382	964	52.68	11	446	1	447	0.0e+00	576	COG0403	Glycine cleavage system protein P (pyridoxal-binding), N-terminal domain	450
2563532382	964	60.47	474	936	30	496	0.0e+00	677	COG1003	Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain	496
2563532383	145	37.41	6	136	8	142	4.0e-22	97.4	COG1051	ADP-ribose pyrophosphatase YjhB, NUDIX family	145
2563532386	216	50	7	200	4	197	1.0e-61	229	COG4566	Two-component response regulator, FixJ family, consists of REC and HTH domains	202
2563532393	650	48.24	60	650	1	590	0.0e+00	609	COG0465	ATP-dependent Zn proteases	596
2563532396	247	23.58	1	232	5	224	1.0e-16	80.3	COG1969	Ni,Fe-hydrogenase I cytochrome b subunit	227
2563532401	716	25.42	17	648	102	631	3.0e-88	320	COG0209	Ribonucleotide reductase alpha subunit	696
2563532402	584	33.51	15	580	12	567	3.0e-98	352	COG1132	ABC-type multidrug transport system, ATPase and permease component	567
2563532403	645	43.92	67	616	1	520	0.0e+00	668	COG0365	Acyl-coenzyme A synthetase/AMP-(fatty) acid ligase	528
2563532404	455	32.57	9	438	2	430	4.0e-79	289	COG0612	Predicted Zn-dependent peptidase	438
2563532405	457	27.19	35	449	9	429	2.0e-67	250	COG0612	Predicted Zn-dependent peptidase	438
2563532406	185	43.24	4	183	1	185	6.0e-51	193	COG0742	16S rRNA G966 N2-methylase RsmD	187
2563532407	161	62.89	1	159	1	159	5.0e-66	243	COG0669	Phosphopantetheine adenylyltransferase	159
2563532410	260	42.41	1	257	1	257	2.0e-68	252	COG3622	Hydroxypyruvate isomerase	260
2563532411	294	39.51	7	289	2	285	3.0e-64	238	COG2084	3-hydroxyisobutyrate dehydrogenase or related beta-hydroxyacid dehydrogenase	286
2563532412	188	35.61	1	132	3	131	7.0e-25	107	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	131
2563532413	379	34.32	74	376	2	298	1.0e-63	237	COG2813	16S rRNA G1207 methylase RsmC	300
2563532417	416	45.35	5	416	1	417	2.0e-119	423	COG4536	Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains	423
2563532418	483	41.14	1	483	2	458	4.0e-113	401	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	464
2563532419	417	34.01	155	394	93	333	6.0e-35	141	COG0642	Signal transduction histidine kinase	336
2563532420	468	45.84	1	459	2	454	0.0e+00	476	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	464
2563532421	104	44.55	4	104	7	105	5.0e-14	69.6	COG1677	Flagellar hook-basal body complex protein FliE	105
2563532422	609	37.61	47	608	16	545	1.0e-107	384	COG1766	Flagellar biosynthesis/type III secretory pathway M-ring protein FliF/YscJ	545
2563532423	335	45.95	4	335	7	339	2.0e-74	272	COG1536	Flagellar motor switch protein FliG	339
2563532424	263	30.63	12	228	10	230	3.0e-27	115	COG1317	Flagellar biosynthesis/type III secretory pathway protein FliH	234
2563532425	454	55.88	7	447	1	440	0.0e+00	579	COG1157	Flagellar biosynthesis/type III secretory pathway ATPase	441
2563532426	152	27.14	1	140	1	140	1.0e-06	46	COG2882	Flagellar biosynthesis chaperone FliJ	148
2563532428	152	43.24	2	111	1	111	1.0e-30	125	COG0360	Ribosomal protein S6	112
2563532429	75	63.24	1	68	8	75	8.0e-22	95.3	COG0238	Ribosomal protein S18	75
2563532431	149	44.97	1	149	1	148	5.0e-36	143	COG0359	Ribosomal protein L9	148
2563532432	432	44.66	14	432	1	419	1.0e-128	453	COG1519	3-deoxy-D-manno-octulosonic-acid transferase	419
2563532434	209	40.1	3	209	2	208	2.0e-39	155	COG3404	Formiminotetrahydrofolate cyclodeaminase	208
2563532438	426	52.32	8	411	2	402	1.0e-98	353	COG1301	Na+/H+-dicarboxylate symporter	415
2563532440	436	37.86	3	436	2	436	0.0e+00	460	COG0621	tRNA A37 methylthiotransferase MiaB	437
2563532443	169	29.08	21	161	1	140	1.0e-22	99.6	COG0735	Fe2+ or Zn2+ uptake regulation protein	145
2563532444	683	18.75	1	683	25	768	2.0e-26	114	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2563532445	669	45.3	480	658	1	181	5.0e-48	186	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2563532447	329	56.17	8	327	4	326	9.0e-112	396	COG1995	4-hydroxy-L-threonine phosphate dehydrogenase PdxA	332
2563532448	282	48.01	5	280	4	254	4.0e-85	307	COG0030	16S rRNA A1518 and A1519 N6-dimethyltransferase RsmA/KsgA/DIM1 (may also have DNA glycosylase/AP lyase activity)	259
2563532451	2522	17.69	1528	2202	21	651	1.0e-16	84.2	COG3209	Uncharacterized conserved protein RhaS, contains 28 RHS repeats	796
2563532452	107	47.22	1	107	3	110	1.0e-31	128	COG0316	Fe-S cluster assembly iron-binding protein IscA	110
2563532453	369	49.87	1	365	2	374	3.0e-122	431	COG1104	Cysteine sulfinate desulfinase/cysteine desulfurase or related enzyme	386
2563532454	157	39.13	1	137	1	138	6.0e-36	143	COG1959	DNA-binding transcriptional regulator, IscR family	150
2563532455	255	60.12	1	168	3	170	1.0e-64	240	COG1045	Serine acetyltransferase	194
2563532456	246	49.36	1	235	1	230	4.0e-72	264	COG0565	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	242
2563532457	284	48.85	21	276	1	260	1.0e-73	269	COG0483	Archaeal fructose-1,6-bisphosphatase or related enzyme of inositol monophosphatase family	260
2563532458	180	28.92	32	177	8	171	3.0e-18	85.1	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2563532459	228	44.28	39	226	2	202	7.0e-44	170	COG1573	Uracil-DNA glycosylase	202
2563532460	514	53.61	3	415	1	409	5.0e-125	441	COG0119	Isopropylmalate/homocitrate/citramalate synthases	409
2563532461	246	39.66	6	240	1	233	3.0e-45	175	COG1183	Phosphatidylserine synthase	234
2563532464	334	51.21	5	334	2	325	2.0e-124	438	COG0158	Fructose-1,6-bisphosphatase	326
2563532465	409	26.52	5	385	3	347	3.0e-48	186	COG0205	6-phosphofructokinase	347
2563532466	173	34.65	49	173	4	115	2.0e-10	58.7	COG2105	Uncharacterized conserved protein YtfP, gamma-glutamylcyclotransferase (GGCT)/AIG2-like family	120
2563532467	148	52.41	1	145	1	145	9.0e-53	199	COG1490	D-Tyr-tRNAtyr deacylase	145
2563532469	464	42.93	18	411	3	346	5.0e-106	378	COG0826	Collagenase-like protease, PrtC family	347
2563532470	161	38.46	5	157	13	168	5.0e-37	146	COG0684	Regulator of RNase E activity RraA	210
2563532471	315	62.63	1	297	2	294	4.0e-120	424	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	294
2563532472	119	37.96	13	119	3	107	3.0e-16	77.7	COG0607	Rhodanese-related sulfurtransferase	110
2563532473	130	53.68	1	95	3	97	2.0e-22	97.7	COG1188	Ribosomal 50S subunit-recycling heat shock protein, contains S4 domain	100
2563532475	108	51.49	8	108	11	111	9.0e-33	131	COG2920	Sulfur relay (sulfurtransferase) protein, DsrC/TusE family	111
2563532476	96	25.25	1	95	1	96	4.0e-06	42.9	COG2168	Sulfur transfer complex TusBCD TusB component, DsrH family	96
2563532477	127	52.83	21	126	1	106	7.0e-21	92.8	COG2076	Multidrug transporter EmrE and related cation transporters	106
2563532478	239	24.03	11	239	6	230	4.0e-20	91.9	COG5581	c-di-GMP-binding flagellar brake protein YcgR, contains PilZNR and PilZ domains	233
2563532479	245	31.74	12	240	7	229	3.0e-21	95.7	COG5581	c-di-GMP-binding flagellar brake protein YcgR, contains PilZNR and PilZ domains	233
2563532480	452	48.54	8	452	1	439	0.0e+00	483	COG1570	Exonuclease VII, large subunit	440
2563532481	181	32.02	5	172	1	178	2.0e-22	99.2	COG1514	2'-5' RNA ligase	180
2563532483	545	30.43	9	544	1	448	2.0e-57	217	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	451
2563532486	645	37.38	13	639	1	648	4.0e-130	458	COG1199	Rad3-related DNA helicase	654
2563532487	227	36.73	1	223	1	218	9.0e-43	167	COG1214	tRNA A37 threonylcarbamoyladenosine modification protein TsaB	220
2563532488	856	19.77	688	853	6	155	4.0e-08	54.1	COG0835	Chemotaxis signal transduction protein	165
2563532489	506	45.7	19	501	1	472	0.0e+00	508	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	472
2563532490	354	28.96	10	261	1	257	2.0e-29	123	COG3000	Sterol desaturase/sphingolipid hydroxylase, fatty acid hydroxylase superfamily	271
2563532491	200	52.15	19	181	3	165	1.0e-59	222	COG0225	Peptide methionine sulfoxide reductase MsrA	174
2563532493	379	61.08	12	362	9	360	0.0e+00	497	COG5008	Tfp pilus assembly protein, ATPase PilU	375
2563532494	477	54.73	130	477	9	356	1.0e-117	417	COG5008	Tfp pilus assembly protein, ATPase PilU	375
2563532495	348	20.18	3	309	2	329	1.0e-30	127	COG0482	tRNA U34 2-thiouridine synthase MnmA/TrmU, contains the PP-loop ATPase domain	356
2563532496	76	38.89	4	74	6	77	2.0e-12	63.7	COG0425	TusA-related sulfurtransferase	78
2563532497	381	40.47	4	302	1	298	6.0e-69	254	COG0053	Divalent metal cation (Fe/Co/Zn/Cd) transporter	304
2563532498	404	46.55	1	404	2	404	3.0e-128	451	COG1364	N-acetylglutamate synthase (N-acetylornithine aminotransferase)	404
2563532499	307	29.63	127	307	4	191	1.0e-29	123	COG0352	Thiamine monophosphate synthase	211
2563532500	302	40.06	1	297	4	320	1.0e-58	220	COG2423	Ornithine cyclodeaminase/archaeal alanine dehydrogenase, mu-crystallin family	330
2563532501	335	45.12	9	335	1	322	1.0e-101	363	COG2896	Molybdenum cofactor biosynthesis enzyme MoaA	322
2563532502	441	43.17	1	439	29	485	5.0e-117	414	COG0513	Superfamily II DNA and RNA helicase	513
2563532503	99	31.11	11	99	5	94	2.0e-12	64.3	COG5626	Uncharacterized protein	97
2563532505	132	31.45	11	132	4	127	2.0e-14	71.6	COG3755	Uncharacterized conserved protein YecT, DUF1311 family	127
2563532506	188	40.94	18	186	22	192	5.0e-40	157	COG3310	Uncharacterized protein	196
2563532508	212	42.59	1	212	1	178	3.0e-47	181	COG0563	Adenylate kinase or related kinase	178
2563532509	340	58.75	5	336	2	334	3.0e-120	425	COG0136	Aspartate-semialdehyde dehydrogenase	334
2563532510	1012	25.51	11	776	15	728	1.0e-53	205	COG3170	Tfp pilus assembly protein FimV	755
2563532511	288	22.58	178	269	11	103	1.0e-02	34.3	COG2198	HPt (histidine-containing phosphotransfer) domain	122
2563532512	167	23.95	1	167	2	159	2.0e-17	82.2	COG1580	Flagellar basal body-associated protein FliL	159
2563532513	331	41.32	1	331	1	321	1.0e-80	293	COG1868	Flagellar motor switch protein FliM	332
2563532514	126	42.86	18	115	39	136	1.0e-21	95.5	COG1886	Flagellar motor switch/type III secretory pathway protein FliN	136
2563532515	147	29.09	35	142	20	129	2.0e-13	68.8	COG3190	Flagellar biogenesis protein FliO	137
2563532516	252	54.51	7	250	5	248	8.0e-71	260	COG1338	Flagellar biosynthetic protein FliP	248
2563532517	89	48.31	1	89	1	89	3.0e-13	66.7	COG1987	Flagellar biosynthesis protein FliQ	89
2563532518	257	40.47	1	257	1	256	2.0e-38	152	COG1684	Flagellar biosynthesis protein FliR	258
2563532519	374	45.13	3	361	5	363	2.0e-109	389	COG1377	Flagellar biosynthesis protein FlhB	363
2563532520	699	55.12	5	696	8	694	0.0e+00	845	COG1298	Flagellar biosynthesis pathway, component FlhA	696
2563532521	492	27.04	1	477	1	401	3.0e-73	269	COG1419	Flagellar biosynthesis GTPase FlhF	407
2563532522	277	33.46	7	271	2	262	2.0e-49	189	COG0455	MinD-like ATPase involved in chromosome partitioning or flagellar assembly	262
2563532523	237	41.26	14	234	29	247	3.0e-50	192	COG1191	DNA-directed RNA polymerase specialized sigma subunit	247
2563532524	251	39.02	1	245	1	246	5.0e-60	224	COG1291	Flagellar motor component MotA	266
2563532525	283	31.4	1	252	1	240	5.0e-43	168	COG1360	Flagellar motor protein MotB	244
2563532529	222	35.37	4	222	7	233	6.0e-21	94.6	COG0670	Integral membrane protein, interacts with FtsH	233
2563532530	131	35.88	1	131	1	128	2.0e-25	107	COG2346	Truncated hemoglobin YjbI	133
2563532531	239	30.13	8	236	14	221	7.0e-33	134	COG1451	Predicted metal-dependent hydrolase	223
2563532534	274	38.06	5	268	3	265	3.0e-54	205	COG3217	Uncharacterized conserved protein YcbX, contains MOSC and Fe-S domains	270
2563532536	397	21.41	28	359	5	349	2.0e-07	50.9	COG0683	ABC-type branched-chain amino acid transport system, periplasmic component	366
2563532537	320	28.85	27	320	7	308	1.0e-28	121	COG3391	DNA-binding beta-propeller fold protein YncE	381
2563532538	246	38.57	6	226	4	226	6.0e-57	214	COG1131	ABC-type multidrug transport system, ATPase component	293
2563532544	361	24.81	102	359	52	288	2.0e-09	57.2	COG4973	Site-specific recombinase XerC	299
2563532550	191	52.94	2	188	1	182	3.0e-58	218	COG2310	Stress response protein SCP2	182
2563532557	144	41.76	53	143	3	92	6.0e-17	80	COG4891	Uncharacterized protein	93
2563532558	131	35.34	3	117	6	119	5.0e-22	96.6	COG3791	Uncharacterized conserved protein	133
2563532562	214	49.03	1	206	1	205	3.0e-61	228	COG2808	Predicted FMN-binding regulatory protein PaiB	209
2563532565	372	16.43	31	170	9	137	7.0e-04	38.8	COG3415	Transposase	138
2563532570	251	30.59	7	248	3	254	9.0e-40	157	COG0084	Tat protein secretion system quality control protein TatD (DNase activity)	256
2563532571	262	22.38	16	138	13	153	6.0e-03	35	COG0456	Ribosomal protein S18 acetylase RimI and related acetyltransferases	177
2563532572	315	24.54	32	298	22	281	4.0e-22	99.1	COG4974	Site-specific recombinase XerD	300
2563532583	242	29.39	13	239	10	250	3.0e-25	108	COG4974	Site-specific recombinase XerD	300
2563532584	332	32.37	9	311	7	298	3.0e-43	169	COG4974	Site-specific recombinase XerD	300
2563532585	310	26.14	1	296	6	290	5.0e-18	85.3	COG4974	Site-specific recombinase XerD	300
2563532586	412	32.53	120	403	9	292	7.0e-42	164	COG4974	Site-specific recombinase XerD	300
2563532590	291	30.48	1	286	1	288	9.0e-33	134	COG0583	DNA-binding transcriptional regulator, LysR family	297
2563532591	740	68.77	27	738	24	728	0.0e+00	1086	COG0376	Catalase (peroxidase I)	730
2563532597	431	19.9	33	425	43	443	3.0e-26	113	COG1538	Outer membrane protein TolC	457
2563532598	477	32.82	129	434	35	353	9.0e-25	108	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563532599	1053	49.09	1	1046	1	1027	0.0e+00	1167	COG3696	Cu/Ag efflux pump CusA	1027
2563532603	190	30.88	42	174	41	176	5.0e-18	84.5	COG2128	Alkylhydroperoxidase family enzyme, contains CxxC motif	177
2563532605	463	34.42	132	463	3	329	2.0e-39	157	COG0642	Signal transduction histidine kinase	336
2563532606	225	45.65	1	225	1	229	2.0e-59	222	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2563532607	130	36.84	2	129	1	132	8.0e-24	102	COG1815	Flagellar basal body rod protein FlgB	133
2563532610	149	50	10	147	8	144	4.0e-39	153	COG3019	Uncharacterized conserved protein	149
2563532613	581	26.75	16	581	1	449	8.0e-77	281	COG2132	Multicopper oxidase with three cupredoxin domains (includes cell division protein FtsP and spore coat protein CotA)	451
2563532614	368	39.42	60	368	27	321	2.0e-65	243	COG3667	Uncharacterized protein involved in copper resistance	321
2563532615	1652	43.26	1	895	20	915	0.0e+00	790	COG0474	Magnesium-transporting ATPase (P-type)	917
2563532616	202	21.99	1	191	1	189	1.0e-06	47	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2563532617	383	25.82	1	360	3	353	1.0e-21	97.9	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563532618	400	20.51	12	398	26	405	6.0e-09	55.7	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
2563532619	236	42.22	6	229	2	224	7.0e-62	230	COG1136	ABC-type lipoprotein export system, ATPase component	226
2563532620	154	21.28	16	143	5	144	6.0e-04	36.9	COG3909	Cytochrome c556	147
2563532621	498	32.62	31	498	1	447	2.0e-45	177	COG1538	Outer membrane protein TolC	457
2563532629	221	44.2	1	219	5	227	3.0e-54	205	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	229
2563532630	459	28.83	129	451	9	327	1.0e-35	144	COG0642	Signal transduction histidine kinase	336
2563532631	460	22.08	76	449	51	443	1.0e-20	94.8	COG1538	Outer membrane protein TolC	457
2563532632	371	26.36	36	364	28	372	2.0e-15	77.1	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563532633	1016	27.39	1	1005	2	1006	0.0e+00	603	COG0841	Multidrug efflux pump subunit AcrB	1009
2563532636	349	22.97	11	289	8	290	9.0e-12	64.9	COG0697	Permease of the drug/metabolite transporter (DMT) superfamily	292
2563532638	458	22.06	61	458	43	449	2.0e-26	113	COG1538	Outer membrane protein TolC	457
2563532639	473	31.19	127	435	32	353	5.0e-24	105	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563532640	1048	50.53	1	1039	1	1027	0.0e+00	1188	COG3696	Cu/Ag efflux pump CusA	1027
2563532642	106	21.09	1	106	1	126	4.0e-07	46.4	COG1553	Sulfur relay (sulfurtransferase) complex TusBCD TusD component, DsrE family	126
2563532646	453	25.91	58	450	45	456	1.0e-38	154	COG1538	Outer membrane protein TolC	457
2563532647	494	27.3	155	486	32	364	1.0e-22	101	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563532648	111	56.48	3	109	1	108	9.0e-24	101	COG1742	Uncharacterized inner membrane protein YnfA, drug/metabolite transporter superfamily	109
2563532649	1045	51.86	1	1045	1	1025	0.0e+00	1306	COG3696	Cu/Ag efflux pump CusA	1027
2563532650	135	25	9	124	4	118	2.0e-14	71.8	COG3682	Predicted transcriptional regulator	123
2563532658	495	24.7	157	487	33	364	1.0e-20	94.4	COG0845	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	372
2563532659	1065	52.06	1	1041	1	1022	0.0e+00	1287	COG3696	Cu/Ag efflux pump CusA	1027
2563532661	2188	48.95	731	1423	2	711	0.0e+00	692	COG2217	Cation transport ATPase	713
2563532662	106	25.2	1	106	1	126	1.0e-08	51.4	COG1553	Sulfur relay (sulfurtransferase) complex TusBCD TusD component, DsrE family	126
2563532666	330	50.25	6	203	11	208	1.0e-61	230	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	211
2563532667	608	63.17	1	463	3	465	0.0e+00	703	COG5016	Pyruvate/oxaloacetate carboxyltransferase	472
2563532668	472	50.21	1	472	1	470	0.0e+00	579	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit	645
2563532669	230	15.76	16	218	6	193	4.0e-07	48.9	COG1309	DNA-binding transcriptional regulator, AcrR family	201
2563532671	307	34.83	15	303	7	291	9.0e-55	207	COG3781	Predicted membrane chloride channel, bestrophin family	306
2563532672	226	28.64	17	217	3	206	5.0e-32	131	COG0288	Carbonic anhydrase	207
2563532673	356	26.43	61	340	41	299	1.0e-18	87.9	COG0385	Predicted Na+-dependent transporter	319
2563532674	302	37.5	7	302	17	261	3.0e-57	215	COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase or related enzyme	261
2563532676	557	61.88	19	464	1	426	0.0e+00	638	COG2895	Sulfate adenylyltransferase subunit 1, EFTu-like GTPase family	431
2563532677	406	47.26	4	405	1	357	6.0e-125	440	COG0821	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase IspG/GcpE	361
2563532678	626	54.29	1	614	8	575	0.0e+00	774	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2563532679	449	46.02	2	449	1	447	0.0e+00	550	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	449
2563532681	246	43.28	5	205	1	198	4.0e-46	178	COG0132	Dethiobiotin synthetase	223
2563532682	450	45.68	1	446	1	449	6.0e-110	391	COG0770	UDP-N-acetylmuramyl pentapeptide synthase	451
2563532685	977	43.48	70	968	9	912	0.0e+00	784	COG0474	Magnesium-transporting ATPase (P-type)	917
2563532686	196	28.93	1	192	3	198	4.0e-24	104	COG2928	Uncharacterized membrane protein	222
2563532687	908	41.39	25	895	38	913	0.0e+00	808	COG0474	Magnesium-transporting ATPase (P-type)	917
2563532691	440	23.96	40	393	8	385	4.0e-23	102	COG3550	Serine/threonine protein kinase HipA, toxin component of the HipAB toxin-antitoxin module	392
2563532696	373	27.86	23	361	60	374	9.0e-31	128	COG5659	SRSO17 transposase	385
2563532704	356	25.43	11	345	8	302	3.0e-07	50	COG4643	Uncharacterized domain associated with phage/plasmid primase	366
2563532710	571	27.49	24	340	3	327	4.0e-31	129	COG3344	Retron-type reverse transcriptase	328
2563532720	247	30	8	73	5	73	4.0e-03	35.7	COG3831	WGR domain, predicted DNA-binding domain in MolR	85
2563532722	300	22.76	48	290	46	289	1.0e-15	77.2	COG0668	Small-conductance mechanosensitive channel	316
2563532724	398	37.6	149	398	6	254	7.0e-64	238	COG2200	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	256
2563532729	571	28.07	24	340	3	327	4.0e-31	129	COG3344	Retron-type reverse transcriptase	328
2563532733	161	43.37	1	161	2	167	4.0e-36	144	COG0629	Single-stranded DNA-binding protein	167
2563532740	91	38.46	1	91	2	91	7.0e-12	62.5	COG0776	Bacterial nucleoid DNA-binding protein	94
2563532744	169	64.46	1	166	26	191	4.0e-63	234	COG3812	Uncharacterized protein	193
2563532746	101	47.87	1	94	2	94	2.0e-23	100	COG0776	Bacterial nucleoid DNA-binding protein	94
2563532747	1020	30.09	290	1013	72	866	4.0e-92	333	COG0553	Superfamily II DNA or RNA helicase, SNF2 family	866
2563532748	279	34.7	2	268	6	250	4.0e-53	201	COG4279	Uncharacterized conserved protein, contains Zn finger domain	266
2563532754	200	17.37	12	195	23	199	1.0e-06	46.9	COG3056	Uncharacterized lipoprotein YajG	204
2563532759	468	35.25	3	387	1	397	3.0e-63	236	COG1696	D-alanyl-lipoteichoic acid acyltransferase DltB, MBOAT superfamily	425
2563532761	220	22.87	1	219	3	207	2.0e-16	79.2	COG0778	Nitroreductase	207
2563532764	219	40.76	7	215	1	211	2.0e-46	178	COG2197	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	211
2563532778	519	42.98	176	518	108	463	2.0e-103	370	COG2204	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	464
2563532780	190	25.87	4	182	3	195	6.0e-23	100	COG0288	Carbonic anhydrase	207
2563532781	244	23.64	7	224	9	225	3.0e-21	95.7	COG0300	Short-chain dehydrogenase	265
2563532782	352	29.05	68	243	62	232	6.0e-21	95.3	COG1376	Lipoprotein-anchoring transpeptidase ErfK/SrfK	232
2563532789	235	40.99	15	235	9	223	2.0e-42	165	COG1040	Predicted amidophosphoribosyltransferases	225
2563532790	322	57.1	8	315	11	318	5.0e-117	414	COG0502	Biotin synthase or related enzyme	335
2563532791	389	48.94	11	384	10	387	9.0e-120	423	COG0156	7-keto-8-aminopelargonate synthetase or related enzyme	388
2563532792	288	24.33	1	284	9	280	2.0e-19	89.8	COG0596	Pimeloyl-ACP methyl ester carboxylesterase	282
2563532794	219	40.72	1	219	1	218	1.0e-55	209	COG0132	Dethiobiotin synthetase	223
2563532796	132	33.88	11	130	9	129	3.0e-14	70.8	COG2703	Hemerythrin	144
2563532797	384	33.33	11	268	1	231	2.0e-54	206	COG1622	Heme/copper-type cytochrome/quinol oxidase, subunit 2	247
2563532798	538	52.41	25	538	9	523	0.0e+00	541	COG0843	Heme/copper-type cytochrome/quinol oxidase, subunit 1	566
2563532799	180	39.2	8	178	9	182	3.0e-40	158	COG3175	Cytochrome c oxidase assembly protein Cox11	195
2563532800	287	32.77	53	287	5	206	1.0e-36	146	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2563532802	240	24.37	2	234	11	242	2.0e-29	123	COG3346	Cytochrome oxidase assembly protein ShyY1	252
2563532804	666	52.99	336	663	6	339	3.0e-115	409	COG0552	Signal recognition particle GTPase	340
2563532805	218	57.87	1	216	1	216	1.0e-83	302	COG2884	ABC-type ATPase involved in cell division	223
2563532806	332	31.13	31	332	1	297	7.0e-50	191	COG2177	Cell division protein FtsX	297
2563532807	285	31.91	7	282	60	332	4.0e-59	221	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2563532809	229	32.56	15	227	5	218	3.0e-36	145	COG4122	Predicted O-methyltransferase YrrM	219
2563532810	335	36.65	131	317	1	181	1.0e-31	130	COG2199	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	181
2563532811	292	48.45	3	290	2	285	1.0e-79	289	COG3001	Fructosamine-3-kinase	286
2563532812	167	30.81	4	163	54	221	3.0e-19	88.2	COG1451	Predicted metal-dependent hydrolase	223
2563532814	294	36.99	3	292	1	274	2.0e-58	219	COG0388	Predicted amidohydrolase	274
2563532815	205	39.67	13	191	21	201	1.0e-39	156	COG3647	Uncharacterized membrane protein YjdF	205
2563532816	147	26.47	71	137	1	68	1.0e-07	49.6	COG0695	Glutaredoxin	80
2563532818	341	44.25	1	335	14	346	6.0e-97	347	COG2957	Agmatine/peptidylarginine deiminase	346
2563532819	568	46.03	1	552	1	552	0.0e+00	542	COG0497	DNA repair ATPase RecN	557
2563532820	301	42.31	6	290	1	281	6.0e-66	244	COG0061	NAD kinase	281
2563532822	147	45.32	1	138	2	137	2.0e-42	164	COG0432	Thiamin phosphate synthase YjbQ, UPF0047 family	137
