gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2563532293	339	88.5	1	339	1	339	0.0e+00	616.3	KO:K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]	EC:6.1.1.20	Yes
2563532294	120	88.3	1	120	1	120	0.0e+00	208.8	KO:K02887	large subunit ribosomal protein L20		Yes
2563532295	65	84.6	1	65	1	65	3.6e-26	118.6	KO:K02916	large subunit ribosomal protein L35		Yes
2563532296	156	82.7	1	156	12	167	0.0e+00	268.9	KO:K02520	translation initiation factor IF-3		Yes
2563532297	635	83.3	1	635	1	635	0.0e+00	1100.5	KO:K01868	threonyl-tRNA synthetase [EC:6.1.1.3]	EC:6.1.1.3	Yes
2563532301	295	76.8	1	293	1	293	0.0e+00	444.9	KO:K06949	ribosome biogenesis GTPase [EC:3.6.1.-]	EC:3.6.1.-	Yes
2563532302	416	77	1	413	1	413	0.0e+00	663.7	KO:K06013	STE24 endopeptidase [EC:3.4.24.84]	EC:3.4.24.84	Yes
2563532303	181	77.8	1	180	1	180	0.0e+00	298.9	KO:K13288	oligoribonuclease [EC:3.1.-.-]	EC:3.1.-	Yes
2563532304	236	56.8	1	236	2	236	0.0e+00	283.9	KO:K06199	CrcB protein		Yes
2563532305	423	80.9	1	422	1	423	0.0e+00	708.4	KO:K01875	seryl-tRNA synthetase [EC:6.1.1.11]	EC:6.1.1.11	Yes
2563532306	185	53.3	9	185	20	198	1.7e-44	181	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	Yes
2563532307	775	84	1	770	1	770	0.0e+00	1348.2	KO:K03168	DNA topoisomerase I [EC:5.99.1.2]	EC:5.99.1.2	Yes
2563532308	155	80	1	155	1	155	0.0e+00	250.8	KO:K03747	Smg protein		Yes
2563532309	350	78.1	1	350	1	350	0.0e+00	543.1	KO:K04096	DNA processing protein		Yes
2563532311	168	78.9	1	166	7	172	0.0e+00	268.9	KO:K01462	peptide deformylase [EC:3.5.1.88]	EC:3.5.1.88	Yes
2563532312	309	65.4	1	309	1	307	0.0e+00	405.6	KO:K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]	EC:2.1.2.9	Yes
2563532313	435	60.9	1	434	1	428	0.0e+00	527.3	KO:K03500	16S rRNA (cytosine967-C5)-methyltransferase [EC:2.1.1.176]	EC:2.1.1.176	Yes
2563532317	142	88	1	142	1	142	0.0e+00	263.5	KO:K02871	large subunit ribosomal protein L13		Yes
2563532318	131	88.5	2	131	1	130	0.0e+00	234.2	KO:K02996	small subunit ribosomal protein S9		Yes
2563532319	243	62.5	1	240	1	238	0.0e+00	311.2	KO:K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	EC:2.4.1.83	Yes
2563532325	242	64.3	2	228	6	232	0.0e+00	323.2	KO:K00685	arginine-tRNA-protein transferase [EC:2.3.2.8]	EC:2.3.2.8	Yes
2563532327	640	65.8	1	639	1	637	0.0e+00	827.4	KO:K03798	cell division protease FtsH [EC:3.4.24.-]	EC:3.4.24.-	Yes
2563532329	402	70.3	19	402	15	400	0.0e+00	523.1	KO:K13888	membrane fusion protein, macrolide-specific efflux system		Yes
2563532330	651	79.4	1	651	1	651	0.0e+00	1005.4	KO:K05685	macrolide transport system ATP-binding/permease protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2563532335	377	50.5	8	372	10	397	0.0e+00	369.8	KO:K02005	HlyD family secretion protein		Yes
2563532336	226	66.1	1	223	1	227	0.0e+00	287.7	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2563532337	407	66	2	407	1	406	0.0e+00	533.9	KO:K02004	putative ABC transport system permease protein		Yes
2563532339	1064	62.5	33	1064	1	1036	0.0e+00	1258.4	KO:K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	EC:1.2.1.88	Yes
2563532339	1064	62.5	33	1064	1	1036	0.0e+00	1258.4	KO:K13821	RHH-type transcriptional regulator, proline utilization regulon repressor / proline dehydrogenase / delta 1-pyrroline-5-carboxylate dehydrogenase [EC:1.5.5.2 1.2.1.88]	EC:1.5.5.2	Yes
2563532344	134	55	3	131	2	132	1.1e-37	157.9	KO:K00330	NADH-quinone oxidoreductase subunit A [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532345	212	78.5	1	209	1	209	0.0e+00	350.1	KO:K00331	NADH-quinone oxidoreductase subunit B [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532346	588	76.9	17	588	12	587	0.0e+00	937.2	KO:K13378	NADH-quinone oxidoreductase subunit C/D [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532347	159	52	9	158	3	152	4.4e-41	169.5	KO:K00334	NADH-quinone oxidoreductase subunit E [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532348	423	73.6	4	418	1	416	0.0e+00	645.2	KO:K00335	NADH-quinone oxidoreductase subunit F [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532349	895	56.7	1	885	1	899	0.0e+00	1026.2	KO:K00336	NADH-quinone oxidoreductase subunit G [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532350	318	74.4	5	316	3	315	0.0e+00	493.4	KO:K00337	NADH-quinone oxidoreductase subunit H [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532351	171	79.5	1	171	1	171	0.0e+00	302.8	KO:K00338	NADH-quinone oxidoreductase subunit I [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532352	169	65.4	1	162	1	162	0.0e+00	211.8	KO:K00339	NADH-quinone oxidoreductase subunit J [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532353	102	74.7	4	102	5	103	5.1e-35	148.7	KO:K00340	NADH-quinone oxidoreductase subunit K [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532355	611	59.8	3	609	1	612	0.0e+00	704.5	KO:K00341	NADH-quinone oxidoreductase subunit L [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532356	490	66.5	2	471	6	470	0.0e+00	609.8	KO:K00342	NADH-quinone oxidoreductase subunit M [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532357	480	50.7	1	475	1	473	0.0e+00	459.5	KO:K00343	NADH-quinone oxidoreductase subunit N [EC:1.6.5.3]	EC:1.6.5.3	Yes
2563532359	545	53	1	541	1	540	0.0e+00	574.7	KO:K06160	putative ATP-binding cassette transporter		Yes
2563532361	471	51	6	464	6	466	0.0e+00	459.9	KO:K18139	outer membrane protein, multidrug efflux system		Yes
2563532362	1045	55.4	5	1025	6	1028	0.0e+00	1130.2	KO:K18138	multidrug efflux pump		Yes
2563532363	383	49.3	17	381	30	396	0.0e+00	345.5	KO:K03585	membrane fusion protein, multidrug efflux system		Yes
2563532369	78	64.8	1	71	1	71	1.0e-22	107.5	KO:K05375	MbtH protein		Yes
2563532372	270	40.8	24	246	4	233	4.4e-33	143.7	KO:K06133	4'-phosphopantetheinyl transferase [EC:2.7.8.-]	EC:2.7.8.-	Yes
2563532380	363	83.7	1	363	1	363	0.0e+00	629	KO:K06942			Yes
2563532381	375	58.2	17	375	15	373	0.0e+00	427.2	KO:K00605	aminomethyltransferase [EC:2.1.2.10]	EC:2.1.2.10	Yes
2563532382	964	81.5	1	958	1	958	0.0e+00	1624.4	KO:K00281	glycine dehydrogenase [EC:1.4.4.2]	EC:1.4.4.2	Yes
2563532383	145	80	1	145	1	145	0.0e+00	239.6	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	Yes
2563532393	650	68.6	3	649	2	651	0.0e+00	888.6	KO:K03798	cell division protease FtsH [EC:3.4.24.-]	EC:3.4.24.-	Yes
2563532401	716	85.1	1	716	1	716	0.0e+00	1260.7	KO:K00525	ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]	EC:1.17.4.1	Yes
2563532402	584	36.5	5	582	16	591	0.0e+00	367.5	KO:K06147	ATP-binding cassette, subfamily B, bacterial		Yes
2563532403	645	78.6	1	645	1	645	0.0e+00	1109.7	KO:K01895	acetyl-CoA synthetase [EC:6.2.1.1]	EC:6.2.1.1	Yes
2563532404	455	73.2	3	449	2	453	0.0e+00	662.9	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2563532405	457	69.3	27	449	10	429	0.0e+00	590.9	KO:K07263	zinc protease [EC:3.4.24.-]	EC:3.4.24.-	Yes
2563532406	185	67.4	1	184	17	199	0.0e+00	261.9	KO:K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]	EC:2.1.1.171	Yes
2563532407	161	78.9	1	161	1	161	0.0e+00	251.9	KO:K00954	pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	EC:2.7.7.3	Yes
2563532410	260	64.2	1	257	1	257	0.0e+00	349.4	KO:K01816	hydroxypyruvate isomerase [EC:5.3.1.22]	EC:5.3.1.22	Yes
2563532411	294	73.5	1	291	1	291	0.0e+00	426.4	KO:K00020	3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]	EC:1.1.1.31	Yes
2563532412	188	77.7	1	188	1	188	0.0e+00	298.5	KO:K02356	elongation factor P		Yes
2563532413	379	62.3	5	377	5	377	0.0e+00	458	KO:K00564	16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]	EC:2.1.1.172	Yes
2563532418	483	65	1	483	1	483	0.0e+00	613.2	KO:K10941	sigma-54 specific transcriptional regulator, flagellar regulatory protein A		Yes
2563532419	417	59.8	1	409	1	400	0.0e+00	455.7	KO:K10942	two-component system, sensor histidine kinase FlrB [EC:2.7.13.3]	EC:2.7.13.3	Yes
2563532420	468	66	1	468	1	452	0.0e+00	594.3	KO:K10943	two-component system, response regulator FlrC		Yes
2563532421	104	71.2	1	104	1	104	7.6e-34	144.8	KO:K02408	flagellar hook-basal body complex protein FliE		Yes
2563532422	609	63.3	1	608	1	581	0.0e+00	738.4	KO:K02409	flagellar M-ring protein FliF		Yes
2563532423	335	67	1	335	1	336	0.0e+00	448.4	KO:K02410	flagellar motor switch protein FliG		Yes
2563532424	263	63.5	2	230	3	240	0.0e+00	289.3	KO:K02411	flagellar assembly protein FliH		Yes
2563532425	454	82.5	1	446	1	446	0.0e+00	721.5	KO:K02412	flagellum-specific ATP synthase [EC:3.6.3.14]	EC:3.6.3.14	Yes
2563532426	152	50	1	150	1	150	7.2e-33	142.1	KO:K02413	flagellar FliJ protein		Yes
2563532427	507	30.9	3	507	1	532	0.0e+00	233	KO:K02414	flagellar hook-length control protein FliK		Yes
2563532428	152	74.7	1	143	1	145	0.0e+00	216.9	KO:K02990	small subunit ribosomal protein S6		Yes
2563532429	75	80	1	75	1	75	2.0e-28	126.3	KO:K02963	small subunit ribosomal protein S18		Yes
2563532431	149	73.6	1	148	1	148	0.0e+00	222.2	KO:K02939	large subunit ribosomal protein L9		Yes
2563532432	432	58.3	14	428	7	421	0.0e+00	501.5	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.12	Yes
2563532432	432	58.3	14	428	7	421	0.0e+00	501.5	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.13	Yes
2563532432	432	58.3	14	428	7	421	0.0e+00	501.5	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.14	Yes
2563532432	432	58.3	14	428	7	421	0.0e+00	501.5	KO:K02527	3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]	EC:2.4.99.15	Yes
2563532438	426	74.8	8	420	3	415	0.0e+00	605.9	KO:K11103	aerobic C4-dicarboxylate transport protein		Yes
2563532440	436	85.3	1	436	1	436	0.0e+00	780.8	KO:K14441	ribosomal protein S12 methylthiotransferase [EC:2.8.4.4]	EC:2.8.4.4	Yes
2563532443	169	68.5	15	160	14	159	0.0e+00	215.3	KO:K09823	Fur family transcriptional regulator, zinc uptake regulator		Yes
2563532444	683	54.9	1	683	1	679	0.0e+00	765.4	KO:K02014	iron complex outermembrane recepter protein		Yes
2563532447	329	76.6	7	326	6	325	0.0e+00	486.9	KO:K00097	4-hydroxythreonine-4-phosphate dehydrogenase [EC:1.1.1.262]	EC:1.1.1.262	Yes
2563532448	282	66.8	1	277	1	254	0.0e+00	360.9	KO:K02528	16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]	EC:2.1.1.182	Yes
2563532452	107	76.6	1	107	1	107	9.2e-43	174.5	KO:K13628	iron-sulfur cluster assembly protein		Yes
2563532453	369	59.2	1	365	1	364	0.0e+00	427.6	KO:K04487	cysteine desulfurase [EC:2.8.1.7]	EC:2.8.1.7	Yes
2563532454	157	76.6	1	154	1	153	0.0e+00	236.5	KO:K13643	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor		Yes
2563532455	255	73.4	1	248	1	247	0.0e+00	378.6	KO:K00640	serine O-acetyltransferase [EC:2.3.1.30]	EC:2.3.1.30	Yes
2563532456	246	70.2	1	242	1	240	0.0e+00	346.3	KO:K15396	tRNA (cytidine32/uridine32-2'-O)-methyltransferase [EC:2.1.1.200]	EC:2.1.1.200	Yes
2563532457	284	75.7	21	283	1	263	0.0e+00	422.9	KO:K01092	myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	EC:3.1.3.25	Yes
2563532458	180	66.1	5	180	4	180	0.0e+00	249.2	KO:K03789	ribosomal-protein-alanine N-acetyltransferase [EC:2.3.1.128]	EC:2.3.1.128	Yes
2563532459	228	59.1	6	223	12	234	0.0e+00	260.4	KO:K02334	DNA polymerase bacteriophage-type [EC:2.7.7.7]	EC:2.7.7.7	Yes
2563532460	514	88.5	1	514	1	514	0.0e+00	901	KO:K01649	2-isopropylmalate synthase [EC:2.3.3.13]	EC:2.3.3.13	Yes
2563532461	246	84.3	1	241	1	242	0.0e+00	399.1	KO:K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	EC:2.7.8.8	Yes
2563532463	138	73.7	1	137	1	137	0.0e+00	201.4	KO:K15034	ribosome-associated protein		Yes
2563532464	334	80.1	1	332	1	332	0.0e+00	553.9	KO:K03841	fructose-1,6-bisphosphatase I [EC:3.1.3.11]	EC:3.1.3.11	Yes
2563532465	409	89.5	1	409	1	409	0.0e+00	746.1	KO:K00895	pyrophosphate--fructose-6-phosphate 1-phosphotransferase [EC:2.7.1.90]	EC:2.7.1.90	Yes
2563532467	148	72.9	1	144	1	144	0.0e+00	211.5	KO:K07560	D-tyrosyl-tRNA(Tyr) deacylase [EC:3.1.-.-]	EC:3.1.-	Yes
2563532469	464	86.5	19	463	1	445	0.0e+00	798.5	KO:K08303	putative protease [EC:3.4.-.-]	EC:3.4.-	Yes
2563532470	161	64	1	161	1	161	0.0e+00	220.7	KO:K02553	regulator of ribonuclease activity A		Yes
2563532471	315	86.2	1	312	1	312	0.0e+00	541.6	KO:K03527	4-hydroxy-3-methylbut-2-enyl diphosphate reductase [EC:1.17.1.2]	EC:1.17.1.2	Yes
2563532473	130	61.5	1	130	1	130	6.5e-43	175.3	KO:K04762	ribosome-associated heat shock protein Hsp15		Yes
2563532475	108	72.7	10	108	12	110	1.2e-37	157.5	KO:K11179	tRNA 2-thiouridine synthesizing protein E [EC:2.8.1.-]	EC:2.8.1.-	Yes
2563532476	96	42.1	1	95	1	95	6.1e-14	78.6	KO:K07237	tRNA 2-thiouridine synthesizing protein B		Yes
2563532477	127	70.9	22	124	1	103	1.6e-38	160.6	KO:K11741	quaternary ammonium compound-resistance protein SugE		Yes
2563532480	452	64.6	12	449	9	446	0.0e+00	551.2	KO:K03601	exodeoxyribonuclease VII large subunit [EC:3.1.11.6]	EC:3.1.11.6	Yes
2563532481	181	45.5	6	170	3	165	4.1e-35	149.8	KO:K01975	2'-5' RNA ligase [EC:6.5.1.-]	EC:6.5.1.-	Yes
2563532485	351	46.9	6	348	1	341	0.0e+00	317	KO:K13590	diguanylate cyclase		Yes
2563532486	645	78.3	6	641	1	636	0.0e+00	1029.2	KO:K03722	ATP-dependent DNA helicase DinG [EC:3.6.4.12]	EC:3.6.4.12	Yes
2563532487	227	70.9	1	227	1	227	0.0e+00	320.1	KO:K14742	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB		Yes
2563532489	506	85.4	1	506	1	506	0.0e+00	906.7	KO:K00138	aldehyde dehydrogenase [EC:1.2.1.-]	EC:1.2.1.-	Yes
2563532491	200	66.3	12	195	16	199	0.0e+00	272.7	KO:K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	EC:1.8.4.11	Yes
2563532493	379	71.3	1	378	1	382	0.0e+00	557	KO:K02670	twitching motility protein PilU		Yes
2563532494	477	61.9	1	477	1	481	0.0e+00	572.8	KO:K02670	twitching motility protein PilU		Yes
2563532498	404	75.5	1	404	1	404	0.0e+00	601.7	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	EC:2.3.1.1	Yes
2563532498	404	75.5	1	404	1	404	0.0e+00	601.7	KO:K00620	glutamate N-acetyltransferase / amino-acid N-acetyltransferase [EC:2.3.1.35 2.3.1.1]	EC:2.3.1.35	Yes
2563532499	307	54.4	4	307	5	310	0.0e+00	335.9	KO:K03574	8-oxo-dGTP diphosphatase [EC:3.6.1.55]	EC:3.6.1.55	Yes
2563532500	302	46.5	4	300	7	301	0.0e+00	236.1	KO:K18258	thiomorpholine-carboxylate dehydrogenase [EC:1.5.1.25]	EC:1.5.1.25	Yes
2563532501	335	78.3	9	335	9	335	0.0e+00	524.6	KO:K03639	cyclic pyranopterin phosphate synthase [EC:4.1.99.18]	EC:4.1.99.18	Yes
2563532502	441	64.7	1	417	1	430	0.0e+00	539.3	KO:K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	EC:3.6.4.13	Yes
2563532506	188	57.7	6	184	2	183	0.0e+00	207.2	KO:K09941	hypothetical protein		Yes
2563532507	158	79.6	1	157	1	155	0.0e+00	252.7	KO:K04767	acetoin utilization protein AcuB		Yes
2563532508	212	86.3	1	212	1	212	0.0e+00	358.6	KO:K00939	adenylate kinase [EC:2.7.4.3]	EC:2.7.4.3	Yes
2563532509	340	90.6	1	340	1	340	0.0e+00	607.1	KO:K00133	aspartate-semialdehyde dehydrogenase [EC:1.2.1.11]	EC:1.2.1.11	Yes
2563532510	1012	41.5	5	927	12	895	0.0e+00	618.2	KO:K08086	pilus assembly protein FimV		Yes
2563532512	167	49.7	1	167	1	166	2.6e-36	153.7	KO:K02415	flagellar FliL protein		Yes
2563532513	331	70.7	2	329	4	321	0.0e+00	484.6	KO:K02416	flagellar motor switch protein FliM		Yes
2563532514	126	76.4	17	125	44	149	3.3e-39	162.9	KO:K02417	flagellar motor switch protein FliN/FliY		Yes
2563532515	147	50	4	147	3	145	1.3e-31	137.9	KO:K02418	flagellar protein FliO/FliZ		Yes
2563532516	252	78.3	9	251	5	247	0.0e+00	367.5	KO:K02419	flagellar biosynthetic protein FliP		Yes
2563532517	89	80.9	1	89	1	89	1.6e-32	140.2	KO:K02420	flagellar biosynthetic protein FliQ		Yes
2563532518	257	65.8	1	257	1	257	0.0e+00	354.4	KO:K02421	flagellar biosynthetic protein FliR		Yes
2563532519	374	61.5	6	374	8	376	0.0e+00	479.6	KO:K02401	flagellar biosynthetic protein FlhB		Yes
2563532520	699	78.7	1	698	1	696	0.0e+00	1096.3	KO:K02400	flagellar biosynthesis protein FlhA		Yes
2563532521	492	57.8	1	492	1	484	0.0e+00	551.2	KO:K02404	flagellar biosynthesis protein FlhF		Yes
2563532522	277	79.8	1	277	14	290	0.0e+00	454.5	KO:K04562	flagellar biosynthesis protein FlhG		Yes
2563532523	237	68.9	1	235	1	234	0.0e+00	332.4	KO:K02405	RNA polymerase sigma factor for flagellar operon FliA		Yes
2563532524	251	64.5	1	245	1	245	0.0e+00	325.5	KO:K02556	chemotaxis protein MotA		Yes
2563532525	283	67.6	3	279	2	288	0.0e+00	393.7	KO:K02557	chemotaxis protein MotB		Yes
2563532529	222	85.6	1	222	1	222	0.0e+00	375.2	KO:K06890			Yes
2563532530	131	73.4	1	128	1	128	0.0e+00	196.8	KO:K06886	hemoglobin		Yes
2563532531	239	62.3	28	239	1	212	0.0e+00	284.6	KO:K07043			Yes
2563532533	602	65.1	1	601	1	600	0.0e+00	780	KO:K03324	phosphate:Na+ symporter		Yes
2563532534	274	66.5	6	274	7	275	0.0e+00	382.9	KO:K07140			Yes
2563532538	246	78	3	243	2	242	0.0e+00	378.6	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2563532539	267	86.8	1	266	1	266	0.0e+00	473.8	KO:K01992	ABC-2 type transport system permease protein		Yes
2563532550	191	61.6	1	190	1	190	0.0e+00	257.7	KO:K05795	tellurium resistance protein TerD		Yes
2563532552	185	40.4	51	185	26	156	5.5e-19	96.3	KO:K12062	conjugal transfer pilin signal peptidase TrbI		Yes
2563532553	392	31.4	2	389	4	418	0.0e+00	189.5	KO:K12061	conjugal transfer pilus assembly protein TraW		Yes
2563532554	375	49.9	38	371	29	341	0.0e+00	347.4	KO:K12060	conjugal transfer pilus assembly protein TraU		Yes
2563532562	214	67.3	1	208	1	208	0.0e+00	297	KO:K07734	transcriptional regulator		Yes
2563532570	251	74.6	1	248	1	248	0.0e+00	386.3	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	Yes
2563532577	93	40.4	4	92	8	95	2.3e-13	76.6	KO:K12068	conjugal transfer pilus assembly protein TraL		Yes
2563532578	210	35.6	1	204	1	208	9.3e-31	135.6	KO:K12067	conjugal transfer pilus assembly protein TraE		Yes
2563532580	521	36.9	13	457	1	432	0.0e+00	288.9	KO:K12065	conjugal transfer pilus assembly protein TraB		Yes
2563532581	261	35.8	27	251	10	228	1.7e-34	148.3	KO:K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	EC:5.3.4.1	Yes
2563532582	158	43.5	2	148	3	163	5.0e-29	129.4	KO:K12064	conjugal transfer pilus assembly protein TraV		Yes
2563532590	291	47.4	1	285	1	287	0.0e+00	256.5	KO:K04761	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator		Yes
2563532591	740	72.7	1	738	1	740	0.0e+00	1122.5	KO:K03782	catalase-peroxidase [EC:1.11.1.21]	EC:1.11.1.21	Yes
2563532598	477	75.9	1	477	1	477	0.0e+00	741.5	KO:K07798	membrane fusion protein, Cu(I)/Ag(I) efflux system		Yes
2563532599	1053	86.5	1	1045	1	1045	0.0e+00	1820.4	KO:K07787	Cu(I)/Ag(I) efflux system membrane protein CusA/SilA		Yes
2563532602	414	77.5	1	413	1	413	0.0e+00	661.4	KO:K01155	type II restriction enzyme [EC:3.1.21.4]	EC:3.1.21.4	Yes
2563532605	463	76.7	1	462	1	462	0.0e+00	677.2	KO:K07644	two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]	EC:2.7.13.3	Yes
2563532606	225	90.2	1	225	1	225	0.0e+00	399.4	KO:K07665	two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR		Yes
2563532607	130	66.9	1	130	1	130	5.0e-43	175.6	KO:K02387	flagellar basal-body rod protein FlgB		Yes
2563532614	368	61.9	86	368	13	288	0.0e+00	350.5	KO:K07233	copper resistance protein B		Yes
2563532618	400	97.2	1	400	1	400	0.0e+00	754.2	KO:K02004	putative ABC transport system permease protein		Yes
2563532619	236	98.3	1	236	1	236	0.0e+00	461.1	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2563532622	105	46.2	2	105	9	105	1.1e-19	97.8	KO:K12069	conjugal transfer pilus assembly protein TraA		Yes
2563532623	801	48.6	1	797	1	793	0.0e+00	781.6	KO:K12063	conjugal transfer ATP-binding protein TraC		Yes
2563532625	350	44	54	343	33	309	0.0e+00	253.8	KO:K12057	conjugal transfer pilus assembly protein TraF		Yes
2563532626	456	33.5	9	453	10	453	0.0e+00	243.4	KO:K12072	conjugative transfer pilus assembly protein TraH		Yes
2563532629	221	63.1	1	217	20	236	0.0e+00	273.5	KO:K02483	two-component system, OmpR family, response regulator		Yes
2563532639	473	56.4	6	471	12	479	0.0e+00	507.7	KO:K07798	membrane fusion protein, Cu(I)/Ag(I) efflux system		Yes
2563532640	1048	77.2	1	1036	1	1035	0.0e+00	1587	KO:K07787	Cu(I)/Ag(I) efflux system membrane protein CusA/SilA		Yes
2563532642	106	59.4	1	106	1	105	3.5e-34	146	KO:K06039	uncharacterized protein involved in oxidation of intracellular sulfur		Yes
2563532646	453	54.8	2	437	29	461	0.0e+00	458	KO:K15725	outer membrane protein, cobalt-zinc-cadmium efflux system		Yes
2563532647	494	59	27	494	57	526	0.0e+00	553.9	KO:K15727	membrane fusion protein, cobalt-zinc-cadmium efflux system		Yes
2563532648	111	83.8	3	107	1	105	0.0e+00	185.7	KO:K09771	small multidrug resistance family-3 protein		Yes
2563532649	1045	83.7	1	1042	1	1042	0.0e+00	1730.7	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2563532658	495	46.8	2	495	6	503	0.0e+00	439.9	KO:K15727	membrane fusion protein, cobalt-zinc-cadmium efflux system		Yes
2563532659	1065	70.1	1	1064	1	1081	0.0e+00	1492.2	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2563532660	159	84.9	14	159	1	146	0.0e+00	246.9	KO:K07507	putative Mg2+ transporter-C (MgtC) family protein		Yes
2563532662	106	61.3	1	106	1	106	1.9e-32	140.2	KO:K06039	uncharacterized protein involved in oxidation of intracellular sulfur		Yes
2563532663	127	71.4	1	126	1	126	0.0e+00	204.5	KO:K07090			Yes
2563532666	330	64.7	4	329	5	325	0.0e+00	403.3	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	Yes
2563532667	608	87.6	1	605	1	605	0.0e+00	1077.4	KO:K01960	pyruvate carboxylase subunit B [EC:6.4.1.1]	EC:6.4.1.1	Yes
2563532668	472	90	1	472	1	472	0.0e+00	869	KO:K01959	pyruvate carboxylase subunit A [EC:6.4.1.1]	EC:6.4.1.1	Yes
2563532671	307	45	16	305	9	298	0.0e+00	254.2	KO:K08994	putative membrane protein		Yes
2563532672	226	81.5	1	211	1	211	0.0e+00	345.1	KO:K01673	carbonic anhydrase [EC:4.2.1.1]	EC:4.2.1.1	Yes
2563532673	356	52.3	13	355	6	342	0.0e+00	356.7	KO:K03453	bile acid:Na+ symporter, BASS family		Yes
2563532674	302	83.8	1	302	1	302	0.0e+00	537.7	KO:K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	EC:2.7.7.4	Yes
2563532676	557	84	1	556	1	540	0.0e+00	933.3	KO:K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	EC:2.7.1.25	Yes
2563532676	557	84	1	556	1	540	0.0e+00	933.3	KO:K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	EC:2.7.7.4	Yes
2563532677	406	89.7	1	406	1	406	0.0e+00	731.9	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.1	Yes
2563532677	406	89.7	1	406	1	406	0.0e+00	731.9	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]	EC:1.17.7.3	Yes
