gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2576839495	736	54.2	15	736	7	719	0.0e+00	788.9	KO:K16090	catecholate siderophore receptor		Yes
2576839496	219	55.5	11	219	26	234	0.0e+00	249.2	KO:K09939	hypothetical protein		Yes
2576839501	492	76.8	31	492	15	470	0.0e+00	728	KO:K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]	EC:6.1.1.16	Yes
2576839502	193	74.1	1	193	1	193	0.0e+00	293.9	KO:K03768	peptidyl-prolyl cis-trans isomerase B (cyclophilin B) [EC:5.2.1.8]	EC:5.2.1.8	Yes
2576839503	241	73.4	1	241	1	241	0.0e+00	373.2	KO:K03269	UDP-2,3-diacylglucosamine hydrolase [EC:3.6.1.54]	EC:3.6.1.54	Yes
2576839504	618	89.4	3	617	2	616	0.0e+00	1164.1	KO:K14028	methanol dehydrogenase (cytochrome c) subunit 1 [EC:1.1.2.7]	EC:1.1.2.7	Yes
2576839506	489	67.1	1	488	1	490	0.0e+00	691	KO:K00705	4-alpha-glucanotransferase [EC:2.4.1.25]	EC:2.4.1.25	Yes
2576839508	426	85.7	1	426	1	424	0.0e+00	758.4	KO:K00975	glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	EC:2.7.7.27	Yes
2576839509	724	75.8	1	724	1	724	0.0e+00	1222.2	KO:K00700	1,4-alpha-glucan branching enzyme [EC:2.4.1.18]	EC:2.4.1.18	Yes
2576839510	477	74.2	1	477	1	476	0.0e+00	754.2	KO:K00703	starch synthase [EC:2.4.1.21]	EC:2.4.1.21	Yes
2576839513	502	59.3	1	501	1	489	0.0e+00	610.1	KO:K06896			Yes
2576839518	166	61.9	1	158	1	168	0.0e+00	215.3	KO:K07491	putative transposase		Yes
2576839522	457	57.9	18	456	5	443	0.0e+00	516.9	KO:K01201	glucosylceramidase [EC:3.2.1.45]	EC:3.2.1.45	Yes
2576839523	696	70.6	1	693	1	694	0.0e+00	1051.6	KO:K02438	glycogen operon protein [EC:3.2.1.-]	EC:3.2.1.-	Yes
2576839524	456	83	1	456	1	458	0.0e+00	767.7	KO:K04485	DNA repair protein RadA/Sms		Yes
2576839526	353	61.4	1	353	1	355	0.0e+00	449.5	KO:K03284	magnesium transporter		Yes
2576839528	201	43	9	201	7	196	9.6e-42	171	KO:K07101			Yes
2576839529	296	55.4	1	279	2	278	0.0e+00	303.9	KO:K04477	putative hydrolase		Yes
2576839530	500	45.5	51	469	40	401	0.0e+00	339	KO:K00784	ribonuclease Z [EC:3.1.26.11]	EC:3.1.26.11	Yes
2576839533	464	74.8	8	460	2	454	0.0e+00	695.3	KO:K02112	F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]	EC:3.6.3.14	Yes
2576839535	136	60.8	1	130	1	130	2.0e-37	156.8	KO:K02114	F-type H+-transporting ATPase subunit epsilon		Yes
2576839536	86	47.8	1	86	1	89	6.5e-18	91.3	KO:K02116	ATP synthase protein I		Yes
2576839537	221	66.4	1	217	6	222	0.0e+00	299.7	KO:K02108	F-type H+-transporting ATPase subunit a		Yes
2576839538	88	72.7	1	88	4	91	1.9e-28	126.3	KO:K02110	F-type H+-transporting ATPase subunit c		Yes
2576839539	249	44.3	1	243	1	244	0.0e+00	205.7	KO:K02109	F-type H+-transporting ATPase subunit b		Yes
2576839540	515	65.3	22	511	9	494	0.0e+00	650.6	KO:K02111	F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]	EC:3.6.3.14	Yes
2576839541	273	40.1	1	273	1	297	0.0e+00	202.2	KO:K02115	F-type H+-transporting ATPase subunit gamma		Yes
2576839544	206	52.7	1	201	1	199	0.0e+00	210.3	KO:K05595	multiple antibiotic resistance protein		Yes
2576839549	196	64.3	1	195	2	196	0.0e+00	250	KO:K03744	LemA protein		Yes
2576839554	129	44.5	11	126	6	124	2.0e-26	120.2	KO:K03413	two-component system, chemotaxis family, response regulator CheY		Yes
2576839556	532	80	1	530	1	530	0.0e+00	863.6	KO:K07137			Yes
2576839559	302	90.4	1	302	1	302	0.0e+00	577	KO:K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	EC:2.7.7.4	Yes
2576839560	541	79.2	1	540	1	543	0.0e+00	862.4	KO:K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	EC:2.7.1.25	Yes
2576839560	541	79.2	1	540	1	543	0.0e+00	862.4	KO:K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	EC:2.7.7.4	Yes
2576839573	205	41.2	5	198	17	210	8.0e-38	158.7	KO:K03808	paraquat-inducible protein A		Yes
2576839574	203	55.8	7	201	3	198	0.0e+00	209.9	KO:K03808	paraquat-inducible protein A		Yes
2576839575	526	42	7	525	8	530	0.0e+00	393.7	KO:K06192	paraquat-inducible protein B		Yes
2576839576	199	36.3	15	195	18	199	4.5e-30	132.9	KO:K09857	hypothetical protein		Yes
2576839580	352	76.6	1	349	1	350	0.0e+00	555.4	KO:K13979	uncharacterized zinc-type alcohol dehydrogenase-like protein [EC:1.-.-.-]	EC:1.-	Yes
2576839582	271	72.3	1	271	1	271	0.0e+00	406.8	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:3.2.2.23	Yes
2576839582	271	72.3	1	271	1	271	0.0e+00	406.8	KO:K10563	formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	EC:4.2.99.18	Yes
2576839585	247	49.6	1	245	1	245	0.0e+00	243	KO:K02672	type IV pilus assembly protein PilW		Yes
2576839586	188	52.7	3	186	8	190	0.0e+00	196.8	KO:K08084	type IV fimbrial biogenesis protein FimT		Yes
2576839587	143	54.7	5	141	28	155	5.9e-32	138.7	KO:K02655	type IV pilus assembly protein PilE		Yes
2576839594	241	81.5	2	239	1	238	0.0e+00	415.6	KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8]	EC:1.8.4.8	Yes
2576839595	542	66.4	1	541	1	542	0.0e+00	725.7	KO:K01919	glutamate--cysteine ligase [EC:6.3.2.2]	EC:6.3.2.2	Yes
2576839598	242	47.3	13	232	10	229	0.0e+00	214.5	KO:K01420	CRP/FNR family transcriptional regulator, anaerobic regulatory protein		Yes
2576839600	297	53.7	2	295	4	295	0.0e+00	330.5	KO:K01173	endonuclease G, mitochondrial		Yes
2576839601	166	60.6	18	159	1	141	0.0e+00	188.7	KO:K09920	hypothetical protein		Yes
2576839602	134	84.3	1	134	1	134	0.0e+00	246.5	KO:K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	EC:4.1.2.50	Yes
2576839602	134	84.3	1	134	1	134	0.0e+00	246.5	KO:K01737	6-pyruvoyltetrahydropterin/6-carboxytetrahydropterin synthase [EC:4.2.3.12 4.1.2.50]	EC:4.2.3.12	Yes
2576839604	337	88.1	1	335	1	335	0.0e+00	607.8	KO:K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	EC:6.1.1.2	Yes
2576839609	531	79.7	1	531	1	529	0.0e+00	862.4	KO:K00278	L-aspartate oxidase [EC:1.4.3.16]	EC:1.4.3.16	Yes
2576839610	467	73.3	4	467	2	465	0.0e+00	677.6	KO:K01362			Yes
2576839611	514	36.1	130	504	118	490	0.0e+00	246.1	KO:K14986	two-component system, LuxR family, sensor kinase FixL [EC:2.7.13.3]	EC:2.7.13.3	Yes
2576839613	385	64.8	18	381	37	399	0.0e+00	481.1	KO:K07282	poly-gamma-glutamate synthesis protein (capsule biosynthesis protein)		Yes
2576839615	753	41.3	9	752	38	807	0.0e+00	552.7	KO:K06888			Yes
2576839616	645	80.1	1	643	1	643	0.0e+00	1054.7	KO:K01681	aconitate hydratase [EC:4.2.1.3]	EC:4.2.1.3	Yes
2576839617	244	72.6	1	237	1	237	0.0e+00	373.2	KO:K00390	phosphoadenosine phosphosulfate reductase [EC:1.8.4.8]	EC:1.8.4.8	Yes
2576839618	255	59.3	20	255	8	243	0.0e+00	284.3	KO:K03710	GntR family transcriptional regulator		Yes
2576839620	185	50.6	1	173	1	173	3.5e-40	166.4	KO:K00299	FMN reductase [EC:1.5.1.38]	EC:1.5.1.38	Yes
2576839621	324	47.9	12	324	13	321	0.0e+00	308.9	KO:K15553	sulfonate transport system substrate-binding protein		Yes
2576839622	385	64.2	1	384	1	387	0.0e+00	517.3	KO:K04091	alkanesulfonate monooxygenase [EC:1.14.14.5]	EC:1.14.14.5	Yes
2576839623	261	66.3	17	259	16	258	0.0e+00	353.6	KO:K15554	sulfonate transport system permease protein		Yes
2576839624	250	65.5	14	245	15	246	0.0e+00	295.4	KO:K15555	sulfonate transport system ATP-binding protein [EC:3.6.3.-]	EC:3.6.3.-	Yes
2576839625	281	65.3	1	281	1	285	0.0e+00	383.6	KO:K07045			Yes
2576839631	349	57.3	12	348	34	374	0.0e+00	381.3	KO:K07089			Yes
2576839632	445	68.1	2	440	4	442	0.0e+00	597.4	KO:K00763	nicotinate phosphoribosyltransferase [EC:6.3.4.21]	EC:6.3.4.21	Yes
2576839633	201	57.5	8	200	5	197	0.0e+00	228.8	KO:K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	EC:3.5.1.-	Yes
2576839633	201	57.5	8	200	5	197	0.0e+00	228.8	KO:K08281	nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]	EC:3.5.1.19	Yes
2576839634	285	60.3	2	283	12	293	0.0e+00	357.8	KO:K06911			Yes
2576839635	198	48.5	9	194	6	201	0.0e+00	193.4	KO:K07152	protein SCO1/2		Yes
2576839636	273	54.3	6	257	6	261	0.0e+00	301.6	KO:K02351	putative membrane protein		Yes
2576839639	199	68	6	199	13	206	0.0e+00	292.4	KO:K02276	cytochrome c oxidase subunit III [EC:1.9.3.1]	EC:1.9.3.1	Yes
2576839640	664	79.6	13	651	15	655	0.0e+00	1088.9	KO:K02274	cytochrome c oxidase subunit I [EC:1.9.3.1]	EC:1.9.3.1	Yes
2576839641	348	61.4	1	348	1	353	0.0e+00	440.3	KO:K02275	cytochrome c oxidase subunit II [EC:1.9.3.1]	EC:1.9.3.1	Yes
2576839642	200	84.3	1	197	1	197	0.0e+00	341.7	KO:K03809	Trp repressor binding protein		Yes
2576839643	172	78.5	1	172	1	172	0.0e+00	281.6	KO:K10713	5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]	EC:4.2.1.147	Yes
2576839645	1147	35.4	1	1087	1	1116	0.0e+00	660.6	KO:K09800	hypothetical protein		Yes
2576839646	576	66.1	11	576	11	576	0.0e+00	779.2	KO:K07278	outer membrane protein		Yes
2576839647	617	69.1	1	615	1	614	0.0e+00	910.2	KO:K01236	maltooligosyltrehalose trehalohydrolase [EC:3.2.1.141]	EC:3.2.1.141	Yes
2576839648	67	70.1	1	67	1	67	3.1e-23	108.6	KO:K06197	cation transport regulator		Yes
2576839649	443	67.5	6	436	5	435	0.0e+00	622.5	KO:K00100			Yes
2576839658	805	65.2	35	801	15	781	0.0e+00	1004.2	KO:K01338	ATP-dependent Lon protease [EC:3.4.21.53]	EC:3.4.21.53	Yes
2576839662	847	62.4	16	846	10	841	0.0e+00	1055.8	KO:K01531	Mg2+-importing ATPase [EC:3.6.3.2]	EC:3.6.3.2	Yes
2576839664	874	69.6	30	874	10	853	0.0e+00	1231.9	KO:K09822	hypothetical protein		Yes
2576839666	98	72.9	3	98	4	99	1.8e-32	139.8	KO:K07483	transposase		Yes
2576839668	646	53.3	23	641	1	613	0.0e+00	687.2	KO:K11931	biofilm PGA synthesis lipoprotein PgaB [EC:3.-.-.-]	EC:3.-	Yes
2576839675	1066	82.9	1	1053	1	1053	0.0e+00	1731.1	KO:K03296	hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family		Yes
2576839676	497	48.1	26	488	24	482	0.0e+00	389.4	KO:K18300	outer membrane protein		Yes
2576839679	392	71.1	5	391	8	395	0.0e+00	561.2	KO:K07007			Yes
2576839685	275	82.4	1	273	1	273	0.0e+00	451.8	KO:K02065	putative ABC transport system ATP-binding protein		Yes
2576839686	260	82.2	1	259	1	259	0.0e+00	426	KO:K02066	putative ABC transport system permease protein		Yes
2576839687	155	70.6	1	153	1	153	0.0e+00	224.9	KO:K02067	putative ABC transport system substrate-binding protein		Yes
2576839688	103	60.8	1	102	1	102	1.9e-27	123.2	KO:K07122			Yes
2576839689	421	82.9	1	420	1	420	0.0e+00	699.9	KO:K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [EC:2.5.1.7]	EC:2.5.1.7	Yes
2576839690	209	89.9	1	208	1	208	0.0e+00	365.9	KO:K00765	ATP phosphoribosyltransferase [EC:2.4.2.17]	EC:2.4.2.17	Yes
2576839691	436	78.3	1	433	1	433	0.0e+00	672.2	KO:K00013	histidinol dehydrogenase [EC:1.1.1.23]	EC:1.1.1.23	Yes
2576839692	362	67.6	1	358	1	358	0.0e+00	494.6	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	Yes
2576839693	199	84.4	1	199	1	199	0.0e+00	355.9	KO:K00411	ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2]	EC:1.10.2.2	Yes
2576839694	468	79.4	5	468	4	465	0.0e+00	782.3	KO:K00412	ubiquinol-cytochrome c reductase cytochrome b subunit		Yes
2576839695	240	67.1	2	240	3	239	0.0e+00	329.3	KO:K00413	ubiquinol-cytochrome c reductase cytochrome c1 subunit		Yes
2576839696	211	76.9	1	208	1	208	0.0e+00	328.6	KO:K03599	RNA polymerase-associated protein		Yes
2576839697	125	76.2	1	125	1	125	0.0e+00	196.4	KO:K03600	stringent starvation protein B		Yes
2576839701	251	39.4	1	251	1	271	3.0e-39	163.7	KO:K02451	general secretion pathway protein B		Yes
2576839702	553	58.6	1	553	1	547	0.0e+00	618.2	KO:K02450	general secretion pathway protein A		Yes
2576839703	334	71.3	1	334	1	334	0.0e+00	508.1	KO:K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	EC:5.1.3.6	Yes
2576839706	301	77.4	1	292	1	292	0.0e+00	458.8	KO:K00858	NAD+ kinase [EC:2.7.1.23]	EC:2.7.1.23	Yes
2576839707	568	74.1	1	559	1	559	0.0e+00	815.5	KO:K03631	DNA repair protein RecN (Recombination protein N)		Yes
2576839711	205	70.4	1	196	1	196	0.0e+00	283.9	KO:K08984	putative membrane protein		Yes
2576839712	294	73.2	1	294	1	295	0.0e+00	465.7	KO:K12251	N-carbamoylputrescine amidase [EC:3.5.1.53]	EC:3.5.1.53	Yes
2576839714	167	67.7	1	167	1	167	0.0e+00	235	KO:K07043			Yes
2576839717	229	69	14	229	5	220	0.0e+00	314.7	KO:K00599			Yes
2576839719	285	76	1	285	1	288	0.0e+00	439.5	KO:K03089	RNA polymerase sigma-32 factor		Yes
2576839720	332	59.2	19	332	8	321	0.0e+00	379	KO:K09811	cell division transport system permease protein		Yes
2576839721	218	81.2	1	218	17	234	0.0e+00	364.4	KO:K09812	cell division transport system ATP-binding protein		Yes
2576839722	666	65.4	1	666	1	665	0.0e+00	857.4	KO:K03110	fused signal recognition particle receptor		Yes
2576839724	240	50.9	1	232	10	241	0.0e+00	258.1	KO:K14998	surfeit locus 1 family protein		Yes
2576839726	287	86.2	1	287	1	288	0.0e+00	533.5	KO:K02276	cytochrome c oxidase subunit III [EC:1.9.3.1]	EC:1.9.3.1	Yes
2576839727	180	71.1	1	180	1	180	0.0e+00	270	KO:K02258	cytochrome c oxidase assembly protein subunit 11		Yes
2576839728	538	92.4	1	537	1	537	0.0e+00	1049.7	KO:K02274	cytochrome c oxidase subunit I [EC:1.9.3.1]	EC:1.9.3.1	Yes
2576839729	384	76.5	1	378	1	378	0.0e+00	622.5	KO:K02275	cytochrome c oxidase subunit II [EC:1.9.3.1]	EC:1.9.3.1	Yes
2576839730	132	76.3	1	131	1	131	0.0e+00	211.1	KO:K07216	hemerythrin		Yes
2576839732	219	61.1	1	211	1	211	0.0e+00	278.5	KO:K01935	dethiobiotin synthetase [EC:6.3.3.3]	EC:6.3.3.3	Yes
2576839733	257	53.5	3	256	7	260	0.0e+00	260	KO:K02169	malonyl-CoA O-methyltransferase [EC:2.1.1.197]	EC:2.1.1.197	Yes
2576839734	288	33.6	1	282	1	252	1.3e-41	171.8	KO:K02170	pimeloyl-[acyl-carrier protein] methyl ester esterase [EC:3.1.1.85]	EC:3.1.1.85	Yes
2576839735	389	71.9	6	386	6	386	0.0e+00	546.2	KO:K00652	8-amino-7-oxononanoate synthase [EC:2.3.1.47]	EC:2.3.1.47	Yes
2576839736	322	86.7	1	321	1	324	0.0e+00	573.5	KO:K01012	biotin synthase [EC:2.8.1.6]	EC:2.8.1.6	Yes
2576839741	127	59.8	8	124	6	122	1.9e-37	156.8	KO:K07090			Yes
2576839744	352	45.5	2	334	5	320	0.0e+00	288.1	KO:K16291	L,D-transpeptidase		Yes
2576839746	190	85.8	1	190	1	190	0.0e+00	340.9	KO:K01673	carbonic anhydrase [EC:4.2.1.1]	EC:4.2.1.1	Yes
2576839757	605	43.9	5	604	3	619	0.0e+00	510.4	KO:K12071	conjugal transfer pilus assembly protein TraD		Yes
2576839772	200	54	1	196	1	198	0.0e+00	206.5	KO:K07286	uncharacterized lipoprotein		Yes
2576839780	101	56.4	1	101	1	101	2.6e-26	119.4	KO:K05788	integration host factor subunit beta		Yes
2576839782	169	78.6	1	168	1	168	0.0e+00	268.9	KO:K09983	hypothetical protein		Yes
2576839786	91	37.4	1	91	1	90	2.4e-10	66.2	KO:K03530	DNA-binding protein HU-beta		Yes
2576839793	161	54.3	1	161	1	160	4.9e-43	175.6	KO:K03111	single-strand DNA-binding protein		Yes
2576839805	323	61.7	1	321	1	312	0.0e+00	408.3	KO:K09882	cobaltochelatase CobS [EC:6.6.1.2]	EC:6.6.1.2	Yes
2576839836	440	40.2	4	426	5	417	0.0e+00	293.1	KO:K07154	serine/threonine-protein kinase HipA [EC:2.7.11.1]	EC:2.7.11.1	Yes
2576839840	908	60.5	7	901	3	898	0.0e+00	1058.5	KO:K01537	Ca2+-transporting ATPase [EC:3.6.3.8]	EC:3.6.3.8	Yes
2576839842	977	58.2	79	965	3	877	0.0e+00	984.6	KO:K01537	Ca2+-transporting ATPase [EC:3.6.3.8]	EC:3.6.3.8	Yes
2576839845	450	51.4	6	445	6	441	0.0e+00	396	KO:K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	EC:6.3.2.10	Yes
2576839846	246	56.3	8	237	17	245	0.0e+00	231.5	KO:K01935	dethiobiotin synthetase [EC:6.3.3.3]	EC:6.3.3.3	Yes
2576839848	449	85.5	1	449	1	449	0.0e+00	802.7	KO:K00833	adenosylmethionine-8-amino-7-oxononanoate aminotransferase [EC:2.6.1.62]	EC:2.6.1.62	Yes
2576839849	626	83.1	1	616	1	616	0.0e+00	1040.8	KO:K01687	dihydroxy-acid dehydratase [EC:4.2.1.9]	EC:4.2.1.9	Yes
2576839850	406	89.7	1	406	1	406	0.0e+00	731.9	KO:K03526	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1]	EC:1.17.7.1	Yes
2576839851	557	84	1	556	1	540	0.0e+00	933.3	KO:K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	EC:2.7.1.25	Yes
2576839851	557	84	1	556	1	540	0.0e+00	933.3	KO:K00955	bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	EC:2.7.7.4	Yes
2576839853	302	83.8	1	302	1	302	0.0e+00	537.7	KO:K00957	sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	EC:2.7.7.4	Yes
2576839854	356	52.3	13	355	6	342	0.0e+00	356.7	KO:K03453	bile acid:Na+ symporter, BASS family		Yes
2576839855	226	81.5	1	211	1	211	0.0e+00	345.1	KO:K01673	carbonic anhydrase [EC:4.2.1.1]	EC:4.2.1.1	Yes
2576839856	307	45	16	305	9	298	0.0e+00	254.2	KO:K08994	putative membrane protein		Yes
2576839859	472	90	1	472	1	472	0.0e+00	869	KO:K01959	pyruvate carboxylase subunit A [EC:6.4.1.1]	EC:6.4.1.1	Yes
2576839860	608	87.6	1	605	1	605	0.0e+00	1077.4	KO:K01960	pyruvate carboxylase subunit B [EC:6.4.1.1]	EC:6.4.1.1	Yes
2576839861	330	64.7	4	329	5	325	0.0e+00	403.3	KO:K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	EC:2.7.7.87	Yes
2576839864	127	71.4	1	126	1	126	0.0e+00	204.5	KO:K07090			Yes
2576839865	106	61.3	1	106	1	106	1.5e-32	140.2	KO:K06039	uncharacterized protein involved in oxidation of intracellular sulfur		Yes
2576839867	159	84.9	14	159	1	146	0.0e+00	246.9	KO:K07507	putative Mg2+ transporter-C (MgtC) family protein		Yes
2576839868	1065	70.1	1	1064	1	1081	0.0e+00	1492.2	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2576839869	495	46.8	2	495	6	503	0.0e+00	439.9	KO:K15727	cobalt-zinc-cadmium resistance protein CzcB		Yes
2576839878	1045	83.7	1	1042	1	1042	0.0e+00	1730.7	KO:K15726	cobalt-zinc-cadmium resistance protein CzcA		Yes
2576839879	111	83.8	3	107	1	105	0.0e+00	185.7	KO:K09771	small multidrug resistance family-3 protein		Yes
2576839880	494	59	27	494	57	526	0.0e+00	553.9	KO:K15727	cobalt-zinc-cadmium resistance protein CzcB		Yes
2576839881	453	54.8	2	437	29	461	0.0e+00	458	KO:K15725	cobalt-zinc-cadmium resistance protein CzcC		Yes
2576839885	106	65.1	1	106	1	106	2.8e-34	146	KO:K06039	uncharacterized protein involved in oxidation of intracellular sulfur		Yes
2576839887	1048	77.2	1	1036	1	1035	0.0e+00	1587	KO:K07787	Cu(I)/Ag(I) efflux system membrane protein CusA/SilA		Yes
2576839888	473	56.4	6	471	12	479	0.0e+00	507.7	KO:K07798	Cu(I)/Ag(I) efflux system membrane protein CusB/SilB		Yes
2576839898	221	63.1	1	217	20	236	0.0e+00	273.5	KO:K02483	two-component system, OmpR family, response regulator		Yes
2576839901	456	33.2	9	453	10	453	0.0e+00	242.3	KO:K12072	conjugative transfer pilus assembly protein TraH		Yes
2576839902	350	44	54	343	33	309	0.0e+00	253.8	KO:K12057	conjugal transfer pilus assembly protein TraF		Yes
2576839904	801	48.6	1	797	1	793	0.0e+00	781.6	KO:K12063	conjugal transfer ATP-binding protein TraC		Yes
2576839905	105	42.9	2	105	4	108	2.3e-17	89.7	KO:K12069	conjugal transfer pilus assembly protein TraA		Yes
2576839908	236	98.3	1	236	1	236	0.0e+00	461.1	KO:K02003	putative ABC transport system ATP-binding protein		Yes
2576839909	400	97.2	1	400	1	400	0.0e+00	754.2	KO:K02004	putative ABC transport system permease protein		Yes
2576839913	368	61.9	86	368	13	288	0.0e+00	350.5	KO:K07233	copper resistance protein B		Yes
2576839920	130	66.9	1	130	1	130	4.0e-43	175.6	KO:K02387	flagellar basal-body rod protein FlgB		Yes
2576839921	225	90.2	1	225	1	225	0.0e+00	399.4	KO:K07665	two-component system, OmpR family, copper resistance phosphate regulon response regulator CusR		Yes
2576839922	463	76.7	1	462	1	462	0.0e+00	677.2	KO:K07644	two-component system, OmpR family, heavy metal sensor histidine kinase CusS [EC:2.7.13.3]	EC:2.7.13.3	Yes
2576839929	1053	86.5	1	1045	1	1045	0.0e+00	1820.4	KO:K07787	Cu(I)/Ag(I) efflux system membrane protein CusA/SilA		Yes
2576839930	477	75.9	1	477	1	477	0.0e+00	741.5	KO:K07798	Cu(I)/Ag(I) efflux system membrane protein CusB/SilB		Yes
2576839937	740	72.7	1	738	1	740	0.0e+00	1122.5	KO:K03782	catalase-peroxidase [EC:1.11.1.21]	EC:1.11.1.21	Yes
2576839938	291	47.4	1	285	1	287	0.0e+00	256.5	KO:K04761	LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator		Yes
2576839945	158	46.4	17	148	34	173	1.1e-26	121.3	KO:K12064	conjugal transfer pilus assembly protein TraV		Yes
2576839946	261	35.8	27	251	10	228	1.4e-34	148.3	KO:K03981	thiol:disulfide interchange protein DsbC [EC:5.3.4.1]	EC:5.3.4.1	Yes
2576839947	521	35.5	16	457	7	434	0.0e+00	282	KO:K12065	conjugal transfer pilus assembly protein TraB		Yes
2576839949	210	35.6	1	204	1	208	7.3e-31	135.6	KO:K12067	conjugal transfer pilus assembly protein TraE		Yes
2576839950	93	38.9	4	92	7	94	5.8e-12	71.6	KO:K12068	conjugal transfer pilus assembly protein TraL		Yes
2576839957	251	74.6	1	248	1	248	0.0e+00	386.3	KO:K03424	TatD DNase family protein [EC:3.1.21.-]	EC:3.1.21.-	Yes
2576839965	214	64.4	1	204	1	204	0.0e+00	267.7	KO:K07734	transcriptional regulator		Yes
2576839973	375	49.9	38	371	29	341	0.0e+00	347.4	KO:K12060	conjugal transfer pilus assembly protein TraU		Yes
2576839974	392	30.4	30	386	37	415	0.0e+00	189.1	KO:K12061	conjugal transfer pilus assembly protein TraW		Yes
2576839975	185	34.8	21	184	2	167	9.7e-19	95.1	KO:K12062	conjugal transfer pilin signal peptidase TrbI		Yes
2576839977	191	61.6	1	190	1	190	0.0e+00	257.7	KO:K05795	tellurium resistance protein TerD		Yes
2576839988	267	86.8	1	266	1	266	0.0e+00	473.8	KO:K01992	ABC-2 type transport system permease protein		Yes
2576839989	246	78	3	243	2	242	0.0e+00	378.6	KO:K01990	ABC-2 type transport system ATP-binding protein		Yes
2576839993	274	66.5	6	274	7	275	0.0e+00	382.9	KO:K07140			Yes
2576839994	602	65.1	1	601	1	600	0.0e+00	780	KO:K03324	phosphate:Na+ symporter		Yes
2576839996	239	62.3	28	239	1	212	0.0e+00	284.6	KO:K07043			Yes
2576839997	131	73.4	1	128	1	128	0.0e+00	196.8	KO:K06886	hemoglobin		Yes
2576839998	222	85.6	1	222	1	222	0.0e+00	375.2	KO:K06890			Yes
2576840002	283	67.6	3	279	2	288	0.0e+00	393.7	KO:K02557	chemotaxis protein MotB		Yes
2576840003	251	64.5	1	245	1	245	0.0e+00	325.5	KO:K02556	chemotaxis protein MotA		Yes
2576840004	237	68.9	1	235	1	234	0.0e+00	332.4	KO:K02405	RNA polymerase sigma factor for flagellar operon FliA		Yes
2576840005	277	79.8	1	277	14	290	0.0e+00	454.5	KO:K04562	flagellar biosynthesis protein FlhG		Yes
2576840006	492	57.8	1	492	1	484	0.0e+00	551.2	KO:K02404	flagellar biosynthesis protein FlhF		Yes
2576840007	699	78.7	1	698	1	696	0.0e+00	1096.3	KO:K02400	flagellar biosynthesis protein FlhA		Yes
2576840008	374	61.5	6	374	8	376	0.0e+00	479.6	KO:K02401	flagellar biosynthetic protein FlhB		Yes
2576840009	257	65.8	1	257	1	257	0.0e+00	354.4	KO:K02421	flagellar biosynthetic protein FliR		Yes
2576840010	89	80.9	1	89	1	89	1.3e-32	140.2	KO:K02420	flagellar biosynthetic protein FliQ		Yes
2576840011	252	78.3	9	251	5	247	0.0e+00	367.5	KO:K02419	flagellar biosynthetic protein FliP		Yes
2576840012	147	50	4	147	3	145	1.0e-31	137.9	KO:K02418	flagellar protein FliO/FliZ		Yes
2576840013	126	76.4	17	125	44	149	2.6e-39	162.9	KO:K02417	flagellar motor switch protein FliN/FliY		Yes
2576840014	331	70.7	2	329	4	321	0.0e+00	484.6	KO:K02416	flagellar motor switch protein FliM		Yes
2576840015	167	49.7	1	167	1	166	2.1e-36	153.7	KO:K02415	flagellar FliL protein		Yes
