gene_oid	gene_length	query_start	query_end	subj_start	subj_end	evalue	bit_score	pfam_id	pfam_name	pfam_length
2576840087	436	5	98	3	97	3.7e-20	71.5	pfam00919	UPF0004	98
2576840087	436	139	318	2	165	1.6e-27	96.7	pfam04055	Radical_SAM	166
2576840088	268	4	87	2	37	6.5e-09	35.7	pfam13511	DUF4124	60
2576840088	268	69	176	1	106	3.7e-23	81.8	pfam00565	SNase	108
2576840089	426	14	406	1	390	1.3e-109	366.5	pfam00375	SDF	390
2576840093	209	7	191	1	184	4.9e-67	224.9	pfam04961	FTCD_C	185
2576840095	432	43	225	1	185	7.9e-71	237	pfam04413	Glycos_transf_N	186
2576840095	432	243	399	11	135	1.7e-07	31.4	pfam13692	Glyco_trans_1_4	135
2576840096	149	1	48	1	48	3.5e-18	64.5	pfam01281	Ribosomal_L9_N	48
2576840096	149	62	148	2	87	4.3e-26	90.8	pfam03948	Ribosomal_L9_C	87
2576840098	75	15	68	2	54	6.7e-25	86.7	pfam01084	Ribosomal_S18	54
2576840099	152	2	92	1	90	1.2e-31	108.3	pfam01250	Ribosomal_S6	92
2576840100	507	374	458	2	84	4.3e-23	80.7	pfam02120	Flg_hook	85
2576840101	152	16	141	3	121	1.1e-19	70.6	pfam02050	FliJ	123
2576840102	454	154	366	2	215	8.4e-71	237.8	pfam00006	ATP-synt_ab	215
2576840103	263	91	218	2	128	3.3e-36	123.9	pfam02108	FliH	128
2576840104	335	4	111	2	107	5.4e-30	103.6	pfam14842	FliG_N	108
2576840104	335	117	196	1	78	5.3e-25	87.2	pfam14841	FliG_M	80
2576840104	335	219	328	1	109	5.5e-38	129.3	pfam01706	FliG_C	110
2576840105	609	52	261	9	201	2.6e-59	199.8	pfam01514	YscJ_FliF	207
2576840105	609	285	464	1	160	3.7e-49	166.7	pfam08345	YscJ_FliF_C	160
2576840106	104	4	104	10	97	3.8e-32	110.1	pfam02049	FliE	97
2576840107	468	6	116	1	111	7.0e-27	93.6	pfam00072	Response_reg	112
2576840107	468	134	300	3	167	4.9e-70	234.3	pfam00158	Sigma54_activat	168
2576840107	468	418	459	4	41	1.6e-08	33.9	pfam02954	HTH_8	42
2576840108	417	66	133	1	47	1.7e-06	27.6	pfam13188	PAS_8	64
2576840108	417	177	243	2	66	6.2e-14	51.7	pfam00512	HisKA	68
2576840108	417	285	391	2	109	6.7e-23	80.5	pfam02518	HATPase_c	111
2576840109	483	5	115	1	102	1.4e-12	47.7	pfam06490	FleQ	109
2576840109	483	141	308	2	168	6.0e-73	243.8	pfam00158	Sigma54_activat	168
2576840109	483	438	479	4	42	1.3e-11	43.8	pfam02954	HTH_8	42
2576840110	416	8	187	1	174	1.8e-45	154.5	pfam01595	DUF21	183
2576840110	416	206	264	1	54	1.3e-05	24.8	pfam00571	CBS	57
2576840110	416	272	328	8	56	2.5e-07	30.3	pfam00571	CBS	57
2576840110	416	338	416	2	79	1.7e-16	59.7	pfam03471	CorC_HlyC	81
2576840111	210	23	86	2	68	4.4e-07	29.9	pfam00498	FHA	68
2576840112	122	8	105	2	101	1.0e-09	38.2	pfam07238	PilZ	102
2576840114	379	202	374	3	170	1.1e-50	171.3	pfam05175	MTS	170
2576840115	188	3	62	1	57	1.7e-11	43.8	pfam08207	EFP_N	58
2576840115	188	69	124	2	54	5.2e-17	61.2	pfam01132	EFP	55
2576840115	188	132	187	1	56	1.0e-21	76	pfam09285	Elong-fact-P_C	56
2576840116	294	5	166	3	163	1.3e-44	151.8	pfam03446	NAD_binding_2	163
2576840116	294	168	289	1	122	8.0e-23	80.8	pfam14833	NAD_binding_11	122
2576840117	260	21	220	2	212	6.7e-24	84.3	pfam01261	AP_endonuc_2	213
2576840118	81	2	70	2	52	4.8e-10	39	pfam13237	Fer4_10	52
2576840119	76	2	56	2	52	1.5e-10	40.7	pfam13237	Fer4_10	52
2576840120	161	6	135	1	156	2.5e-22	79.6	pfam01467	CTP_transf_2	157
2576840121	185	5	182	1	182	1.5e-54	184.1	pfam03602	Cons_hypoth95	183
2576840122	457	53	201	1	146	6.3e-11	42.2	pfam00675	Peptidase_M16	149
2576840122	457	208	384	4	183	1.0e-34	119.8	pfam05193	Peptidase_M16_C	184
2576840123	455	35	183	1	146	2.6e-27	95.4	pfam00675	Peptidase_M16	149
2576840123	455	189	372	3	183	1.9e-22	79.8	pfam05193	Peptidase_M16_C	184
2576840124	645	81	520	2	417	9.2e-95	317.4	pfam00501	AMP-binding	417
2576840124	645	528	606	1	73	6.2e-19	68.7	pfam13193	AMP-binding_C	73
2576840125	584	18	293	91	275	7.2e-14	51.8	pfam00664	ABC_membrane	275
2576840125	584	359	507	2	137	6.0e-34	117.2	pfam00005	ABC_tran	137
2576840126	716	100	653	2	538	0.0e+00	457.6	pfam02867	Ribonuc_red_lgC	538
2576840127	254	79	183	1	95	1.4e-13	50.6	pfam12637	TSCPD	95
2576840131	247	7	230	2	188	9.1e-28	96.8	pfam00033	Cytochrom_B_N	188
2576840134	650	59	150	6	109	4.5e-09	36.4	pfam06480	FtsH_ext	110
2576840134	650	243	377	1	130	2.2e-42	144.3	pfam00004	AAA	132
2576840134	650	437	647	3	212	1.2e-72	243.8	pfam01434	Peptidase_M41	213
2576840136	719	37	157	2	113	2.2e-09	37	pfam00989	PAS	113
2576840136	719	178	281	2	104	3.8e-18	65.7	pfam13426	PAS_9	104
2576840136	719	293	450	1	161	1.2e-52	177.7	pfam00990	GGDEF	161
2576840136	719	469	705	3	236	7.3e-58	195.8	pfam00563	EAL	236
2576840139	635	85	203	3	103	4.8e-07	29.5	pfam00989	PAS	113
2576840139	635	283	382	2	103	7.2e-11	42.3	pfam13426	PAS_9	104
2576840139	635	406	476	2	65	1.3e-08	34.7	pfam00512	HisKA	68
2576840139	635	518	629	3	109	1.1e-21	76.6	pfam02518	HATPase_c	111
2576840140	216	10	120	1	112	1.8e-25	89	pfam00072	Response_reg	112
2576840140	216	143	200	2	58	5.0e-18	64.1	pfam00196	GerE	58
2576840143	145	7	132	9	99	3.9e-15	55.6	pfam00293	NUDIX	135
2576840144	964	19	443	1	429	0.0e+00	598.6	pfam02347	GDC-P	429
2576840144	964	449	743	21	280	6.6e-15	54.7	pfam02347	GDC-P	429
2576840145	375	62	267	1	211	1.0e-63	214.5	pfam01571	GCV_T	211
2576840145	375	273	366	2	94	1.4e-15	57	pfam08669	GCV_T_C	95
2576840146	363	4	208	2	91	6.7e-20	71.1	pfam01926	MMR_HSR1	116
2576840146	363	279	362	1	84	1.4e-41	140.1	pfam06071	YchF-GTPase_C	84
2576840148	4111	42	346	3	300	2.9e-76	256.1	pfam00668	Condensation	301
2576840148	4111	367	459	2	91	9.8e-31	105.9	pfam13745	HxxPF_rpt	91
2576840148	4111	513	916	1	417	8.2e-104	347.2	pfam00501	AMP-binding	417
2576840148	4111	924	987	1	39	1.6e-04	22.5	pfam13193	AMP-binding_C	73
2576840148	4111	1037	1135	1	99	4.9e-13	49.3	pfam08242	Methyltransf_12	99
2576840148	4111	1335	1410	36	73	6.7e-06	26.9	pfam13193	AMP-binding_C	73
2576840148	4111	1437	1501	1	66	2.0e-14	53.6	pfam00550	PP-binding	67
2576840148	4111	1522	1825	5	300	1.3e-79	267.1	pfam00668	Condensation	301
2576840148	4111	1846	1936	1	88	7.4e-33	112.7	pfam13745	HxxPF_rpt	91
2576840148	4111	1989	2386	1	417	2.2e-102	342.5	pfam00501	AMP-binding	417
2576840148	4111	2394	2468	1	73	7.5e-15	55.6	pfam13193	AMP-binding_C	73
2576840148	4111	2495	2557	3	65	7.1e-14	51.8	pfam00550	PP-binding	67
2576840148	4111	2571	2877	3	299	5.7e-61	205.9	pfam00668	Condensation	301
2576840148	4111	3045	3349	2	301	4.2e-71	239.2	pfam00668	Condensation	301
2576840148	4111	3515	3912	1	417	5.9e-107	357.6	pfam00501	AMP-binding	417
2576840148	4111	3920	3995	1	73	6.5e-12	46.2	pfam13193	AMP-binding_C	73
2576840148	4111	4021	4085	2	67	4.4e-16	58.9	pfam00550	PP-binding	67
2576840149	2911	72	371	4	300	7.5e-84	281.1	pfam00668	Condensation	301
2576840149	2911	392	482	1	91	1.3e-31	108.7	pfam13745	HxxPF_rpt	91
2576840149	2911	536	936	1	417	2.4e-109	365.4	pfam00501	AMP-binding	417
2576840149	2911	944	1019	2	73	4.8e-13	49.8	pfam13193	AMP-binding_C	73
2576840149	2911	1048	1112	3	67	2.4e-11	43.6	pfam00550	PP-binding	67
2576840149	2911	1134	1385	2	253	2.4e-68	230.3	pfam00109	ketoacyl-synt	254
2576840149	2911	1393	1512	1	119	4.7e-39	132.9	pfam02801	Ketoacyl-synt_C	119
2576840149	2911	1660	1981	2	316	6.1e-52	176.9	pfam00698	Acyl_transf_1	318
2576840149	2911	2274	2475	1	178	1.8e-43	148.3	pfam08659	KR	181
2576840149	2911	2555	2619	2	67	3.5e-12	46.3	pfam00550	PP-binding	67
2576840149	2911	2641	2905	2	226	3.5e-29	102.6	pfam00975	Thioesterase	229
2576840150	386	86	384	39	272	1.0e-17	64.5	pfam04909	Amidohydro_2	273
2576840151	3566	174	614	16	415	5.2e-57	193.1	pfam00501	AMP-binding	417
2576840151	3566	962	1143	1	161	3.9e-19	69	pfam08659	KR	181
2576840151	3566	1255	1543	163	301	7.0e-09	35.1	pfam05185	PRMT5	448
2576840151	3566	1643	1707	2	67	3.5e-12	46.3	pfam00550	PP-binding	67
2576840151	3566	1736	1998	2	254	1.5e-66	224.4	pfam00109	ketoacyl-synt	254
2576840151	3566	2006	2125	1	119	1.8e-39	134.2	pfam02801	Ketoacyl-synt_C	119
2576840151	3566	2279	2596	2	315	1.7e-67	228	pfam00698	Acyl_transf_1	318
2576840151	3566	2641	2926	2	292	3.7e-61	206.8	pfam14765	PS-DH	296
2576840151	3566	3171	3350	1	180	6.1e-73	244.3	pfam08659	KR	181
2576840151	3566	3450	3517	3	67	6.7e-08	32.6	pfam00550	PP-binding	67
2576840152	275	43	269	2	227	2.1e-51	175.3	pfam00975	Thioesterase	229
2576840153	195	1	53	1	54	4.1e-19	67.6	pfam03621	MbtH	54
2576840154	270	134	228	2	77	6.9e-14	51.6	pfam01648	ACPS	115
2576840155	1879	43	296	1	254	2.0e-96	322.3	pfam00109	ketoacyl-synt	254
2576840155	1879	304	420	1	119	1.0e-41	141.4	pfam02801	Ketoacyl-synt_C	119
2576840155	1879	578	893	2	317	7.3e-67	225.9	pfam00698	Acyl_transf_1	318
2576840155	1879	940	1232	1	294	1.1e-55	188.9	pfam14765	PS-DH	296
2576840155	1879	1478	1656	1	181	1.6e-62	210.3	pfam08659	KR	181
2576840155	1879	1762	1829	3	67	9.4e-12	45	pfam00550	PP-binding	67
2576840156	9454	37	289	2	254	1.4e-99	332.7	pfam00109	ketoacyl-synt	254
2576840156	9454	297	415	1	118	3.3e-42	143	pfam02801	Ketoacyl-synt_C	119
2576840156	9454	581	894	2	317	9.3e-72	242	pfam00698	Acyl_transf_1	318
2576840156	9454	1205	1384	1	180	3.7e-60	202.6	pfam08659	KR	181
2576840156	9454	1480	1544	2	64	6.9e-13	48.6	pfam00550	PP-binding	67
2576840156	9454	1559	1862	3	300	6.6e-64	215.6	pfam00668	Condensation	301
2576840156	9454	1883	1979	1	89	5.1e-30	103.6	pfam13745	HxxPF_rpt	91
2576840156	9454	2032	2438	1	417	6.1e-107	357.5	pfam00501	AMP-binding	417
2576840156	9454	2446	2520	1	73	5.2e-17	62.5	pfam13193	AMP-binding_C	73
2576840156	9454	2545	2609	3	66	3.9e-12	46.2	pfam00550	PP-binding	67
2576840156	9454	2624	2927	3	300	2.0e-61	207.4	pfam00668	Condensation	301
2576840156	9454	2948	3044	1	89	1.9e-28	98.5	pfam13745	HxxPF_rpt	91
2576840156	9454	3097	3499	1	417	6.5e-108	360.8	pfam00501	AMP-binding	417
2576840156	9454	3507	3581	1	73	8.0e-17	61.9	pfam13193	AMP-binding_C	73
2576840156	9454	3606	3670	3	66	2.1e-12	47	pfam00550	PP-binding	67
2576840156	9454	3685	3988	3	300	3.8e-61	206.5	pfam00668	Condensation	301
2576840156	9454	4009	4105	1	89	1.9e-28	98.5	pfam13745	HxxPF_rpt	91
2576840156	9454	4158	4560	1	417	6.0e-108	360.8	pfam00501	AMP-binding	417
2576840156	9454	4568	4642	1	73	5.2e-17	62.5	pfam13193	AMP-binding_C	73
2576840156	9454	4667	4729	3	64	1.1e-11	44.8	pfam00550	PP-binding	67
2576840156	9454	4754	5053	24	298	8.7e-38	129.8	pfam00668	Condensation	301
2576840156	9454	5231	5528	5	299	2.4e-66	223.6	pfam00668	Condensation	301
2576840156	9454	5690	6100	1	417	9.0e-102	340.5	pfam00501	AMP-binding	417
2576840156	9454	6108	6182	1	73	2.7e-17	63.4	pfam13193	AMP-binding_C	73
2576840156	9454	6207	6271	3	66	3.9e-12	46.2	pfam00550	PP-binding	67
2576840156	9454	6286	6604	3	300	3.5e-55	186.9	pfam00668	Condensation	301
2576840156	9454	6625	6721	1	89	8.9e-29	99.6	pfam13745	HxxPF_rpt	91
2576840156	9454	6774	7172	1	417	1.7e-114	382.5	pfam00501	AMP-binding	417
2576840156	9454	7180	7254	1	73	1.6e-13	51.3	pfam13193	AMP-binding_C	73
2576840156	9454	7279	7343	3	64	1.7e-12	47.3	pfam00550	PP-binding	67
2576840156	9454	7358	7661	3	300	2.2e-60	204	pfam00668	Condensation	301
2576840156	9454	7682	7778	1	91	4.2e-27	94.2	pfam13745	HxxPF_rpt	91
2576840156	9454	7783	7897	337	417	1.6e-18	66.2	pfam00501	AMP-binding	417
2576840156	9454	7920	7984	2	67	3.0e-15	56.2	pfam00550	PP-binding	67
2576840156	9454	8009	8311	3	300	2.5e-80	269.5	pfam00668	Condensation	301
2576840156	9454	8332	8422	1	91	2.3e-28	98.3	pfam13745	HxxPF_rpt	91
2576840156	9454	8476	8865	1	417	1.1e-109	366.6	pfam00501	AMP-binding	417
2576840156	9454	8873	8947	1	73	1.6e-16	60.9	pfam13193	AMP-binding_C	73
2576840156	9454	8974	9038	2	67	1.3e-10	41.3	pfam00550	PP-binding	67
2576840156	9454	9086	9320	1	249	4.5e-60	202.6	pfam07993	NAD_binding_4	249
2576840157	78	1	53	1	54	4.4e-26	90	pfam03621	MbtH	54
2576840158	2570	37	289	2	254	3.3e-100	334.7	pfam00109	ketoacyl-synt	254
2576840158	2570	297	415	1	118	5.7e-43	145.5	pfam02801	Ketoacyl-synt_C	119
2576840158	2570	581	894	2	317	3.1e-72	243.6	pfam00698	Acyl_transf_1	318
2576840158	2570	942	1227	1	294	4.9e-70	236	pfam14765	PS-DH	296
2576840158	2570	1453	1553	1	99	2.3e-19	69.6	pfam08242	Methyltransf_12	99
2576840158	2570	1874	1950	2	63	1.3e-08	34.5	pfam08240	ADH_N	109
2576840158	2570	1994	2124	1	128	2.4e-23	82.1	pfam00107	ADH_zinc_N	130
2576840158	2570	2175	2354	1	180	6.1e-64	215	pfam08659	KR	181
2576840158	2570	2453	2520	4	67	2.2e-11	43.8	pfam00550	PP-binding	67
2576840159	1600	36	287	1	253	7.9e-101	336.7	pfam00109	ketoacyl-synt	254
2576840159	1600	295	413	1	119	4.0e-45	152.4	pfam02801	Ketoacyl-synt_C	119
2576840159	1600	571	890	2	316	6.1e-70	236	pfam00698	Acyl_transf_1	318
2576840159	1600	1204	1383	1	180	4.3e-64	215.5	pfam08659	KR	181
2576840159	1600	1481	1548	3	67	5.4e-11	42.5	pfam00550	PP-binding	67
2576840160	3122	34	285	2	254	9.1e-99	330	pfam00109	ketoacyl-synt	254
2576840160	3122	293	411	1	118	2.4e-44	149.9	pfam02801	Ketoacyl-synt_C	119
2576840160	3122	564	830	1	253	2.8e-55	187.8	pfam00698	Acyl_transf_1	318
2576840160	3122	960	1027	2	67	4.8e-10	39.5	pfam00550	PP-binding	67
2576840160	3122	1243	1566	4	315	5.7e-41	140.4	pfam00202	Aminotran_3	339
2576840160	3122	1687	2004	4	307	5.7e-48	163.6	pfam00296	Bac_luciferase	307
2576840160	3122	2039	2338	5	300	5.5e-66	222.4	pfam00668	Condensation	301
2576840160	3122	2359	2448	1	91	1.0e-22	80.2	pfam13745	HxxPF_rpt	91
2576840160	3122	2501	2907	1	416	3.3e-100	335.4	pfam00501	AMP-binding	417
2576840160	3122	2915	2990	1	73	7.8e-13	49.1	pfam13193	AMP-binding_C	73
2576840160	3122	3019	3083	2	67	1.9e-05	24.8	pfam00550	PP-binding	67
2576840161	1529	10	261	2	254	7.7e-60	202.4	pfam00109	ketoacyl-synt	254
2576840161	1529	269	388	1	119	3.1e-41	139.9	pfam02801	Ketoacyl-synt_C	119
2576840161	1529	532	855	1	268	6.9e-56	189.8	pfam00698	Acyl_transf_1	318
2576840161	1529	1147	1331	1	180	1.8e-30	105.9	pfam08659	KR	181
2576840161	1529	1418	1482	4	67	4.7e-15	55.6	pfam00550	PP-binding	67
2576840163	383	61	357	2	305	1.0e-30	107.1	pfam00529	HlyD	305
2576840164	1045	2	1025	2	1020	0.0e+00	1162.8	pfam00873	ACR_tran	1021
2576840165	471	59	248	1	188	1.8e-27	96.1	pfam02321	OEP	188
2576840165	471	270	455	6	187	1.1e-28	100.1	pfam02321	OEP	188
2576840166	168	8	159	19	155	4.7e-13	48.9	pfam05128	DUF697	162
2576840167	545	348	486	4	136	6.4e-25	88	pfam00005	ABC_tran	137
2576840168	348	37	234	2	174	1.4e-18	67.4	pfam01145	Band_7	179
2576840169	480	120	400	1	269	1.9e-59	201.1	pfam00361	Oxidored_q1	270
2576840170	490	126	402	2	269	3.1e-67	226.6	pfam00361	Oxidored_q1	270
2576840171	611	65	125	4	62	4.5e-18	64.5	pfam00662	Oxidored_q1_N	62
2576840171	611	136	408	1	269	1.9e-78	263.4	pfam00361	Oxidored_q1	270
2576840173	102	8	102	3	94	3.5e-22	77.7	pfam00420	Oxidored_q2	95
2576840174	169	14	159	4	143	7.6e-21	74.3	pfam00499	Oxidored_q3	144
2576840175	171	50	104	1	52	2.1e-10	40.8	pfam12838	Fer4_7	52
2576840176	318	8	314	6	309	6.9e-115	383.3	pfam00146	NADHdh	311
2576840177	895	1	82	5	80	2.6e-12	46.3	pfam13510	Fer2_4	82
2576840177	895	88	128	1	41	4.4e-16	57.8	pfam10588	NADH-G_4Fe-4S_3	41
2576840177	895	221	275	2	55	2.2e-08	33.8	pfam04879	Molybdop_Fe4S4	55
2576840177	895	558	645	363	423	1.3e-04	20.8	pfam00384	Molybdopterin	432
2576840178	423	49	222	1	151	8.9e-50	168.3	pfam01512	Complex1_51K	151
2576840178	423	244	295	5	56	1.0e-10	41.3	pfam10531	SLBB	59
2576840178	423	331	376	1	46	1.3e-16	59.4	pfam10589	NADH_4Fe-4S	46
2576840179	159	17	159	2	140	7.6e-42	142.3	pfam01257	2Fe-2S_thioredx	145
2576840180	588	51	160	2	103	4.4e-36	123.2	pfam00329	Complex1_30kDa	103
2576840180	588	318	588	1	272	2.5e-109	364.5	pfam00346	Complex1_49kDa	272
2576840181	212	54	164	4	129	7.7e-22	77.3	pfam01058	Oxidored_q6	131
2576840182	134	9	124	5	102	2.8e-26	91.3	pfam00507	Oxidored_q4	102
2576840186	120	16	64	1	49	4.9e-09	35.8	pfam13436	Gly-zipper_OmpA	118
2576840187	1064	91	200	2	114	6.5e-34	116.5	pfam14850	Pro_dh-DNA_bdg	114
2576840187	1064	201	506	8	309	1.8e-88	296.5	pfam01619	Pro_dh	313
2576840187	1064	579	1045	9	461	9.8e-111	370.3	pfam00171	Aldedh	462
2576840188	391	181	353	1	114	5.1e-08	32.9	pfam13365	Trypsin_2	120
2576840189	407	11	247	2	230	2.1e-64	217.2	pfam12704	MacB_PCD	232
2576840189	407	286	400	3	120	1.8e-23	82.5	pfam02687	FtsX	121
2576840190	226	22	171	1	136	2.7e-32	111.9	pfam00005	ABC_tran	137
2576840191	377	40	354	4	328	2.7e-40	138.5	pfam12700	HlyD_2	328
2576840192	455	39	238	3	188	2.8e-22	79.2	pfam02321	OEP	188
2576840192	455	264	445	5	188	1.3e-33	116.1	pfam02321	OEP	188
2576840194	172	18	134	1	118	2.3e-35	120.8	pfam13436	Gly-zipper_OmpA	118
2576840195	451	60	241	1	188	3.8e-24	85.3	pfam02321	OEP	188
2576840195	451	267	443	7	188	9.3e-22	77.5	pfam02321	OEP	188
2576840196	651	32	181	1	136	5.0e-29	101.3	pfam00005	ABC_tran	137
2576840196	651	266	497	1	231	5.1e-53	180	pfam12704	MacB_PCD	232
2576840196	651	531	644	2	121	5.7e-20	71.2	pfam02687	FtsX	121
2576840197	402	50	377	1	282	2.6e-18	66.2	pfam12700	HlyD_2	328
2576840199	640	6	99	2	108	6.2e-07	29.5	pfam06480	FtsH_ext	110
2576840199	640	188	322	1	131	1.9e-45	154.2	pfam00004	AAA	132
2576840199	640	382	593	2	212	6.1e-75	251.3	pfam01434	Peptidase_M41	213
2576840200	448	217	287	1	70	3.4e-13	48.9	pfam04542	Sigma70_r2	71
2576840200	448	296	373	2	73	6.2e-09	35.6	pfam04539	Sigma70_r3	78
2576840200	448	385	438	1	49	4.5e-16	57.8	pfam04545	Sigma70_r4	50
2576840201	242	5	82	4	80	3.0e-26	91	pfam04376	ATE_N	80
2576840201	242	101	228	2	128	5.3e-47	159	pfam04377	ATE_C	128
2576840203	337	7	130	1	120	1.6e-27	96.3	pfam01408	GFO_IDH_MocA	120
2576840203	337	142	249	1	114	6.9e-10	38.7	pfam02894	GFO_IDH_MocA_C	115
2576840205	540	61	225	2	153	3.5e-17	62.7	pfam13231	PMT_2	159
2576840206	94	12	83	1	72	1.6e-28	98.4	pfam07578	LAB_N	72
2576840207	243	4	168	1	115	2.7e-27	95.4	pfam00535	Glycos_transf_2	169
2576840208	131	11	131	1	121	1.6e-44	151	pfam00380	Ribosomal_S9	121
2576840209	142	15	142	1	127	7.4e-55	184.4	pfam00572	Ribosomal_L13	128
2576840210	453	8	119	1	110	1.9e-29	101.9	pfam00072	Response_reg	112
2576840210	453	144	306	2	167	1.8e-40	138.1	pfam00158	Sigma54_activat	168
2576840211	724	293	362	2	68	7.4e-14	51.6	pfam00672	HAMP	70
2576840211	724	389	493	3	104	2.5e-10	40.6	pfam13426	PAS_9	104
2576840211	724	502	573	3	64	1.6e-10	40.8	pfam00512	HisKA	68
2576840211	724	613	721	1	109	2.7e-23	81.8	pfam02518	HATPase_c	111
2576840212	194	30	193	5	160	2.8e-44	150.2	pfam14334	DUF4390	165
2576840213	435	1	120	1	133	4.9e-22	78.3	pfam01029	NusB	134
2576840213	435	158	433	1	281	2.8e-75	253.3	pfam01189	Nol1_Nop2_Fmu	283
2576840214	309	1	180	1	180	2.0e-45	154.5	pfam00551	Formyl_trans_N	181
2576840214	309	203	302	1	99	3.8e-24	84.6	pfam02911	Formyl_trans_C	100
2576840215	168	3	153	2	156	1.2e-53	180.6	pfam01327	Pep_deformylase	157
2576840216	372	34	81	1	41	2.9e-12	46.2	pfam01476	LysM	44
2576840217	350	58	266	2	211	2.3e-81	271.7	pfam02481	DNA_processg_A	212
2576840218	155	5	155	1	155	1.4e-49	167.6	pfam04361	DUF494	155
2576840219	775	4	117	2	100	3.5e-24	84.6	pfam01751	Toprim	100
2576840219	775	131	562	3	402	0.0e+00	437.6	pfam01131	Topoisom_bac	403
2576840219	775	590	628	1	38	9.7e-16	56.9	pfam01396	zf-C4_Topoisom	39
2576840219	775	640	678	2	38	5.6e-15	54.5	pfam01396	zf-C4_Topoisom	39
2576840219	775	682	722	2	36	2.6e-11	42.8	pfam01396	zf-C4_Topoisom	39
2576840220	185	14	184	3	169	5.5e-42	143	pfam01300	Sua5_yciO_yrdC	179
2576840221	423	1	107	1	107	1.3e-26	92.6	pfam02403	Seryl_tRNA_N	108
2576840221	423	171	343	1	172	1.5e-36	125.5	pfam00587	tRNA-synt_2b	173
2576840222	236	4	120	1	116	3.2e-29	101.1	pfam02537	CRCB	117
2576840223	181	9	171	1	163	1.1e-33	116.7	pfam00929	RNase_T	164
2576840224	416	181	408	6	225	3.1e-42	144.6	pfam01435	Peptidase_M48	226
2576840225	295	128	288	4	160	3.8e-50	169.2	pfam03193	DUF258	161
2576840229	635	2	61	3	60	2.2e-13	49.8	pfam02824	TGS	60
2576840229	635	169	218	2	44	8.6e-15	54.3	pfam07973	tRNA_SAD	44
2576840229	635	272	437	2	171	4.8e-43	146.7	pfam00587	tRNA-synt_2b	173
2576840229	635	539	630	1	93	3.0e-21	75.1	pfam03129	HGTP_anticodon	94
2576840230	156	1	67	16	75	2.0e-22	78.8	pfam05198	IF3_N	76
2576840230	156	67	154	1	88	1.7e-34	117.4	pfam00707	IF3_C	88
2576840231	65	2	62	1	61	1.2e-22	79.5	pfam01632	Ribosomal_L35p	61
2576840232	120	2	109	2	108	4.3e-48	161.7	pfam00453	Ribosomal_L20	108
2576840233	339	17	89	3	73	1.8e-24	85.2	pfam02912	Phe_tRNA-synt_N	73
2576840233	339	92	338	2	247	2.9e-107	357.4	pfam01409	tRNA-synt_2d	247
2576840234	791	45	146	1	94	8.3e-23	80	pfam01588	tRNA_bind	95
2576840234	791	212	385	1	174	1.1e-70	236.5	pfam03483	B3_4	174
2576840234	791	403	471	4	70	1.2e-17	63.4	pfam03484	B5	70
2576840234	791	697	790	1	94	1.9e-26	92	pfam03147	FDX-ACB	94
2576840235	98	3	92	1	89	6.0e-31	106.3	pfam00216	Bac_DNA_binding	90
2576840236	117	19	89	1	68	3.9e-23	80.9	pfam13411	MerR_1	69
2576840238	334	158	317	1	171	3.9e-35	121	pfam00589	Phage_integrase	173
2576840239	73	3	53	3	50	1.3e-06	28.4	pfam12728	HTH_17	51
2576840242	372	1	187	1	191	6.2e-32	110.6	pfam05707	Zot	193
2576840258	246	30	150	49	162	3.5e-12	46.1	pfam00145	DNA_methylase	335
2576840259	213	37	208	2	150	3.5e-30	104.4	pfam03167	UDG	152
2576840260	93	5	78	2	72	1.2e-12	48	pfam01541	GIY-YIG	80
2576840261	230	15	225	1	212	9.2e-63	211.5	pfam01988	VIT1	213
2576840262	648	121	333	2	230	6.7e-33	113.6	pfam00122	E1-E2_ATPase	230
2576840262	648	337	550	2	214	1.3e-30	107.4	pfam00702	Hydrolase	215
2576840263	254	6	243	2	240	2.2e-53	181.3	pfam01784	NIF3	242
2576840264	168	30	159	1	128	2.5e-15	56.2	pfam00293	NUDIX	135
2576840266	194	33	181	2	153	8.8e-27	93.9	pfam00484	Pro_CA	153
2576840267	300	4	63	2	60	1.7e-16	59.7	pfam00126	HTH_1	60
2576840267	300	88	293	4	208	2.5e-40	137.8	pfam03466	LysR_substrate	209
2576840268	198	16	62	2	45	8.9e-07	28.4	pfam00440	TetR_N	47
2576840268	198	87	168	3	79	1.9e-12	47.5	pfam13305	WHG	81
2576840269	982	10	296	6	293	2.7e-28	98.8	pfam05231	MASE1	299
2576840269	982	313	418	1	103	5.8e-16	58.7	pfam13426	PAS_9	104
2576840269	982	436	539	2	104	7.2e-20	71.3	pfam13426	PAS_9	104
2576840269	982	551	709	1	160	1.2e-49	168	pfam00990	GGDEF	161
2576840269	982	728	964	2	236	4.5e-67	225.9	pfam00563	EAL	236
2576840270	1183	144	249	1	104	3.3e-15	56.3	pfam13426	PAS_9	104
2576840270	1183	284	371	2	90	9.7e-17	60.8	pfam08447	PAS_3	91
2576840270	1183	411	499	2	90	6.3e-14	51.8	pfam08447	PAS_3	91
2576840270	1183	523	621	2	104	4.7e-12	46.1	pfam13426	PAS_9	104
2576840270	1183	639	742	2	104	1.3e-18	67.2	pfam13426	PAS_9	104
2576840270	1183	754	912	1	160	8.6e-50	168.4	pfam00990	GGDEF	161
2576840270	1183	931	1167	3	236	3.0e-69	233	pfam00563	EAL	236
