gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	cog_id	cog_name	cog_length
2576839665	295	33.87	38	285	1	229	9.0e-23	100	COG2801	Transposase and inactivated derivatives	232
2576839666	98	26	1	98	1	99	5.0e-08	49.5	COG2963	Transposase and inactivated derivatives	116
2576839671	149	27.27	1	143	3	144	2.0e-18	85	COG4103	Uncharacterized protein conserved in bacteria	148
2576839673	225	22.8	6	198	4	193	2.0e-10	59.3	COG1309	Transcriptional regulator	201
2576839674	425	33.15	49	411	13	365	3.0e-36	146	COG0845	Membrane-fusion protein	372
2576839675	1066	47.69	3	1037	1	1005	0.0e+00	970	COG0841	Cation/multidrug efflux pump	1009
2576839676	497	35.85	33	495	1	455	1.0e-64	241	COG1538	Outer membrane protein	457
2576839679	392	49.38	1	391	1	402	0.0e+00	505	COG2081	Predicted flavoproteins	408
2576839683	102	34.02	4	99	3	98	2.0e-09	53.9	COG3668	Plasmid stabilization system protein	98
2576839685	275	53.26	6	265	3	263	2.0e-98	352	COG1127	ABC-type transport system involved in resistance to organic solvents, ATPase component	263
2576839686	260	47.29	1	258	8	264	2.0e-66	245	COG0767	ABC-type transport system involved in resistance to organic solvents, permease component	267
2576839688	103	31.4	9	94	9	94	3.0e-11	60.3	COG3113	Predicted NTP binding protein (contains STAS domain)	99
2576839689	421	62.38	1	419	1	418	0.0e+00	608	COG0766	UDP-N-acetylglucosamine enolpyruvyl transferase	421
2576839690	209	45.41	1	209	2	217	6.0e-55	206	COG0040	ATP phosphoribosyltransferase	290
2576839691	436	51.79	17	434	7	422	0.0e+00	526	COG0141	Histidinol dehydrogenase	425
2576839692	362	37.15	10	359	1	352	5.0e-75	274	COG0079	Histidinol-phosphate/aromatic aminotransferase and cobyric acid decarboxylase	356
2576839693	199	35.71	1	195	2	170	1.0e-33	136	COG0723	Rieske Fe-S protein	177
2576839694	468	50.92	11	390	9	372	2.0e-96	346	COG1290	Cytochrome b subunit of the bc complex	381
2576839695	240	31.02	1	240	6	250	6.0e-45	174	COG2857	Cytochrome c1	250
2576839696	211	31.43	11	206	1	208	2.0e-25	109	COG0625	Glutathione S-transferase	211
2576839697	125	41.72	1	125	5	155	4.0e-34	136	COG2969	Stringent starvation protein B	155
2576839698	188	37.74	14	118	11	116	1.0e-16	79.7	COG2863	Cytochrome c553	121
2576839702	553	37.88	1	262	9	269	2.0e-48	187	COG3267	Type II secretory pathway, component ExeA (predicted ATPase)	269
2576839703	334	31.1	1	334	1	313	3.0e-53	202	COG0451	Nucleoside-diphosphate-sugar epimerases	314
2576839704	147	45.32	1	138	2	137	2.0e-42	164	COG0432	Uncharacterized conserved protein	137
2576839706	301	42.31	6	290	1	281	6.0e-66	244	COG0061	Predicted sugar kinase	281
2576839707	568	46.03	1	552	1	552	0.0e+00	542	COG0497	ATPase involved in DNA repair	557
2576839708	341	44.25	1	335	14	346	6.0e-97	347	COG2957	Peptidylarginine deiminase and related enzymes	346
2576839710	147	26.47	71	137	1	68	1.0e-07	49.6	COG0695	Glutaredoxin and related proteins	80
2576839711	205	39.67	13	191	21	201	1.0e-39	156	COG3647	Predicted membrane protein	205
2576839712	294	36.99	3	292	1	274	2.0e-58	219	COG0388	Predicted amidohydrolase	274
2576839714	167	30.81	4	163	54	221	3.0e-19	88.2	COG1451	Predicted metal-dependent hydrolase	223
2576839715	292	48.45	3	290	2	285	1.0e-79	289	COG3001	Fructosamine-3-kinase	286
2576839716	335	36.65	131	317	1	181	1.0e-31	130	COG2199	FOG: GGDEF domain	181
2576839717	229	32.56	15	227	5	218	3.0e-36	145	COG4122	Predicted O-methyltransferase	219
2576839719	285	31.91	7	282	60	332	4.0e-59	221	COG0568	DNA-directed RNA polymerase, sigma subunit (sigma70/sigma32)	342
2576839720	332	31.13	31	332	1	297	7.0e-50	191	COG2177	Cell division protein	297
2576839721	218	57.87	1	216	1	216	1.0e-83	302	COG2884	Predicted ATPase involved in cell division	223
2576839722	666	52.99	336	663	6	339	3.0e-115	409	COG0552	Signal recognition particle GTPase	340
2576839724	240	24.37	2	234	11	242	2.0e-29	123	COG3346	Uncharacterized conserved protein	252
2576839726	287	32.77	53	287	5	206	1.0e-36	146	COG1845	Heme/copper-type cytochrome/quinol oxidase, subunit 3	209
2576839727	180	39.2	8	178	9	182	3.0e-40	158	COG3175	Cytochrome oxidase assembly factor	195
2576839728	538	52.41	25	538	9	523	0.0e+00	541	COG0843	Heme/copper-type cytochrome/quinol oxidases, subunit 1	566
2576839729	384	33.33	11	268	1	231	2.0e-54	206	COG1622	Heme/copper-type cytochrome/quinol oxidases, subunit 2	247
2576839730	132	33.88	11	130	9	129	3.0e-14	70.8	COG2703	Hemerythrin	144
2576839732	219	40.72	1	219	1	218	1.0e-55	209	COG0132	Dethiobiotin synthetase	223
2576839734	288	24.33	1	284	9	280	2.0e-19	89.8	COG0596	Predicted hydrolases or acyltransferases (alpha/beta hydrolase superfamily)	282
2576839735	389	48.94	11	384	10	387	9.0e-120	423	COG0156	7-keto-8-aminopelargonate synthetase and related enzymes	388
2576839736	322	57.1	8	315	11	318	5.0e-117	414	COG0502	Biotin synthase and related enzymes	335
2576839737	235	40.99	15	235	9	223	2.0e-42	165	COG1040	Predicted amidophosphoribosyltransferases	225
2576839744	352	29.05	68	243	62	232	6.0e-21	95.3	COG1376	Uncharacterized protein conserved in bacteria	232
2576839745	244	23.64	7	224	9	225	3.0e-21	95.7	COG0300	Short-chain dehydrogenases of various substrate specificities	265
2576839746	190	25.87	4	182	3	195	6.0e-23	100	COG0288	Carbonic anhydrase	207
2576839748	519	42.98	176	518	108	463	2.0e-103	370	COG2204	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains	464
2576839762	219	40.76	7	215	1	211	2.0e-46	178	COG2197	Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain	211
2576839765	220	22.87	1	219	3	207	2.0e-16	79.2	COG0778	Nitroreductase	207
2576839767	468	35.25	3	387	1	397	3.0e-63	236	COG1696	Predicted membrane protein involved in D-alanine export	425
2576839772	200	17.37	12	195	23	199	1.0e-06	46.9	COG3056	Uncharacterized lipoprotein	204
2576839778	279	34.7	2	268	6	250	4.0e-53	201	COG4279	Uncharacterized conserved protein	266
2576839779	1020	30.09	290	1013	72	866	4.0e-92	333	COG0553	Superfamily II DNA/RNA helicases, SNF2 family	866
2576839780	101	47.87	1	94	2	94	2.0e-23	100	COG0776	Bacterial nucleoid DNA-binding protein	94
2576839782	169	64.46	1	166	26	191	4.0e-63	234	COG3812	Uncharacterized protein conserved in bacteria	193
2576839786	91	38.46	1	91	2	91	7.0e-12	62.5	COG0776	Bacterial nucleoid DNA-binding protein	94
2576839793	161	43.37	1	161	2	167	4.0e-36	144	COG0629	Single-stranded DNA-binding protein	167
2576839797	571	28.07	24	340	3	327	4.0e-31	129	COG3344	Retron-type reverse transcriptase	328
2576839802	398	37.6	149	398	6	254	7.0e-64	238	COG2200	FOG: EAL domain	256
2576839804	300	22.76	48	290	46	289	1.0e-15	77.2	COG0668	Small-conductance mechanosensitive channel	316
2576839806	247	30	8	73	5	73	4.0e-03	35.7	COG3831	Uncharacterized conserved protein	85
2576839816	571	27.49	24	340	3	327	4.0e-31	129	COG3344	Retron-type reverse transcriptase	328
2576839822	356	25.43	11	345	8	302	3.0e-07	50	COG4643	Uncharacterized protein conserved in bacteria	366
2576839828	617	36.94	303	614	133	432	2.0e-63	237	COG3706	Response regulator containing a CheY-like receiver domain and a GGDEF domain	435
2576839831	373	27.86	23	361	60	374	9.0e-31	128	COG5659	FOG: Transposase	385
2576839836	440	23.96	40	393	8	385	4.0e-23	102	COG3550	Uncharacterized protein related to capsule biosynthesis enzymes	392
2576839840	908	41.39	25	895	38	913	0.0e+00	808	COG0474	Cation transport ATPase	917
2576839841	196	28.93	1	192	3	198	4.0e-24	104	COG2928	Uncharacterized conserved protein	222
2576839842	977	43.48	70	968	9	912	0.0e+00	784	COG0474	Cation transport ATPase	917
2576839845	450	45.68	1	446	1	449	6.0e-110	391	COG0770	UDP-N-acetylmuramyl pentapeptide synthase	451
2576839846	246	43.28	5	205	1	198	4.0e-46	178	COG0132	Dethiobiotin synthetase	223
2576839848	449	46.02	2	449	1	447	0.0e+00	550	COG0161	Adenosylmethionine-8-amino-7-oxononanoate aminotransferase	449
2576839849	626	54.29	1	614	8	575	0.0e+00	774	COG0129	Dihydroxyacid dehydratase/phosphogluconate dehydratase	575
2576839850	406	47.26	4	405	1	357	6.0e-125	440	COG0821	Enzyme involved in the deoxyxylulose pathway of isoprenoid biosynthesis	361
2576839851	557	61.88	19	464	1	426	0.0e+00	638	COG2895	GTPases - Sulfate adenylate transferase subunit 1	431
2576839853	302	37.5	7	302	17	261	3.0e-57	215	COG0175	3'-phosphoadenosine 5'-phosphosulfate sulfotransferase (PAPS reductase)/FAD synthetase and related enzymes	261
2576839854	356	26.43	61	340	41	299	1.0e-18	87.9	COG0385	Predicted Na+-dependent transporter	319
2576839855	226	28.64	17	217	3	206	5.0e-32	131	COG0288	Carbonic anhydrase	207
2576839856	307	34.83	15	303	7	291	9.0e-55	207	COG3781	Predicted membrane protein	306
2576839858	230	15.76	16	218	6	193	4.0e-07	48.9	COG1309	Transcriptional regulator	201
2576839859	472	50.21	1	472	1	470	0.0e+00	579	COG4770	Acetyl/propionyl-CoA carboxylase, alpha subunit	645
2576839860	608	63.17	1	463	3	465	0.0e+00	703	COG5016	Pyruvate/oxaloacetate carboxyltransferase	472
2576839861	330	50.25	6	203	11	208	1.0e-61	230	COG0009	Putative translation factor (SUA5)	211
2576839865	106	25.2	1	106	1	126	1.0e-08	51.4	COG1553	Uncharacterized conserved protein involved in intracellular sulfur reduction	126
2576839866	2188	48.95	731	1423	2	711	0.0e+00	692	COG2217	Cation transport ATPase	713
2576839868	1065	52.06	1	1041	1	1022	0.0e+00	1287	COG3696	Putative silver efflux pump	1027
2576839869	495	24.7	157	487	33	364	1.0e-20	94.4	COG0845	Membrane-fusion protein	372
2576839877	135	25	9	124	4	118	2.0e-14	71.8	COG3682	Predicted transcriptional regulator	123
2576839878	1045	51.86	1	1045	1	1025	0.0e+00	1306	COG3696	Putative silver efflux pump	1027
2576839879	111	56.48	3	109	1	108	9.0e-24	101	COG1742	Uncharacterized conserved protein	109
2576839880	494	27.3	155	486	32	364	1.0e-22	101	COG0845	Membrane-fusion protein	372
2576839881	453	25.91	58	450	45	456	1.0e-38	154	COG1538	Outer membrane protein	457
2576839885	106	21.09	1	106	1	126	4.0e-07	46.4	COG1553	Uncharacterized conserved protein involved in intracellular sulfur reduction	126
2576839887	1048	50.53	1	1039	1	1027	0.0e+00	1188	COG3696	Putative silver efflux pump	1027
2576839888	473	31.19	127	435	32	353	5.0e-24	105	COG0845	Membrane-fusion protein	372
2576839889	458	22.06	61	458	43	449	2.0e-26	113	COG1538	Outer membrane protein	457
2576839891	349	22.97	11	289	8	290	9.0e-12	64.9	COG0697	Permeases of the drug/metabolite transporter (DMT) superfamily	292
2576839894	1016	27.39	1	1005	2	1006	0.0e+00	603	COG0841	Cation/multidrug efflux pump	1009
2576839895	371	26.36	36	364	28	372	2.0e-15	77.1	COG0845	Membrane-fusion protein	372
2576839896	460	22.08	76	449	51	443	1.0e-20	94.8	COG1538	Outer membrane protein	457
2576839897	459	28.83	129	451	9	327	1.0e-35	144	COG0642	Signal transduction histidine kinase	336
2576839898	221	44.2	1	219	5	227	3.0e-54	205	COG0745	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	229
2576839906	498	32.62	31	498	1	447	2.0e-45	177	COG1538	Outer membrane protein	457
2576839907	154	21.28	16	143	5	144	6.0e-04	36.9	COG3909	Cytochrome c556	147
2576839908	236	42.22	6	229	2	224	7.0e-62	230	COG1136	ABC-type antimicrobial peptide transport system, ATPase component	226
2576839909	400	20.51	12	398	26	405	6.0e-09	55.7	COG4591	ABC-type transport system, involved in lipoprotein release, permease component	408
2576839910	383	25.82	1	360	3	353	1.0e-21	97.9	COG0845	Membrane-fusion protein	372
2576839911	202	21.99	1	191	1	189	1.0e-06	47	COG1309	Transcriptional regulator	201
2576839912	1652	43.26	1	895	20	915	0.0e+00	790	COG0474	Cation transport ATPase	917
2576839913	368	39.42	60	368	27	321	2.0e-65	243	COG3667	Uncharacterized protein involved in copper resistance	321
2576839914	581	26.75	16	581	1	449	8.0e-77	281	COG2132	Putative multicopper oxidases	451
2576839917	149	50	10	147	8	144	4.0e-39	153	COG3019	Predicted metal-binding protein	149
2576839920	130	36.84	2	129	1	132	8.0e-24	102	COG1815	Flagellar basal body protein	133
2576839921	225	45.65	1	225	1	229	2.0e-59	222	COG0745	Response regulators consisting of a CheY-like receiver domain and a winged-helix DNA-binding domain	229
2576839922	463	34.42	132	463	3	329	2.0e-39	157	COG0642	Signal transduction histidine kinase	336
2576839925	190	30.88	42	174	41	176	5.0e-18	84.5	COG2128	Uncharacterized conserved protein	177
2576839929	1053	49.09	1	1046	1	1027	0.0e+00	1167	COG3696	Putative silver efflux pump	1027
2576839930	477	32.82	129	434	35	353	9.0e-25	108	COG0845	Membrane-fusion protein	372
2576839931	431	19.9	33	425	43	443	3.0e-26	113	COG1538	Outer membrane protein	457
2576839937	740	68.77	27	738	24	728	0.0e+00	1086	COG0376	Catalase (peroxidase I)	730
2576839938	291	30.48	1	286	1	288	9.0e-33	134	COG0583	Transcriptional regulator	297
2576839941	291	32.29	13	282	10	293	2.0e-40	159	COG4974	Site-specific recombinase XerD	300
2576839942	412	32.53	120	403	9	292	7.0e-42	164	COG4974	Site-specific recombinase XerD	300
2576839943	310	26.14	1	296	6	290	5.0e-18	85.3	COG4974	Site-specific recombinase XerD	300
2576839944	332	32.37	9	311	7	298	3.0e-43	169	COG4974	Site-specific recombinase XerD	300
2576839955	315	24.54	32	298	22	281	4.0e-22	99.1	COG4974	Site-specific recombinase XerD	300
2576839956	262	22.38	16	138	13	153	6.0e-03	35	COG0456	Acetyltransferases	177
2576839957	251	30.59	7	248	3	254	9.0e-40	157	COG0084	Mg-dependent DNase	256
2576839962	372	16.43	31	170	9	137	7.0e-04	38.8	COG3415	Transposase and inactivated derivatives	138
2576839965	214	49.03	1	206	1	205	3.0e-61	228	COG2808	Transcriptional regulator	209
2576839969	131	35.34	3	117	6	119	5.0e-22	96.6	COG3791	Uncharacterized conserved protein	133
2576839970	144	41.76	53	143	3	92	6.0e-17	80	COG4891	Uncharacterized conserved protein	93
2576839977	191	52.94	2	188	1	182	3.0e-58	218	COG2310	Uncharacterized proteins involved in stress response, homologs of TerZ and putative cAMP-binding protein CABP1	182
2576839983	361	24.81	102	359	52	288	2.0e-09	57.2	COG4973	Site-specific recombinase XerC	299
2576839989	246	38.57	6	226	4	226	6.0e-57	214	COG1131	ABC-type multidrug transport system, ATPase component	293
2576839990	320	28.85	27	320	7	308	1.0e-28	121	COG3391	Uncharacterized conserved protein	381
2576839991	397	21.41	28	359	5	349	2.0e-07	50.9	COG0683	ABC-type branched-chain amino acid transport systems, periplasmic component	366
2576839993	274	38.06	5	268	3	265	3.0e-54	205	COG3217	Uncharacterized Fe-S protein	270
2576839996	239	30.13	8	236	14	221	7.0e-33	134	COG1451	Predicted metal-dependent hydrolase	223
2576839997	131	35.88	1	131	1	128	2.0e-25	107	COG2346	Truncated hemoglobins	133
2576839998	222	35.37	4	222	7	233	6.0e-21	94.6	COG0670	Integral membrane protein, interacts with FtsH	233
2576840002	283	31.4	1	252	1	240	5.0e-43	168	COG1360	Flagellar motor protein	244
2576840003	251	39.02	1	245	1	246	5.0e-60	224	COG1291	Flagellar motor component	266
2576840004	237	41.26	14	234	29	247	3.0e-50	192	COG1191	DNA-directed RNA polymerase specialized sigma subunit	247
2576840005	277	33.46	7	271	2	262	2.0e-49	189	COG0455	ATPases involved in chromosome partitioning	262
2576840006	492	27.04	1	477	1	401	3.0e-73	269	COG1419	Flagellar GTP-binding protein	407
2576840007	699	55.12	5	696	8	694	0.0e+00	845	COG1298	Flagellar biosynthesis pathway, component FlhA	696
2576840008	374	45.13	3	361	5	363	2.0e-109	389	COG1377	Flagellar biosynthesis pathway, component FlhB	363
2576840009	257	40.47	1	257	1	256	2.0e-38	152	COG1684	Flagellar biosynthesis pathway, component FliR	258
2576840010	89	48.31	1	89	1	89	3.0e-13	66.7	COG1987	Flagellar biosynthesis pathway, component FliQ	89
2576840011	252	54.51	7	250	5	248	8.0e-71	260	COG1338	Flagellar biosynthesis pathway, component FliP	248
2576840012	147	29.09	35	142	20	129	2.0e-13	68.8	COG3190	Flagellar biogenesis protein	137
2576840013	126	42.86	18	115	39	136	1.0e-21	95.5	COG1886	Flagellar motor switch/type III secretory pathway protein	136
2576840014	331	41.32	1	331	1	321	1.0e-80	293	COG1868	Flagellar motor switch protein	332
2576840015	167	23.95	1	167	2	159	2.0e-17	82.2	COG1580	Flagellar basal body-associated protein	159
2576840016	288	22.58	178	269	11	103	1.0e-02	34.3	COG2198	FOG: HPt domain	122
2576840017	1012	25.51	11	776	15	728	1.0e-53	205	COG3170	Tfp pilus assembly protein FimV	755
2576840018	340	58.75	5	336	2	334	3.0e-120	425	COG0136	Aspartate-semialdehyde dehydrogenase	334
2576840019	212	42.59	1	212	1	178	3.0e-47	181	COG0563	Adenylate kinase and related kinases	178
2576840021	188	40.94	18	186	22	192	5.0e-40	157	COG3310	Uncharacterized protein conserved in bacteria	196
2576840022	132	31.45	11	132	4	127	2.0e-14	71.6	COG3755	Uncharacterized protein conserved in bacteria	127
2576840024	99	31.11	11	99	5	94	2.0e-12	64.3	COG5626	Uncharacterized conserved small protein	97
2576840025	441	43.17	1	439	29	485	5.0e-117	414	COG0513	Superfamily II DNA and RNA helicases	513
2576840026	335	45.12	9	335	1	322	1.0e-101	363	COG2896	Molybdenum cofactor biosynthesis enzyme	322
2576840027	302	40.06	1	297	4	320	1.0e-58	220	COG2423	Predicted ornithine cyclodeaminase, mu-crystallin homolog	330
2576840028	307	29.63	127	307	4	191	1.0e-29	123	COG0352	Thiamine monophosphate synthase	211
2576840029	404	46.55	1	404	2	404	3.0e-128	451	COG1364	N-acetylglutamate synthase (N-acetylornithine aminotransferase)	404
2576840030	381	40.47	4	302	1	298	6.0e-69	254	COG0053	Predicted Co/Zn/Cd cation transporters	304
2576840031	76	38.89	4	74	6	77	2.0e-12	63.7	COG0425	Predicted redox protein, regulator of disulfide bond formation	78
2576840032	348	20.18	3	309	2	329	1.0e-30	127	COG0482	Predicted tRNA(5-methylaminomethyl-2-thiouridylate) methyltransferase, contains the PP-loop ATPase domain	356
2576840033	477	54.73	130	477	9	356	1.0e-117	417	COG5008	Tfp pilus assembly protein, ATPase PilU	375
2576840034	379	61.08	12	362	9	360	0.0e+00	497	COG5008	Tfp pilus assembly protein, ATPase PilU	375
2576840036	200	52.15	19	181	3	165	1.0e-59	222	COG0225	Peptide methionine sulfoxide reductase	174
2576840037	354	28.96	10	261	1	257	2.0e-29	123	COG3000	Sterol desaturase	271
2576840038	506	45.7	19	501	1	472	0.0e+00	508	COG1012	NAD-dependent aldehyde dehydrogenases	472
2576840039	856	19.77	688	853	6	155	4.0e-08	54.1	COG0835	Chemotaxis signal transduction protein	165
2576840040	227	36.73	1	223	1	218	9.0e-43	167	COG1214	Inactive homolog of metal-dependent proteases, putative molecular chaperone	220
2576840041	645	37.38	13	639	1	648	4.0e-130	458	COG1199	Rad3-related DNA helicases	654
2576840044	545	30.43	9	544	1	448	2.0e-57	217	COG2132	Putative multicopper oxidases	451
2576840046	181	32.02	5	172	1	178	2.0e-22	99.2	COG1514	2'-5' RNA ligase	180
2576840047	452	48.54	8	452	1	439	0.0e+00	483	COG1570	Exonuclease VII, large subunit	440
2576840048	245	31.74	12	240	7	229	3.0e-21	95.7	COG5581	Predicted glycosyltransferase	233
2576840049	239	24.03	11	239	6	230	4.0e-20	91.9	COG5581	Predicted glycosyltransferase	233
2576840050	127	52.83	21	126	1	106	7.0e-21	92.8	COG2076	Membrane transporters of cations and cationic drugs	106
2576840051	96	25.25	1	95	1	96	4.0e-06	42.9	COG2168	Uncharacterized conserved protein involved in oxidation of intracellular sulfur	96
2576840052	108	51.49	8	108	11	111	9.0e-33	131	COG2920	Dissimilatory sulfite reductase (desulfoviridin), gamma subunit	111
2576840054	130	53.68	1	95	3	97	2.0e-22	97.7	COG1188	Ribosome-associated heat shock protein implicated in the recycling of the 50S subunit (S4 paralog)	100
2576840055	119	37.96	13	119	3	107	3.0e-16	77.7	COG0607	Rhodanese-related sulfurtransferase	110
2576840056	315	62.63	1	297	2	294	4.0e-120	424	COG0761	Penicillin tolerance protein	294
2576840057	161	38.46	5	157	13	168	5.0e-37	146	COG0684	Demethylmenaquinone methyltransferase	210
2576840058	464	42.93	18	411	3	346	5.0e-106	378	COG0826	Collagenase and related proteases	347
2576840060	148	52.41	1	145	1	145	9.0e-53	199	COG1490	D-Tyr-tRNAtyr deacylase	145
2576840061	173	34.65	49	173	4	115	2.0e-10	58.7	COG2105	Uncharacterized conserved protein	120
2576840062	409	26.52	5	385	3	347	3.0e-48	186	COG0205	6-phosphofructokinase	347
2576840063	334	51.21	5	334	2	325	2.0e-124	438	COG0158	Fructose-1,6-bisphosphatase	326
2576840066	246	39.66	6	240	1	233	3.0e-45	175	COG1183	Phosphatidylserine synthase	234
2576840067	514	53.61	3	415	1	409	5.0e-125	441	COG0119	Isopropylmalate/homocitrate/citramalate synthases	409
2576840068	228	44.28	39	226	2	202	7.0e-44	170	COG1573	Uracil-DNA glycosylase	202
2576840069	180	28.92	32	177	8	171	3.0e-18	85.1	COG0456	Acetyltransferases	177
2576840070	284	48.85	21	276	1	260	1.0e-73	269	COG0483	Archaeal fructose-1,6-bisphosphatase and related enzymes of inositol monophosphatase family	260
2576840071	246	49.36	1	235	1	230	4.0e-72	264	COG0565	rRNA methylase	242
2576840072	255	60.12	1	168	3	170	1.0e-64	240	COG1045	Serine acetyltransferase	194
2576840073	157	39.13	1	137	1	138	6.0e-36	143	COG1959	Predicted transcriptional regulator	150
2576840074	369	49.87	1	365	2	374	3.0e-122	431	COG1104	Cysteine sulfinate desulfinase/cysteine desulfurase and related enzymes	386
2576840075	107	47.22	1	107	3	110	1.0e-31	128	COG0316	Uncharacterized conserved protein	110
2576840076	2522	17.69	1528	2202	21	651	1.0e-16	84.2	COG3209	Rhs family protein	796
2576840079	282	48.01	5	280	4	254	4.0e-85	307	COG0030	Dimethyladenosine transferase (rRNA methylation)	259
2576840080	329	56.17	8	327	4	326	9.0e-112	396	COG1995	Pyridoxal phosphate biosynthesis protein	332
2576840082	669	45.3	480	658	1	181	5.0e-48	186	COG2199	FOG: GGDEF domain	181
2576840083	683	18.75	1	683	25	768	2.0e-26	114	COG1629	Outer membrane receptor proteins, mostly Fe transport	768
2576840084	169	29.08	21	161	1	140	1.0e-22	99.6	COG0735	Fe2+/Zn2+ uptake regulation proteins	145
2576840087	436	37.86	3	436	2	436	0.0e+00	460	COG0621	2-methylthioadenine synthetase	437
2576840089	426	52.32	8	411	2	402	1.0e-98	353	COG1301	Na+/H+-dicarboxylate symporters	415
2576840093	209	40.1	3	209	2	208	2.0e-39	155	COG3404	Methenyl tetrahydrofolate cyclohydrolase	208
2576840095	432	44.66	14	432	1	419	1.0e-128	453	COG1519	3-deoxy-D-manno-octulosonic-acid transferase	419
2576840096	149	44.97	1	149	1	148	5.0e-36	143	COG0359	Ribosomal protein L9	148
2576840098	75	63.24	1	68	8	75	8.0e-22	95.3	COG0238	Ribosomal protein S18	75
2576840099	152	43.24	2	111	1	111	1.0e-30	125	COG0360	Ribosomal protein S6	112
2576840101	152	27.14	1	140	1	140	1.0e-06	46	COG2882	Flagellar biosynthesis chaperone	148
2576840102	454	55.88	7	447	1	440	0.0e+00	579	COG1157	Flagellar biosynthesis/type III secretory pathway ATPase	441
2576840103	263	30.63	12	228	10	230	3.0e-27	115	COG1317	Flagellar biosynthesis/type III secretory pathway protein	234
2576840104	335	45.95	4	335	7	339	2.0e-74	272	COG1536	Flagellar motor switch protein	339
2576840105	609	37.61	47	608	16	545	1.0e-107	384	COG1766	Flagellar biosynthesis/type III secretory pathway lipoprotein	545
2576840106	104	44.55	4	104	7	105	5.0e-14	69.6	COG1677	Flagellar hook-basal body protein	105
2576840107	468	45.84	1	459	2	454	0.0e+00	476	COG2204	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains	464
2576840108	417	34.01	155	394	93	333	6.0e-35	141	COG0642	Signal transduction histidine kinase	336
2576840109	483	41.14	1	483	2	458	4.0e-113	401	COG2204	Response regulator containing CheY-like receiver, AAA-type ATPase, and DNA-binding domains	464
2576840110	416	45.35	5	416	1	417	2.0e-119	423	COG4536	Putative Mg2+ and Co2+ transporter CorB	423
2576840114	379	34.32	74	376	2	298	1.0e-63	237	COG2813	16S RNA G1207 methylase RsmC	300
2576840115	188	35.61	1	132	3	131	7.0e-25	107	COG0231	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	131
2576840116	294	39.51	7	289	2	285	3.0e-64	238	COG2084	3-hydroxyisobutyrate dehydrogenase and related beta-hydroxyacid dehydrogenases	286
2576840117	260	42.41	1	257	1	257	2.0e-68	252	COG3622	Hydroxypyruvate isomerase	260
2576840120	161	62.89	1	159	1	159	5.0e-66	243	COG0669	Phosphopantetheine adenylyltransferase	159
2576840121	185	43.24	4	183	1	185	6.0e-51	193	COG0742	N6-adenine-specific methylase	187
2576840122	457	27.19	35	449	9	429	2.0e-67	250	COG0612	Predicted Zn-dependent peptidases	438
2576840123	455	32.57	9	438	2	430	4.0e-79	289	COG0612	Predicted Zn-dependent peptidases	438
2576840124	645	43.92	67	616	1	520	0.0e+00	668	COG0365	Acyl-coenzyme A synthetases/AMP-(fatty) acid ligases	528
2576840125	584	33.51	15	580	12	567	3.0e-98	352	COG1132	ABC-type multidrug transport system, ATPase and permease components	567
2576840126	716	25.42	17	648	102	631	3.0e-88	320	COG0209	Ribonucleotide reductase, alpha subunit	696
2576840131	247	23.58	1	232	5	224	1.0e-16	80.3	COG1969	Ni,Fe-hydrogenase I cytochrome b subunit	227
2576840134	650	48.24	60	650	1	590	0.0e+00	609	COG0465	ATP-dependent Zn proteases	596
2576840140	216	50	7	200	4	197	1.0e-61	229	COG4566	Response regulator	202
2576840143	145	37.41	6	136	8	142	4.0e-22	97.4	COG1051	ADP-ribose pyrophosphatase	145
2576840144	964	60.47	474	936	30	496	0.0e+00	677	COG1003	Glycine cleavage system protein P (pyridoxal-binding), C-terminal domain	496
2576840145	375	40.64	15	375	3	376	4.0e-101	361	COG0404	Glycine cleavage system T protein (aminomethyltransferase)	379
2576840146	363	61.02	1	363	1	372	0.0e+00	508	COG0012	Predicted GTPase, probable translation factor	372
2576840148	4111	41.94	274	933	1	642	0.0e+00	491	COG1020	Non-ribosomal peptide synthetase modules and related proteins	642
2576840149	2911	40.32	1133	2118	2	962	0.0e+00	822	COG3321	Polyketide synthase modules and related proteins	1061
2576840150	386	17.36	125	386	84	292	1.0e-07	51.2	COG2159	Predicted metal-dependent hydrolase of the TIM-barrel fold	293
2576840151	3566	41.88	1734	2768	1	1009	0.0e+00	879	COG3321	Polyketide synthase modules and related proteins	1061
2576840152	275	50.23	37	256	2	220	1.0e-66	247	COG3208	Predicted thioesterase involved in non-ribosomal peptide biosynthesis	244
2576840153	195	39.71	1	68	2	69	2.0e-16	78.9	COG3251	Uncharacterized protein conserved in bacteria	71
2576840154	270	35.09	34	204	7	174	1.0e-29	123	COG2091	Phosphopantetheinyl transferase	223
2576840155	1879	44.15	44	1076	4	1002	0.0e+00	912	COG3321	Polyketide synthase modules and related proteins	1061
2576840156	9454	48.57	37	977	3	924	0.0e+00	874	COG3321	Polyketide synthase modules and related proteins	1061
