gene_oid	gene_length	query_start	query_end	evalue	bit_score	tigrfam_id	tigrfam_name
2576839072	484	13	484	0.0e+00	533.3	TIGR01064	pyruvate kinase
2576839074	424	100	417	3.1e-126	408	TIGR01272	glucose/galactose transporter
2576839074	424	16	420	6.0e-89	286	TIGR00885	L-fucose:H+ symporter permease
2576839082	141	1	141	1.1e-46	144.5	TIGR00701	TIGR00701 family protein
2576839086	361	53	360	8.9e-65	204.7	TIGR01730	RND family efflux transporter, MFP subunit
2576839091	379	2	379	0.0e+00	505.5	TIGR00203	cytochrome d oxidase, subunit II (cydB)
2576839092	189	1	30	3.2e-17	49.8	TIGR02106	cyd operon protein YbgT
2576839092	189	33	187	5.8e-21	62	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839093	246	76	242	4.0e-44	137.3	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839097	778	18	125	7.8e-16	44.5	TIGR00229	PAS domain S-box
2576839099	361	16	127	1.5e-14	40.3	TIGR00229	PAS domain S-box
2576839103	407	147	243	5.9e-11	28.4	TIGR00277	HDIG domain
2576839104	933	292	404	1.5e-10	27.4	TIGR00229	PAS domain S-box
2576839116	559	4	539	0.0e+00	457	TIGR02868	thiol reductant ABC exporter, CydC subunit
2576839117	628	52	621	0.0e+00	577.3	TIGR02857	thiol reductant ABC exporter, CydD subunit
2576839119	262	8	256	5.7e-56	175.6	TIGR00097	hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
2576839120	206	8	201	8.4e-59	184.2	TIGR00693	thiamine-phosphate diphosphorylase
2576839131	137	11	134	1.2e-34	105.2	TIGR01987	nucleotidyltransferase substrate binding protein, HI0074 family
2576839133	365	14	365	1.2e-93	299.6	TIGR00550	quinolinate synthetase complex, A subunit
2576839135	596	1	588	0.0e+00	807.1	TIGR00459	aspartyl-tRNA synthetase, bacterial type
2576839136	88	1	52	7.0e-25	73.2	TIGR02605	putative regulatory protein, FmdB family
2576839137	343	3	343	0.0e+00	459.7	TIGR00856	dihydroorotase, homodimeric type
2576839139	207	8	206	4.0e-92	293.5	TIGR01298	ribonuclease T
2576839140	107	3	101	4.0e-49	151.1	TIGR00365	monothiol glutaredoxin, Grx4 family
2576839144	206	8	199	5.1e-46	143.1	TIGR02722	uncharacterized proteobacterial lipoprotein
2576839148	256	2	255	5.1e-105	336.3	TIGR01852	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
2576839149	147	5	144	6.7e-63	196.9	TIGR01750	beta-hydroxyacyl-[acyl carrier protein] dehydratase FabZ
2576839151	793	26	793	0.0e+00	842.7	TIGR03303	outer membrane protein assembly complex, YaeT protein
2576839152	324	13	319	1.3e-111	358.8	TIGR00462	EF-P lysine aminoacylase GenX
2576839153	189	4	187	6.9e-81	256.4	TIGR00038	translation elongation factor P
2576839154	336	15	335	0.0e+00	435	TIGR03821	EF-P beta-lysylation protein EpmB
2576839154	336	3	328	7.0e-108	347.5	TIGR00238	KamA family protein
2576839163	344	211	277	6.3e-33	98.9	TIGR03317	folate-binding protein YgfZ
2576839166	743	7	741	0.0e+00	1107.1	TIGR01062	DNA topoisomerase IV, A subunit, proteobacterial
2576839169	131	1	113	2.5e-11	30.1	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
2576839171	303	39	299	2.5e-102	327.9	TIGR01496	dihydropteroate synthase
2576839173	462	100	434	7.6e-52	162.3	TIGR00284	dihydropteroate synthase-related protein
2576839182	397	21	346	1.3e-94	303.9	TIGR00998	efflux pump membrane protein (multidrug resistance protein A)
2576839184	489	11	473	6.8e-104	334.1	TIGR01845	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
2576839185	549	35	522	8.8e-103	330.5	TIGR00711	drug resistance transporter, EmrB/QacA subfamily
2576839187	336	4	335	1.1e-42	132.5	TIGR00203	cytochrome d oxidase, subunit II (cydB)
2576839196	219	1	219	1.2e-79	252.9	TIGR02070	monofunctional biosynthetic peptidoglycan transglycosylase
2576839202	306	3	272	3.8e-108	348	TIGR03596	ribosome biogenesis GTP-binding protein YlqF
2576839205	1780	1339	1516	1.5e-45	142	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839205	1780	356	483	3.3e-13	37	TIGR00229	PAS domain S-box
2576839206	282	1	279	2.0e-102	328.1	TIGR03818	flagellar motor stator protein MotA
2576839210	108	13	99	4.5e-17	48.3	TIGR00251	TIGR00251 family protein
2576839215	425	19	410	0.0e+00	450.9	TIGR00883	metabolite-proton symporter
2576839217	430	6	430	0.0e+00	603.1	TIGR00184	adenylosuccinate synthase
2576839218	411	26	341	3.8e-94	301.3	TIGR00443	ATP phosphoribosyltransferase, regulatory subunit
2576839219	284	1	151	1.4e-43	134.9	TIGR01932	HflC protein
2576839220	399	76	353	1.1e-102	328.9	TIGR01933	HflK protein
2576839221	401	1	339	0.0e+00	498.2	TIGR03156	GTP-binding protein HflX
2576839221	401	173	337	9.6e-13	35.3	TIGR00231	small GTP-binding protein domain
2576839222	79	5	64	2.7e-33	99.9	TIGR02383	RNA chaperone Hfq
2576839223	508	324	490	5.6e-48	150.2	TIGR00723	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, beta region
2576839223	508	9	286	9.1e-64	202.2	TIGR00722	hydro-lyases, Fe-S type, tartrate/fumarate subfamily, alpha region
2576839225	162	55	161	1.6e-43	135.1	TIGR00413	rare lipoprotein A
2576839226	892	3	777	0.0e+00	451	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2576839226	892	88	209	2.5e-18	53.2	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2576839227	883	10	879	0.0e+00	896.2	TIGR03480	hopanoid biosynthesis associated RND transporter like protein HpnN
2576839231	150	5	141	1.1e-53	167	TIGR01994	SUF system FeS assembly protein, NifU family
2576839232	407	7	407	0.0e+00	609.9	TIGR01979	cysteine desulfurases, SufSfamily
2576839234	440	149	422	1.9e-84	269.2	TIGR01981	FeS assembly protein SufD
2576839235	251	2	244	1.9e-113	363.9	TIGR01978	FeS assembly ATPase SufC
2576839237	482	14	473	0.0e+00	648.4	TIGR01980	FeS assembly protein SufB
2576839238	149	1	130	4.2e-51	159.9	TIGR02944	FeS assembly SUF system regulator, gammaproteobacterial
2576839238	149	2	132	1.1e-31	96.5	TIGR00738	Rrf2 family protein
2576839239	794	133	767	5.6e-120	388.3	TIGR00361	DNA internalization-related competence protein ComEC/Rec2
2576839239	794	269	447	1.6e-31	96.9	TIGR00360	ComEC/Rec2-related protein
2576839241	226	6	226	3.0e-103	330.1	TIGR02211	lipoprotein releasing system, ATP-binding protein
2576839242	415	4	415	0.0e+00	523.6	TIGR02212	lipoprotein releasing system, transmembrane protein, LolC/E family
2576839250	161	16	159	4.6e-57	178.3	TIGR00086	SsrA-binding protein
2576839260	736	258	719	1.1e-125	405.8	TIGR01350	dihydrolipoamide dehydrogenase
2576839263	317	4	317	5.8e-78	248.4	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
2576839264	352	185	351	9.8e-52	161.1	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839270	467	2	464	0.0e+00	594.8	TIGR00464	glutamyl-tRNA synthetase, bacterial family
2576839274	604	23	561	0.0e+00	675.7	TIGR03075	PQQ-dependent dehydrogenase, methanol/ethanol family
2576839275	279	29	273	1.7e-105	338.9	TIGR03870	methanol oxidation system protein MoxJ
2576839275	279	29	273	1.3e-63	201.7	TIGR03871	quinoprotein dehydrogenase-associated probable ABC transporter substrate-binding protein
2576839276	158	25	157	3.2e-68	214.1	TIGR03872	cytochrome c(L), periplasmic
2576839287	230	105	206	8.5e-13	34.7	TIGR00556	phosphopantetheine--protein transferase domain
2576839288	557	27	548	0.0e+00	477.9	TIGR00066	gamma-glutamyltranspeptidase
2576839295	188	39	186	2.5e-41	127	TIGR00481	Raf kinase inhibitor-like protein, YbhB/YbcL family
2576839296	248	41	248	2.9e-67	212.7	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2576839299	192	2	175	4.4e-21	62.5	TIGR01926	uncharacterized peroxidase-related enzyme
2576839299	192	57	104	6.3e-11	28.9	TIGR00778	alkylhydroperoxidase AhpD family core domain
2576839302	181	2	171	6.8e-29	88	TIGR01926	uncharacterized peroxidase-related enzyme
2576839302	181	57	107	2.7e-19	55.7	TIGR00778	alkylhydroperoxidase AhpD family core domain
2576839305	157	12	94	1.4e-11	30.7	TIGR02246	conserved hypothetical protein
2576839307	160	2	160	5.2e-89	282.1	TIGR04044	MSMEG_0572 family protein
2576839308	330	5	305	0.0e+00	579	TIGR04048	putative nitrilase, sll0784 family
2576839309	367	13	366	0.0e+00	593.3	TIGR04043	radical SAM protein, MSMEG_0568 family
2576839310	180	13	165	3.2e-76	240.2	TIGR04045	putative N-acetyltransferase, MSMEG_0567 N-terminal domain family
2576839311	327	4	319	0.0e+00	471.8	TIGR04049	AIR synthase-related protein, sll0787 family
2576839312	95	2	91	4.5e-42	128.4	TIGR04042	MSMEG_0570 family protein
2576839313	431	12	411	0.0e+00	637.4	TIGR04046	flavin-dependent oxidoreductase, MSMEG_0569 family
2576839314	323	15	318	0.0e+00	454.3	TIGR04167	radical SAM/Cys-rich domain protein
2576839320	96	1	92	6.4e-38	115.4	TIGR02052	mercuric transport protein periplasmic component
2576839322	141	9	132	4.8e-51	158.4	TIGR02051	Hg(II)-responsive transcriptional regulator
2576839324	206	12	200	1.1e-68	217.9	TIGR02943	RNA polymerase sigma-70 factor, TIGR02943 family
2576839324	206	14	191	1.4e-22	67.1	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2576839349	420	5	420	0.0e+00	619.9	TIGR00936	adenosylhomocysteinase
2576839350	230	9	221	7.0e-69	217.9	TIGR00080	protein-L-isoaspartate(D-aspartate) O-methyltransferase
2576839351	341	13	339	1.7e-88	282.8	TIGR02822	zinc-binding alcohol dehydrogenase family protein
2576839360	112	1	106	1.7e-26	78.5	TIGR00377	anti-anti-sigma factor
2576839369	430	21	411	1.3e-114	369.3	TIGR02421	conserved hypothetical protein
2576839373	554	30	553	0.0e+00	798.1	TIGR00440	glutaminyl-tRNA synthetase
2576839374	135	6	134	5.2e-43	132.6	TIGR02096	conserved hypothetical protein, steroid delta-isomerase-related
2576839375	339	1	339	0.0e+00	461.9	TIGR00113	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
2576839383	449	22	441	6.6e-103	330.8	TIGR01844	type I secretion outer membrane protein, TolC family
2576839385	494	2	492	0.0e+00	707.4	TIGR01311	glycerol kinase
2576839387	429	2	425	1.8e-119	386.2	TIGR00089	radical SAM methylthiotransferase, MiaB/RimO family
2576839387	429	5	414	3.5e-127	412	TIGR01579	MiaB-like tRNA modifying enzyme
2576839390	243	2	240	1.2e-34	106.1	TIGR00671	pantothenate kinase, type III
2576839391	332	6	75	2.4e-19	56.3	TIGR00122	BirA biotin operon repressor domain
2576839391	332	86	327	5.2e-62	196.5	TIGR00121	birA, biotin-[acetyl-CoA-carboxylase] ligase region
2576839394	111	29	105	2.6e-28	84.2	TIGR04073	putative exosortase-associated protein, TIGR04073 family
2576839398	66	1	66	4.0e-34	102.9	TIGR00202	carbon storage regulator (csrA)
2576839399	408	1	403	0.0e+00	449.5	TIGR00656	aspartate kinase, monofunctional class
2576839399	408	55	402	7.2e-125	404.4	TIGR00657	aspartate kinase
2576839400	870	8	847	0.0e+00	1048.3	TIGR00344	alanine--tRNA ligase
2576839402	345	4	325	0.0e+00	575.1	TIGR02012	protein RecA
2576839403	295	11	289	4.1e-98	314.6	TIGR01473	protoheme IX farnesyltransferase
2576839405	129	4	119	2.5e-14	39.7	TIGR00305	putative toxin-antitoxin system toxin component, PIN family
2576839408	73	8	72	8.0e-26	76.1	TIGR02574	putative addiction module component, TIGR02574 family
2576839423	111	52	101	1.3e-10	27.7	TIGR01764	DNA binding domain, excisionase family
2576839427	423	14	407	1.4e-92	297.5	TIGR00275	flavoprotein, HI0933 family
2576839427	423	34	414	0.0e+00	556.4	TIGR03862	uncharacterized flavoprotein, PP_4765 family
2576839431	770	6	766	0.0e+00	799.2	TIGR00143	[NiFe] hydrogenase maturation protein HypF
2576839432	347	15	347	0.0e+00	468.7	TIGR02124	hydrogenase expression/formation protein HypE
2576839434	368	1	368	0.0e+00	496	TIGR00075	hydrogenase expression/formation protein HypD
2576839435	76	1	75	8.4e-26	76	TIGR00074	hydrogenase assembly chaperone HypC/HupF
2576839436	47	5	47	9.2e-11	27.9	TIGR02574	putative addiction module component, TIGR02574 family
2576839437	285	64	280	1.8e-95	304.5	TIGR00073	hydrogenase accessory protein HypB
2576839438	133	21	133	5.4e-40	122.3	TIGR00100	hydrogenase nickel insertion protein HypA
2576839440	155	12	147	9.2e-51	157.7	TIGR03993	[NiFe] hydrogenase assembly chaperone, HybE family
2576839444	98	1	79	3.8e-26	77.1	TIGR00074	hydrogenase assembly chaperone HypC/HupF
2576839445	223	3	154	3.8e-68	215.3	TIGR00140	hydrogenase expression/formation protein
2576839445	223	4	150	6.0e-50	156.1	TIGR00072	hydrogenase maturation protease
2576839446	232	10	224	4.0e-69	218.4	TIGR02125	Ni/Fe-hydrogenase, b-type cytochrome subunit
2576839449	359	14	43	5.3e-10	26.6	TIGR01409	Tat (twin-arginine translocation) pathway signal sequence
2576839449	359	2	359	0.0e+00	549.3	TIGR00391	hydrogenase (NiFe) small subunit (hydA)
2576839452	266	59	185	3.2e-31	94	TIGR00530	1-acyl-sn-glycerol-3-phosphate acyltransferases
2576839453	170	14	167	1.9e-39	121.3	TIGR00473	CDP-diacylglycerol--serine O-phosphatidyltransferase
2576839459	346	2	311	1.6e-75	240.3	TIGR00661	conserved hypothetical protein
2576839461	103	1	94	2.9e-38	116.4	TIGR00988	integration host factor, beta subunit
2576839466	738	267	389	1.5e-25	75.9	TIGR00229	PAS domain S-box
2576839469	776	20	126	9.0e-17	47.6	TIGR00229	PAS domain S-box
2576839470	603	403	577	3.0e-15	42.4	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839473	835	24	827	0.0e+00	1186.3	TIGR02093	glycogen/starch/alpha-glucan phosphorylases
2576839476	77	9	75	5.7e-31	92.6	TIGR02574	putative addiction module component, TIGR02574 family
2576839478	355	26	355	8.8e-79	251	TIGR00016	acetate kinase
2576839482	728	84	728	5.5e-115	371.3	TIGR01783	TonB-dependent siderophore receptor
2576839492	254	175	252	2.1e-25	75.2	TIGR01352	TonB family C-terminal domain
2576839495	736	97	736	3.1e-107	345.7	TIGR01783	TonB-dependent siderophore receptor
2576839501	492	32	492	0.0e+00	599.9	TIGR00435	cysteinyl-tRNA synthetase
2576839503	241	5	236	9.8e-89	282.6	TIGR01854	UDP-2,3-diacylglucosamine diphosphatase
2576839504	618	20	569	0.0e+00	756.9	TIGR03075	PQQ-dependent dehydrogenase, methanol/ethanol family
2576839505	289	28	277	1.7e-79	252.7	TIGR03871	quinoprotein dehydrogenase-associated probable ABC transporter substrate-binding protein
2576839506	489	2	488	9.0e-117	377.2	TIGR00217	4-alpha-glucanotransferase
2576839508	426	20	394	0.0e+00	515.5	TIGR02091	glucose-1-phosphate adenylyltransferase
2576839509	724	108	723	0.0e+00	937.9	TIGR01515	alpha-1,4-glucan:alpha-1,4-glucan 6-glycosyltransferase
2576839510	477	2	477	0.0e+00	585.2	TIGR02095	glycogen/starch synthase, ADP-glucose type
2576839519	80	3	55	5.0e-13	34.5	TIGR01552	prevent-host-death family protein
2576839520	87	4	87	1.0e-10	29.2	TIGR02385	addiction module toxin, RelE/StbE family
2576839520	87	7	86	3.1e-28	85.1	TIGR02116	toxin-antitoxin system, toxin component, Txe/YoeB family
2576839523	696	10	693	0.0e+00	683.9	TIGR02100	glycogen debranching enzyme GlgX
2576839524	456	1	450	0.0e+00	624.6	TIGR00416	DNA repair protein RadA
2576839526	353	32	353	9.8e-96	306.8	TIGR00383	magnesium Mg(2+) and cobalt Co(2+) transport protein (corA)
2576839533	464	13	464	0.0e+00	580.1	TIGR01039	ATP synthase, F1 beta subunit
2576839536	86	1	86	3.1e-13	36.1	TIGR02230	F0F1-ATPase subunit, putative
2576839537	221	3	212	8.6e-36	110	TIGR01131	ATP synthase subunit 6 (eukaryotes),also subunit A (prokaryotes)
2576839540	515	26	503	0.0e+00	557	TIGR00962	proton translocating ATP synthase, F1 alpha subunit
2576839544	206	1	197	4.5e-37	113.8	TIGR00427	membrane protein, MarC family
2576839558	842	280	405	1.0e-18	54.8	TIGR00229	PAS domain S-box
2576839558	842	405	577	3.3e-44	137.6	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839559	302	9	302	0.0e+00	539.9	TIGR02039	sulfate adenylyltransferase, small subunit
2576839560	541	25	432	0.0e+00	647.8	TIGR02034	sulfate adenylyltransferase, large subunit
2576839560	541	27	213	1.9e-17	50.6	TIGR00231	small GTP-binding protein domain
2576839565	183	7	173	4.2e-47	146.3	TIGR03126	formaldehyde-activating enzyme
2576839569	680	491	660	1.8e-52	163.5	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839571	662	220	395	6.4e-49	152	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839582	271	1	270	2.7e-96	308.1	TIGR00577	DNA-formamidopyrimidine glycosylase
2576839585	247	4	27	1.3e-09	24	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2576839586	188	4	87	6.3e-16	45.6	TIGR01708	type II secretion system protein H
2576839586	188	6	29	6.7e-11	29	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2576839587	143	7	30	4.3e-12	31.8	TIGR02532	prepilin-type N-terminal cleavage/methylation domain
2576839594	241	19	236	4.0e-55	174	TIGR00434	phosophoadenylyl-sulfate reductase (thioredoxin)
2576839594	241	37	234	9.7e-82	260.5	TIGR02055	thioredoxin-dependent adenylylsulfate APS reductase
2576839595	542	23	538	0.0e+00	590.1	TIGR01434	glutamate--cysteine ligase
2576839596	495	2	492	0.0e+00	758.7	TIGR03708	polyphosphate:AMP phosphotransferase
2576839602	134	1	134	5.1e-28	85	TIGR00039	6-pyruvoyl tetrahydropterin synthase/QueD family protein
2576839602	134	3	111	5.0e-29	87.8	TIGR03367	queuosine biosynthesis protein QueD
2576839604	337	2	332	6.7e-94	300.8	TIGR00233	tryptophanyl-tRNA synthetase
2576839609	531	5	516	0.0e+00	642.4	TIGR00551	L-aspartate oxidase
2576839610	467	24	463	0.0e+00	502.5	TIGR02037	periplasmic serine protease, Do/DeqQ family
2576839611	514	142	267	2.2e-14	39.8	TIGR00229	PAS domain S-box
2576839616	645	4	645	0.0e+00	846.4	TIGR01342	aconitate hydratase, putative, Aquifex type
2576839617	244	18	235	1.1e-52	166	TIGR00434	phosophoadenylyl-sulfate reductase (thioredoxin)
2576839617	244	36	233	4.2e-79	251.9	TIGR02055	thioredoxin-dependent adenylylsulfate APS reductase
2576839620	185	3	174	4.1e-65	204.9	TIGR03567	FMN reductase, SsuE family
2576839621	324	38	322	5.3e-69	218.6	TIGR01728	ABC transporter, substrate-binding protein, aliphatic sulfonates family
2576839622	385	2	351	0.0e+00	609.1	TIGR03565	alkanesulfonate monooxygenase, FMNH(2)-dependent
2576839632	445	5	431	0.0e+00	503.1	TIGR01513	putative nicotinate phosphoribosyltransferase
2576839640	664	45	550	0.0e+00	704.4	TIGR02891	cytochrome c oxidase, subunit I
2576839641	348	48	248	5.8e-47	145.9	TIGR02866	cytochrome c oxidase, subunit II
2576839642	200	2	198	1.8e-105	337.2	TIGR01755	NAD(P)H:quinone oxidoreductase, type IV
2576839643	172	9	168	4.1e-73	230.9	TIGR03126	formaldehyde-activating enzyme
2576839647	617	22	579	0.0e+00	702.6	TIGR02402	malto-oligosyltrehalose trehalohydrolase
2576839658	805	41	800	0.0e+00	947.9	TIGR00763	endopeptidase La
2576839661	261	9	238	1.9e-113	363.9	TIGR03707	polyphosphate kinase 2, PA0141 family
2576839662	847	2	847	0.0e+00	798	TIGR01524	magnesium-translocating P-type ATPase
2576839662	847	94	204	2.9e-20	59.1	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2576839668	646	36	643	0.0e+00	753.6	TIGR03938	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB
2576839674	425	76	414	3.2e-80	255.4	TIGR01730	RND family efflux transporter, MFP subunit
2576839675	1066	4	1060	0.0e+00	1214.3	TIGR00915	The (Largely Gram-negative Bacterial) Hydrophobe/Amphiphile Efflux-1 (HAE1) Family
2576839676	497	30	485	2.2e-111	358.8	TIGR01845	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
2576839679	392	6	390	0.0e+00	434.3	TIGR00275	flavoprotein, HI0933 family
2576839683	102	4	96	1.2e-11	31.2	TIGR02385	addiction module toxin, RelE/StbE family
2576839686	260	2	259	3.8e-90	288.1	TIGR00056	ABC transport permease subunit
2576839687	155	10	146	9.6e-28	83.1	TIGR00996	virulence factor Mce family protein
2576839689	421	1	418	0.0e+00	595.9	TIGR01072	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
2576839690	209	2	182	1.0e-58	184.3	TIGR00070	ATP phosphoribosyltransferase
2576839691	436	38	432	0.0e+00	530.3	TIGR00069	histidinol dehydrogenase
2576839692	362	12	358	3.3e-98	314.7	TIGR01141	histidinol-phosphate aminotransferase
2576839693	199	8	191	3.8e-73	231.3	TIGR01416	ubiquinol-cytochrome c reductase, iron-sulfur subunit
2576839704	147	4	139	3.8e-48	148.7	TIGR00149	secondary thiamine-phosphate synthase enzyme
2576839707	568	1	554	0.0e+00	527.3	TIGR00634	DNA repair protein RecN
2576839716	335	149	318	2.4e-40	124.1	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839718	78	1	77	5.1e-37	111.7	TIGR02647	TIGR02647 family protein
2576839719	285	14	283	1.5e-121	392.1	TIGR02392	alternative sigma factor RpoH
2576839719	285	48	281	1.0e-32	100.1	TIGR02937	RNA polymerase sigma factor, sigma-70 family
2576839721	218	1	214	1.3e-92	295.3	TIGR02673	cell division ATP-binding protein FtsE
2576839722	666	391	663	1.4e-116	374.6	TIGR00064	signal recognition particle-docking protein FtsY
2576839728	538	26	532	0.0e+00	689.5	TIGR02891	cytochrome c oxidase, subunit I
2576839729	384	33	258	4.3e-58	182.2	TIGR02866	cytochrome c oxidase, subunit II
2576839730	132	5	130	3.5e-32	97.3	TIGR02481	hemerythrin-like metal-binding domain
2576839732	219	6	174	1.2e-51	161.2	TIGR00347	dethiobiotin synthase
2576839733	257	11	257	2.0e-68	216.8	TIGR02072	malonyl-acyl carrier protein O-methyltransferase BioC
2576839734	288	101	283	2.7e-49	154	TIGR01738	pimelyl-[acyl-carrier protein] methyl ester esterase
2576839735	389	20	382	0.0e+00	483	TIGR00858	8-amino-7-oxononanoate synthase
2576839736	322	17	315	8.2e-126	405.2	TIGR00433	biotin synthase
2576839737	235	20	234	3.3e-32	98	TIGR00201	comF family protein
2576839757	605	109	603	0.0e+00	606.5	TIGR03743	conjugative coupling factor TraD, SXT/TOL subfamily
2576839771	332	5	325	1.9e-78	249.6	TIGR03739	PRTRC system protein D
2576839780	101	1	94	6.1e-39	118.6	TIGR00988	integration host factor, beta subunit
2576839793	161	1	161	2.6e-53	166.8	TIGR00621	single stranded DNA-binding protein (ssb)
2576839794	324	17	196	3.8e-31	94.5	TIGR01913	phage recombination protein Bet
2576839803	1187	118	245	1.5e-12	33.9	TIGR00229	PAS domain S-box
2576839828	617	450	616	3.6e-56	175.5	TIGR00254	diguanylate cyclase (GGDEF) domain
2576839836	440	3	103	7.5e-27	79.7	TIGR03071	HipA N-terminal domain
2576839837	79	15	72	4.0e-24	70.6	TIGR03070	transcriptional regulator, y4mF family
2576839840	908	372	893	1.8e-89	288.5	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2576839840	908	91	357	8.8e-45	140.5	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2576839842	977	163	267	9.8e-23	67.8	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2576839842	977	80	967	0.0e+00	497.4	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2576839843	227	9	213	1.2e-34	105.7	TIGR02117	conserved hypothetical protein
2576839845	450	29	445	2.3e-126	408.1	TIGR01143	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
2576839846	246	10	180	8.6e-46	142.2	TIGR00347	dethiobiotin synthase
2576839848	449	14	444	0.0e+00	576	TIGR00508	adenosylmethionine-8-amino-7-oxononanoate transaminase
2576839849	626	17	611	0.0e+00	812.1	TIGR00110	dihydroxy-acid dehydratase
2576839850	406	6	396	7.3e-121	389.6	TIGR00612	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase
2576839851	557	25	448	0.0e+00	627.8	TIGR02034	sulfate adenylyltransferase, large subunit
2576839851	557	26	227	2.7e-15	43.6	TIGR00231	small GTP-binding protein domain
2576839852	113	8	112	5.3e-37	112.6	TIGR02436	four helix bundle protein
2576839853	302	9	302	0.0e+00	534.9	TIGR02039	sulfate adenylyltransferase, small subunit
2576839859	472	1	448	0.0e+00	642.3	TIGR00514	acetyl-CoA carboxylase, biotin carboxylase subunit
2576839860	608	6	602	0.0e+00	856.5	TIGR01108	oxaloacetate decarboxylase alpha subunit
2576839861	330	1	204	1.8e-66	209.2	TIGR00057	tRNA threonylcarbamoyl adenosine modification protein, Sua5/YciO/YrdC/YwlC family
2576839866	2188	106	610	5.3e-77	247.9	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2576839866	2188	84	625	0.0e+00	535.8	TIGR01525	heavy metal translocating P-type ATPase
2576839866	2188	84	627	0.0e+00	445.7	TIGR01512	heavy metal-(Cd/Co/Hg/Pb/Zn)-translocating P-type ATPase
2576839866	2188	848	1420	0.0e+00	427.8	TIGR01511	copper-(or silver)-translocating P-type ATPase
2576839868	1065	1	1053	0.0e+00	1677.2	TIGR00914	heavy metal efflux pump, CzcA family
2576839869	495	165	484	1.4e-40	125.2	TIGR01730	RND family efflux transporter, MFP subunit
2576839878	1045	1	1045	0.0e+00	1763.6	TIGR00914	heavy metal efflux pump, CzcA family
2576839880	494	164	486	1.2e-49	156	TIGR01730	RND family efflux transporter, MFP subunit
2576839880	494	210	482	2.0e-78	250.2	TIGR00999	Membrane Fusion Protein cluster 2 (function with RND porters)
2576839887	1048	1	1045	0.0e+00	1240.9	TIGR00914	heavy metal efflux pump, CzcA family
2576839888	473	136	448	4.0e-45	140.1	TIGR01730	RND family efflux transporter, MFP subunit
2576839894	1016	3	1014	0.0e+00	458.7	TIGR00914	heavy metal efflux pump, CzcA family
2576839895	371	49	360	2.8e-39	120.9	TIGR01730	RND family efflux transporter, MFP subunit
2576839902	350	33	304	3.0e-89	284.9	TIGR02740	TraF-like protein
2576839904	801	17	799	0.0e+00	687.4	TIGR02746	type-IV secretion system protein TraC
2576839906	498	28	496	7.7e-106	340.6	TIGR01845	efflux transporter, outer membrane factor (OMF) lipoprotein, NodT family
2576839910	383	39	375	3.1e-53	166.8	TIGR01730	RND family efflux transporter, MFP subunit
2576839912	1652	1044	1648	0.0e+00	604.3	TIGR01511	copper-(or silver)-translocating P-type ATPase
2576839912	1652	1063	1647	0.0e+00	635.1	TIGR01525	heavy metal translocating P-type ATPase
2576839912	1652	5	893	0.0e+00	446.3	TIGR01517	plasma-membrane calcium-translocating P-type ATPase
2576839912	1652	83	351	5.6e-43	136.1	TIGR01494	ATPase, P-type (transporting), HAD superfamily, subfamily IC
2576839914	581	9	581	0.0e+00	939.6	TIGR01480	copper-resistance protein, CopA family
2576839920	130	5	128	1.6e-37	114.8	TIGR01396	flagellar basal-body rod protein FlgB
2576839921	225	3	221	2.9e-112	359.6	TIGR01387	heavy metal response regulator
